,exp,Elab,*E',*theta,Q2,x,*epsilon,sigma(ub/sr/GeV/nucleon),*nu,*y,*y+,*W2,*value,%sys_c,%sys_u,obs,target,lepton beam,current,units,*%norm_c
4887,clas6,5.77,3.10768042334977,20.5281823122581,2.275,0.4555,0.08915418615167396,0.01211,2.66231957665023,0.461407205658618,1.3242486420129,3.59935552579583,0.169453732610712,0.67952931461602,3.5476465730801,sig_r,d,e,nc,1,1
4888,clas6,5.77,3.15926465626657,20.3581023421241,2.275,0.4645,0.1241325263850585,0.011875,2.61073534373343,0.452467130629711,1.33395868693731,3.50258350484392,0.159118537161395,0.700075789473684,3.50509473684211,sig_r,d,e,nc,1,1
4889,clas6,5.77,3.20888792573563,20.198414740879,2.275,0.4735,0.16766822339986595,0.012864,2.56111207426437,0.443866910617742,1.3434504570023,3.40949025131996,0.165303142409525,0.732198383084577,3.58550995024876,sig_r,d,e,nc,1,1
4890,clas6,5.77,3.25665996442657,20.0481816464881,2.275,0.4825,0.22100143820208953,0.012555,2.51334003557343,0.435587527829017,1.35272788263861,3.31986990673575,0.154930816018757,0.738327359617682,3.51596973317403,sig_r,d,e,nc,1,1
4891,clas6,5.77,3.3026824676212,19.9065760251185,2.275,0.4915,0.28517160358736954,0.012692,2.4673175323788,0.427611357431334,1.36179520203805,3.23353169074262,0.150601461542094,0.761495430192247,3.49676961865742,sig_r,d,e,nc,1,1
4892,clas6,5.77,3.34704981585579,19.7728656237106,2.275,0.5005,0.36068721413979155,0.012709,2.42295018414421,0.419922042312689,1.37065688089113,3.15029854545455,0.145183625399537,0.830199071524117,3.54536155480368,sig_r,d,e,nc,1,1
4893,clas6,5.77,3.38984972097315,19.6463996522284,2.275,0.5095,0.44706473077700554,0.012961,2.38015027902685,0.412504381113839,1.37931754610688,3.07000592345437,0.142708841963168,0.826942365558213,3.51539233083867,sig_r,d,e,nc,1,1
4894,clas6,5.77,3.43116380489069,19.5265976657237,2.275,0.5185,0.5422976276934107,0.013141,2.33883619510931,0.405344227921892,1.38778193116226,2.99250070202507,0.139610550630987,0.831519671257895,3.51997564873297,sig_r,d,e,nc,1,1
4895,clas6,5.77,3.47106811912004,19.41294023127,2.275,0.5275,0.6424304808758265,0.013473,2.29893188087996,0.398428402232229,1.39605483113732,2.91764020853081,0.138253934411973,0.902026274771766,3.56268091739034,sig_r,d,e,nc,1,1
4896,clas6,5.77,3.50963361199594,19.3049610523313,2.275,0.5365,0.7415274627226834,0.013296,2.26036638800406,0.391744607972974,1.4041410658264,2.84529134389562,0.131910699843347,0.892824909747292,3.51519253910951,sig_r,d,e,nc,1,1
4897,clas6,5.77,3.5469265496532,19.2022402903367,2.275,0.5455,0.8323201853020696,0.012804,2.2230734503468,0.385281360545373,1.41204544958939,2.7753297928506,0.122928138695115,0.958606685410809,3.56388628553577,sig_r,d,e,nc,1,1
4898,clas6,5.77,3.58300889600689,19.1043988752516,2.275,0.5545,0.9075705493429946,0.013173,2.18699110399311,0.379027920969343,1.4197727668321,2.70763931109107,0.122494807445859,0.968040689288696,3.53579290973962,sig_r,d,e,nc,1,1
4899,clas6,5.77,3.61793865631911,19.0110936374933,2.275,0.5635,0.9617407990829512,0.012894,2.15206134368089,0.372974236339842,1.42732775219005,2.64211108074534,0.116227822776366,1.07600434310532,3.57049790600279,sig_r,d,e,nc,1,1
4900,clas6,5.77,3.65177018835951,18.9220131253969,2.275,0.5725,0.9922514188476897,0.012286,2.11822981164049,0.367110885899565,1.43471507464328,2.57864312663755,0.107440293392851,1.08481198111672,3.53491779260947,sig_r,d,e,nc,1,1
4901,clas6,5.77,3.68455448467037,18.8368739976085,2.275,0.5815,0.9997659036624458,0.012445,2.08544551532963,0.36142903211952,1.44193932491626,2.51713978675838,0.105660942129136,1.07673764564082,3.5431900361591,sig_r,d,e,nc,1,1
4902,clas6,5.77,3.71633942901917,18.7554178998125,2.275,0.5905,0.987494285080097,0.011789,2.05366057098083,0.355920376253177,1.4490050056223,2.45751123116003,0.0972462969837827,1.14394774790059,3.49809144117398,sig_r,d,e,nc,1,1
4903,clas6,5.77,3.74717002975116,18.6774087512219,2.275,0.5995,0.9599936001395851,0.011874,2.02282997024884,0.35057711789408,1.45591652369921,2.39967302418682,0.0952290053618283,1.14948627252821,3.51237998989389,sig_r,d,e,nc,1,1
4904,clas6,5.77,3.77708863243356,18.6026303791517,2.275,0.6085,0.9220270887533789,0.01215,1.99291136756644,0.345391918122433,1.46267818475587,2.34354572555464,0.094800581494731,1.17037037037037,3.53028806584362,sig_r,d,e,nc,1,1
4905,clas6,5.77,3.80613511390416,18.5308844504295,2.275,0.6175,0.8778051207800363,0.012907,1.96386488609584,0.340357865874495,1.4692941890101,2.28905452631579,0.0980384986558592,1.17982490121639,3.55001162160068,sig_r,d,e,nc,1,1
4906,clas6,5.77,3.83434705959429,18.4619886568715,2.275,0.6265,0.8306476470696705,0.012744,1.93565294040571,0.335468447210696,1.47576862854901,2.23612891620112,0.0942923066067013,1.27707156308851,3.60436283741368,sig_r,d,e,nc,1,1
4907,clas6,5.77,3.86175992578414,18.3957751189856,2.275,0.6355,0.78295094291522,0.011619,1.90824007421586,0.330717517195123,1.48210548568591,2.18470237922895,0.0837895921807204,1.36328427575523,3.5139857130562,sig_r,d,e,nc,1,1
4908,clas6,5.77,3.88840718826349,18.3320889777456,2.275,0.6445,0.7363143025488864,0.011402,1.88159281173651,0.326099274131111,1.48830863222306,2.13471211481769,0.0801852786971656,1.40580599894755,3.53069636905806,sig_r,d,e,nc,1,1
4909,clas6,5.77,3.91432047870822,18.2707871489706,2.275,0.6535,0.6917195961909123,0.010786,1.85567952129178,0.321608235925785,1.49438182946017,2.08609878194338,0.0740113169181711,1.37910254033006,3.48062302985351,sig_r,d,e,nc,1,1
4910,clas6,5.77,3.93952970994086,18.2117372187241,2.275,0.6625,0.6497042808022302,0.0099972,1.83047029005914,0.317239218381133,1.50032872881325,2.03880626415094,0.0669673260871308,1.51872524306806,3.46226943544192,sig_r,d,e,nc,1,1
4911,clas6,5.77,3.96406319111812,18.1548164613727,2.275,0.6715,0.6105036005764802,0.010117,1.80593680888188,0.312987315230828,1.50615287293019,1.9927814534624,0.0661907611961333,1.50034595235742,3.49500840170011,sig_r,d,e,nc,1,1
4912,clas6,5.77,3.98794773377784,18.0999109646362,2.275,0.6805,0.5741574707017293,0.0098869,1.78205226622216,0.308847879761206,1.51185769720703,1.94797405143277,0.0632081245979558,1.62801282505133,3.50605346468559,sig_r,d,e,nc,1,1
4913,clas6,5.77,4.0112087495806,18.046914848217,2.275,0.6895,0.5405862772039114,0.0095488,1.7587912504194,0.304816507871647,1.51744653162422,1.9043363857868,0.0596797687126806,1.67822134718499,3.55615365281501,sig_r,d,e,nc,1,1
4914,clas6,5.77,4.03387034049509,17.9957295644879,2.275,0.6985,0.509642406336043,0.0090112,1.73612965950491,0.300889022444525,1.52292260283502,1.86182324123121,0.0550830167318989,1.737060546875,3.46213600852273,sig_r,d,e,nc,1,1
4915,clas6,5.77,4.0559553821001,17.9462632713195,2.275,0.7075,0.4811440766352805,0.0093153,1.7140446178999,0.297061458908128,1.52828903644882,1.82039170318021,0.0557151111561051,1.76279883632304,3.53826500488444,sig_r,d,e,nc,1,1
4916,clas6,5.77,4.07748560060826,17.8984302684772,2.275,0.7165,0.45489682325341946,0.009251,1.69251439939174,0.293330051887649,1.53354885946156,1.7800010132589,0.0541606289317089,1.74943249378446,3.56891146903038,sig_r,d,e,nc,1,1
4917,clas6,5.77,4.09848164415689,17.8521504901678,2.275,0.7255,0.4307066321758267,0.0091776,1.67151835584311,0.28969122284976,1.53870500279312,1.74061243556168,0.0526156105611972,1.8667189679219,3.50974110878661,sig_r,d,e,nc,1,1
4918,clas6,5.77,4.11896314885748,17.8073490472914,2.275,0.7345,0.4083875649414561,0.009811,1.65103685114252,0.286141568655549,1.54376030389801,1.70218913274336,0.0551004271752126,1.77382529813475,3.57353990418918,sig_r,d,e,nc,1,1
4919,clas6,5.77,4.13894880004818,17.7639558137883,2.275,0.7435,0.3877658275379469,0.0089035,1.63105119995182,0.282677850944856,1.54871750942154,1.66469605110962,0.0490025627750844,1.89049250294828,3.54444881226484,sig_r,d,e,nc,1,1
4920,clas6,5.77,4.15845638915059,17.7219050521878,2.275,0.7525,0.36868159676708223,0.009264,1.61154361084941,0.279296986282393,1.55357927787809,1.62809981395349,0.049983623551081,1.87705094991364,3.45865716753022,sig_r,d,e,nc,1,1
4921,clas6,5.77,4.17750286649484,17.6811350740735,2.275,0.7615,0.35098947156317034,0.0099176,1.59249713350516,0.275996037002627,1.55834818233235,1.59236862245568,0.0524755127924632,1.85327095264983,3.63152375574736,sig_r,d,e,nc,1,1
4922,clas6,5.77,4.19610439044234,17.6415879317149,2.275,0.7705,0.334558113698847,0.0089987,1.57389560955766,0.272772202696302,1.56302671306763,1.55747216353018,0.0467084775707959,1.99384355518019,3.50328380766111,sig_r,d,e,nc,1,1
4923,clas6,5.77,4.21427637310561,17.6032091375642,2.275,0.7795,0.31926943968528654,0.010203,1.55572362689439,0.269622812286723,1.5676172802284,1.52338152405388,0.0519696722173775,1.86572576693129,3.66696069783397,sig_r,d,e,nc,1,1
4924,clas6,5.77,4.23203352293699,17.5659474087155,2.275,0.7885,0.3050175918731416,0.0097993,1.537966477063,0.266545316648701,1.5721222164264,1.4900691109702,0.0489958411277044,1.98330492994398,3.64321941363159,sig_r,d,e,nc,1,1
4925,clas6,5.77,4.24938988443363,17.5297544337642,2.275,0.7975,0.29170782931321315,0.0099632,1.52061011556637,0.263537281727274,1.5765437793021,1.45750857680251,0.0489144086715083,2.01421230126867,3.75080295487394,sig_r,d,e,nc,1,1
4926,clas6,5.77,4.26635887518391,17.4945846598001,2.275,0.8065,0.27925542234514283,0.0094121,1.50364112481609,0.260596382117174,1.58088415403466,1.42567475015499,0.0453864271685149,2.16657281584344,3.71404893700662,sig_r,d,e,nc,1,1
4927,clas6,5.77,4.28295332046085,17.4603950975302,2.275,0.8155,0.26758459865531226,0.0089917,1.48704667953915,0.257720395067444,1.58514545579528,1.39454357081545,0.0425997105422265,2.07691537751482,3.59787359453718,sig_r,d,e,nc,1,1
4928,clas6,5.77,4.29918548554981,17.4271451427481,2.275,0.8245,0.25662756565588896,0.0073239,1.47081451445019,0.254907194878715,1.58932973213995,1.36409202910855,0.0340998776731502,2.42302598342413,3.47847458321386,sig_r,d,e,nc,1,1
4929,clas6,5.77,4.31506710598179,17.3947964125696,2.275,0.8335,0.24632361983814288,0.0065978,1.45493289401821,0.252154747663468,1.59343896533874,1.33429810917816,0.0301975578101775,2.34729758404317,3.471611749371,sig_r,d,e,nc,1,1
4930,clas6,5.77,4.33060941582887,17.3633125950226,2.275,0.8425,0.23661834516628363,0.0057407,1.43939058417113,0.249461106442137,1.59747507463951,1.30514073590504,0.0258352757894406,2.62023795007578,3.45463096834881,sig_r,d,e,nc,1,1
4931,clas6,5.77,4.34582317420531,17.3326593107364,2.275,0.8515,0.22746289759638122,0.0055831,1.42417682579469,0.246824406550206,1.6014399184649,1.27659972519084,0.0247120810170773,2.59640701402447,3.46635381777149,sig_r,d,e,nc,1,1
4932,clas6,5.77,4.36071869010554,17.3028039856046,2.275,0.8605,0.218813370103754,0.0054122,1.40928130989446,0.244242861333528,1.60533529654178,1.248655737362,0.023566788399913,2.71756402202432,3.44610324821699,sig_r,d,e,nc,1,1
4933,clas6,5.77,4.37530584569962,17.273715733417,2.275,0.8695,0.21063023133134945,0.005329,1.39469415430038,0.241714758110984,1.60916295196313,1.22129023346751,0.0228333144688903,2.62450741227247,3.44586226308876,sig_r,d,e,nc,1,1
4934,clas6,5.77,4.38959411819672,17.2453652475594,2.275,0.8785,0.20287783057118144,0.0049273,1.38040588180328,0.239238454385317,1.61292457318249,1.19448543426295,0.0207792602114855,2.66352769265115,3.31642075781868,sig_r,d,e,nc,1,1
4935,clas6,5.77,4.40359260037839,17.2177247009716,2.275,0.8875,0.195523961905518,0.0045132,1.36640739962161,0.236812374284508,1.6166217959417,1.16822428169014,0.0187370804136067,2.79469112824603,3.30475050961624,sig_r,d,e,nc,1,1
4936,clas6,5.77,4.41731001989495,17.1907676536362,2.275,0.8965,0.18853948073707114,0.0038496,1.35268998010505,0.234435005217513,1.62025620513276,1.14249040267708,0.0157371108530758,2.56717581047382,3.25981920199501,sig_r,d,e,nc,1,1
4937,clas6,5.77,4.43075475741118,17.1644689669434,2.275,0.9055,0.18189796648405918,0.0045877,1.33924524258882,0.232104894729432,1.62382933659494,1.11726807509663,0.0184709709947803,3.07735902521961,3.28247269873793,sig_r,d,e,nc,1,1
4938,clas6,5.77,4.4439348636805,17.1388047243418,2.275,0.9145,0.17557542581862598,0.0053999,1.3260651363195,0.229820647542374,1.6273426788485,1.09254219573537,0.0214168982960898,2.3720809644623,3.25765291949851,sig_r,d,e,nc,1,1
4939,clas6,5.77,4.45685807562081,17.11375215774,2.275,0.9235,0.16955003143194286,0.0057278,1.31314192437919,0.227580922769356,1.63079767476629,1.06829825013535,0.0223832591636012,2.77436363001501,3.34543803903768,sig_r,d,e,nc,1,1
4940,clas6,5.77,4.46953183145932,17.0892895791806,2.275,0.9325,0.1638018918893406,0.0070494,1.30046816854067,0.225384431289545,1.63419572318507,1.04452228418231,0.0271480396946184,2.30700485147672,3.4028427951315,sig_r,d,e,nc,1,1
4941,clas6,5.77,4.48196328500884,17.0653963173462,2.275,0.9415,0.1583128486717442,0.0085676,1.28803671499116,0.223229933274032,1.63753818045791,1.02120087732342,0.0325222358177645,2.33542649049909,3.58606844390494,sig_r,d,e,nc,1,1
4942,clas6,5.77,4.4941593191329,17.042052658506,2.275,0.9505,0.15306629698724866,0.0096404,1.2758406808671,0.221116235852184,1.64082636194952,0.998321117306681,0.0360772237374703,2.42645533380358,3.49767644496079,sig_r,d,e,nc,1,1
4943,clas6,5.77,4.50612655845317,17.0192397915415,2.275,0.9595,0.1480470273682158,0.010751,1.26387344154683,0.219042190909329,1.64406154347615,0.975870576341844,0.0396719632440263,2.49883731745884,3.53204353083434,sig_r,d,e,nc,1,1
4944,clas6,5.77,4.51787138134829,16.9969397567261,2.275,0.9685,0.14324108545391664,0.012765,1.25212861865171,0.217006693007228,1.64724496269192,0.953837288590604,0.0464547801478745,2.20438699569134,3.67387387387387,sig_r,d,e,nc,1,1
4945,clas6,5.77,4.52939993128984,16.9751353979631,2.275,0.9775,0.13863564769562978,0.013962,1.24060006871016,0.215008677419438,1.65037782042323,0.932209728900256,0.0501196565139844,2.37158000286492,3.64883254548059,sig_r,d,e,nc,1,1
4946,clas6,5.77,4.54071812755785,16.9538103182107,2.275,0.9865,0.1342189110149732,0.016029,1.22928187244215,0.213047118274202,1.65346128195298,0.91097679270147,0.0567664887855971,2.449123463722,3.89893318360472,sig_r,d,e,nc,1,1
4947,clas6,5.77,4.55183167537501,16.9329488378498,2.275,0.9955,0.12997999470353017,0.013292,1.21816832462499,0.211121026798092,1.65649647825654,0.890127776996484,0.0464487064345529,2.25609389106229,3.64926271441469,sig_r,d,e,nc,1,1
4948,clas6,5.77,4.56274607549609,16.9125359557674,2.275,1.0045,0.1259088530734078,0.016095,1.20725392450391,0.209229449654057,1.65948450719087,0.869652362369338,0.0555063670848142,2.39689344516931,3.77154395775085,sig_r,d,e,nc,1,1
4949,clas6,5.77,4.57346663328645,16.8925573129534,2.275,1.0135,0.1219961975629469,0.013836,1.19653336671355,0.207371467368032,1.66242643463875,0.849540595954613,0.0470977451437273,2.65705406186759,3.72904018502457,sig_r,d,e,nc,1,1
4950,clas6,5.77,4.5839984673211,16.8729991584213,2.275,1.0225,0.11823342716790336,0.012891,1.1860015326789,0.205546192838632,1.66532329560964,0.829782875305623,0.0433193106227752,2.5986347063843,3.72857032037856,sig_r,d,e,nc,1,1
4951,clas6,5.77,4.59434651753351,16.8538483172816,2.275,1.0315,0.11461256621395001,0.012241,1.17565348246648,0.203752769924867,1.66817609529877,0.810369933107125,0.0406147038092057,3.06927538599788,3.88219916673474,sig_r,d,e,nc,1,1
4952,clas6,5.77,4.60451555294168,16.8350921608106,2.275,1.0405,0.11112620861166436,0.011129,1.16548444705832,0.201990372107161,1.67098581010611,0.791292822681403,0.036463522252923,2.88282864588013,3.77724862970617,sig_r,d,e,nc,1,1
4953,clas6,5.77,4.61451017897648,16.8167185783706,2.275,1.0495,0.10776746784385557,0.010171,1.15548982102351,0.200258201217247,1.67375338861672,0.772542904240114,0.0329128431285711,3.05820469963622,3.76098712024383,sig_r,d,e,nc,1,1
4954,clas6,5.77,4.6243348444363,16.7987159510482,2.275,1.0585,0.10452993202897103,0.0084244,1.1456651555637,0.198555486232877,1.67647975254387,0.754111831837506,0.0269278572891384,3.71634775176867,3.77985375813114,sig_r,d,e,nc,1,1
4955,clas6,5.77,4.63399384808976,16.7810731268904,2.275,1.0675,0.1014076234863958,0.0071783,1.13600615191024,0.19688148213349,1.67916579763655,0.735991540983607,0.0226676216138364,3.52297897830963,3.75255979828093,sig_r,d,e,nc,1,1
4956,clas6,5.77,4.64349134494735,16.7637793976244,2.275,1.0765,0.09839496229948869,0.0058117,1.12650865505265,0.195235468813284,1.68181239455262,0.718174236878774,0.0181329402530879,4.08365882616102,3.61976702169761,sig_r,d,e,nc,1,1
4957,clas6,5.77,4.65283135222093,16.7468244767606,2.275,1.0855,0.09548673343468489,0.0051831,1.11716864777907,0.193616750048365,1.68442038969901,0.700652383233533,0.0159806052978396,4.0223032548089,3.49481970249465,sig_r,d,e,nc,1,1
4958,clas6,5.77,4.66201775498933,16.7301984789811,2.275,1.0945,0.09267805702732741,0.0052128,1.10798224501067,0.192024652514848,1.6869906060402,0.683418691640018,0.0158843692925303,4.08801411909147,3.42368784530387,sig_r,d,e,nc,1,1
4959,clas6,5.77,4.67105431158661,16.7138919007294,2.275,1.1035,0.08996436149265011,0.0039569,1.09894568841339,0.190458524855007,1.68952384387638,0.666466111463525,0.0119180378698429,5.04890191816826,3.4312214107003,sig_r,d,e,nc,1,1
4960,clas6,5.77,4.67994465872883,16.6978956019166,2.275,1.1125,0.08734135915942134,0.0038005,1.09005534127117,0.188917736788765,1.69202088159231,0.649787820224719,0.0113160679675827,4.90514405999211,3.45638731745823,sig_r,d,e,nc,1,1
4961,clas6,5.77,4.68869231639396,16.6822007886733,2.275,1.1215,0.08480502416067077,0.0032163,1.08130768360604,0.187401678267945,1.6944824763782,0.63337721444494,0.00946825013510013,5.09653950191213,3.64766968255449,sig_r,d,e,nc,1,1
4962,clas6,5.77,4.69730069246866,16.6667989970755,2.275,1.1305,0.08235157234551561,0.003295,1.07269930753134,0.185909758670943,1.69690936492365,0.617227900928792,0.00959133610068546,6.15386949924127,3.56176024279211,sig_r,d,e,nc,1,1
4963,clas6,5.77,4.70577308717492,16.6516820777822,2.275,1.1395,0.07997744300396203,0.0026125,1.06422691282508,0.184441406035543,1.69930226408573,0.601333688459851,0.00752041172668041,6.00956937799043,3.24375119617225,sig_r,d,e,nc,1,1
4964,clas6,5.77,4.71411269728848,16.6368421815243,2.275,1.1485,0.07767928221967561,0.0020085,1.05588730271152,0.18299606632782,1.70166187153226,0.585688579886809,0.0057183255157081,8.88324620363455,3.42444610405776,sig_r,d,e,nc,1,1
4965,clas6,5.77,4.72232262016054,16.6222717453918,2.275,1.1575,0.07545392768704977,0.0020457,1.04767737983946,0.181573202745141,1.70398886636129,0.570286764578834,0.00576102559545036,6.04145280344136,3.28166397810041,sig_r,d,e,nc,1,1
4966,clas6,5.77,4.73040585755321,16.6079634798674,2.275,1.1665,0.07329839484658,0.0026017,1.03959414244679,0.180172295051437,1.70628390969768,0.555122611230175,0.00724809773256821,6.28704308721221,3.51235730483914,sig_r,d,e,nc,1,1
4967,clas6,5.77,4.73836531929887,16.5939103565589,2.275,1.1755,0.07120986420871944,0.001291,1.03163468070113,0.178792838943004,1.70854764526774,0.540190660995321,0.00355835472332698,8.6584043377227,3.12075910147173,sig_r,d,e,nc,1,1
4968,clas6,5.77,4.74620382679259,16.5801055965881,2.275,1.1845,0.06918566975084886,0.0018594,1.02379617320741,0.177434345443226,1.71078069995286,0.525485620937104,0.00507105475948438,10.0946541895235,3.30240937936969,sig_r,d,e,nc,1,1
4969,clas6,5.77,4.75392411632662,16.5665426595953,2.275,1.1935,0.06722328828411019,0.0013127,1.01607588367338,0.176096340324676,1.71298368432284,0.511002357771261,0.00354273653739213,8.33320636855336,3.43620019806506,sig_r,d,e,nc,1,1
