,exp,I,J,x,Q2,Elab,theta,*y,obs,target,curent,lepton beam,units,value,%ptp,%syst,%stat_u,%dFSR_u,%dFSY_c,%dFSE_c,%dFRC_c,%1dFN1_c,%2dFN1_c,%3dFN1_c,%4dFN1_c,%5dFN1_c,%6dFN1_c,%7dFN1_c,%8dFN1_c,%1dFN2_c,%2dFN2_c,%3dFN2_c,%4dFN2_c,%5dFN2_c,%6dFN2_c,%7dFN2_c,%8dFN2_c,%dFSZ_c,%*norm_c
95,slac,96,1,0.208,4.003,17.706,10.0,0.579764571539377,F2,d,e,NC,1,0.30075,2.7,1.2,2.0,1.8,0.4,-0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.8,1.7
96,slac,97,1,0.178,3.649,17.706,10.0,0.616927534735745,F2,d,e,NC,1,0.31109,2.7,1.5,2.0,1.8,0.7,-0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.1,1.7
97,slac,98,1,0.15,3.265,17.706,10.0,0.657239901592822,F2,d,e,NC,1,0.32923,2.7,1.8,2.0,1.8,0.7,-0.7,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.4,1.7
98,slac,99,1,0.122,2.851,17.706,10.0,0.700701672110608,F2,d,e,NC,1,0.33957,2.7,2.1,2.0,1.8,0.7,-0.9,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.7,1.7
99,slac,100,1,0.099,2.438,17.706,10.0,0.744058462506371,F2,d,e,NC,1,0.32544,3.1,2.3,2.5,1.8,1.0,-1.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.7,1.7
100,slac,101,1,0.077,2.009,17.706,10.0,0.789094934854511,F2,d,e,NC,1,0.33899,3.3,2.4,2.8,1.8,0.8,-1.2,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.8,1.7
101,slac,102,1,0.771,8.088,19.35,10.0,0.289069417573279,F2,d,e,NC,1,0.01722,5.3,2.8,3.9,3.6,2.6,0.8,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.2,1.7
102,slac,103,1,0.711,7.897,19.35,10.0,0.305858208528213,F2,d,e,NC,1,0.03007,3.5,2.0,2.4,2.6,1.8,0.8,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.2,1.7
103,slac,104,1,0.645,7.656,19.35,10.0,0.327041970937318,F2,d,e,NC,1,0.0483,2.7,1.6,1.7,2.1,1.2,0.7,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.2,1.7
104,slac,105,1,0.571,7.348,19.35,10.0,0.354114995095012,F2,d,e,NC,1,0.07487,2.4,1.2,1.6,1.8,0.8,0.6,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.3,1.7
105,slac,106,1,0.508,7.037,19.35,10.0,0.381451717539956,F2,d,e,NC,1,0.10573,2.4,1.0,1.6,1.8,0.6,0.5,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.3,1.7
106,slac,107,1,0.447,6.691,19.35,10.0,0.41186492000282,F2,d,e,NC,1,0.14195,2.4,0.9,1.6,1.8,0.5,0.3,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.3,1.7
107,slac,108,1,0.393,6.328,19.35,10.0,0.443772412760103,F2,d,e,NC,1,0.17369,2.4,0.9,1.6,1.8,0.4,0.2,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.4,1.7
108,slac,109,1,0.341,5.931,19.35,10.0,0.478668486106222,F2,d,e,NC,1,0.2125,2.5,0.9,1.7,1.8,0.4,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.5,1.7
109,slac,110,1,0.293,5.498,19.35,10.0,0.516728938899343,F2,d,e,NC,1,0.23816,2.5,0.9,1.7,1.8,0.4,-0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.6,1.7
110,slac,111,1,0.248,5.032,19.35,10.0,0.557690072852218,F2,d,e,NC,1,0.27059,2.5,1.0,1.7,1.8,0.4,-0.2,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.7,1.7
111,slac,112,1,0.215,4.634,19.35,10.0,0.59267404562742,F2,d,e,NC,1,0.29281,2.5,1.2,1.7,1.8,0.4,-0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,0.8,1.7
112,slac,113,1,0.185,4.219,19.35,10.0,0.629152308697041,F2,d,e,NC,1,0.33241,2.5,1.4,1.7,1.8,0.4,-0.5,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.7
113,slac,114,1,0.157,3.804,19.35,10.0,0.665630571766661,F2,d,e,NC,1,0.31528,2.6,1.8,1.8,1.8,0.7,-0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.4,1.7
114,slac,115,1,0.131,3.355,19.35,10.0,0.705097415425118,F2,d,e,NC,1,0.33682,2.6,2.2,1.8,1.8,0.7,-0.8,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,1.9,1.7
115,slac,116,1,0.107,2.888,19.35,10.0,0.746146448807076,F2,d,e,NC,1,0.33953,2.5,2.6,1.8,1.8,1.0,-1.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,2.1,1.7
116,slac,117,1,0.083,2.386,19.35,10.0,0.790271962206954,F2,d,e,NC,1,0.3402,2.7,2.6,2.0,1.8,1.0,-1.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0,2.0,1.7
117,slac,118,2,0.337,1.171,4.504,18.02,0.411591889415211,F2,d,e,NC,1,0.23992,1.0,0.8,0.4,0.9,0.5,-0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
118,slac,119,2,0.293,1.102,4.504,18.02,0.446263246913375,F2,d,e,NC,1,0.2578,0.9,0.8,0.3,0.9,0.5,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
119,slac,120,2,0.26,1.043,4.504,18.02,0.475909769991516,F2,d,e,NC,1,0.27062,1.0,0.8,0.4,0.9,0.5,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
120,slac,121,2,0.235,0.994,4.504,18.02,0.500531458649632,F2,d,e,NC,1,0.28224,1.3,0.9,0.9,0.9,0.5,-0.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
121,slac,122,2,0.188,0.884,4.504,18.02,0.555804637269894,F2,d,e,NC,1,0.28951,1.3,1.0,1.0,0.9,0.4,-0.5,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.5,1.7
122,slac,123,2,0.15,0.773,4.504,18.02,0.611580299332159,F2,d,e,NC,1,0.28935,1.3,1.2,1.0,0.9,0.4,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
123,slac,124,2,0.118,0.663,4.504,18.02,0.666853477952421,F2,d,e,NC,1,0.27724,1.4,1.7,1.1,0.9,0.4,-0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
124,slac,125,2,0.522,2.515,6.509,18.02,0.394898868117645,F2,d,e,NC,1,0.1343,1.1,0.9,0.7,0.9,0.5,0.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
125,slac,126,2,0.485,2.443,6.509,18.02,0.412221842867359,F2,d,e,NC,1,0.14551,1.3,0.9,1.0,0.9,0.5,0.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
126,slac,127,2,0.408,2.266,6.509,18.02,0.454807489127071,F2,d,e,NC,1,0.18854,1.2,0.8,0.8,0.9,0.5,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
127,slac,128,2,0.355,2.121,6.509,18.02,0.489694035498022,F2,d,e,NC,1,0.22154,1.2,0.8,0.8,0.9,0.4,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
128,slac,129,2,0.298,1.941,6.509,18.02,0.533001472372306,F2,d,e,NC,1,0.25071,1.2,0.8,0.8,0.9,0.4,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.4,1.7
129,slac,130,2,0.243,1.732,6.509,18.02,0.58328621852078,F2,d,e,NC,1,0.28623,1.3,0.8,1.0,0.9,0.4,-0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.5,1.7
130,slac,131,2,0.203,1.553,6.509,18.02,0.62635305852354,F2,d,e,NC,1,0.29074,1.3,0.9,0.9,0.9,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
131,slac,132,2,0.178,1.428,6.509,18.02,0.656427667464015,F2,d,e,NC,1,0.29943,1.3,1.0,0.9,0.9,0.4,-0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
132,slac,133,2,0.157,1.312,6.509,18.02,0.684336904560775,F2,d,e,NC,1,0.29968,1.3,1.1,0.9,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
133,slac,134,2,0.102,0.958,6.509,18.02,0.769508197080201,F2,d,e,NC,1,0.30479,1.7,2.3,1.5,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
134,slac,135,2,0.742,6.115,10.392,18.02,0.422812782917016,F2,d,e,NC,1,0.02987,2.8,2.1,2.5,1.3,1.4,1.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.3,1.7
135,slac,136,2,0.673,5.862,10.392,18.02,0.446693137115216,F2,d,e,NC,1,0.04484,2.8,1.8,2.6,1.1,1.0,1.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.4,1.7
136,slac,137,2,0.61,5.605,10.392,18.02,0.470951046320503,F2,d,e,NC,1,0.06624,2.8,1.6,2.6,1.0,0.8,1.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.4,1.7
137,slac,138,2,0.555,5.352,10.392,18.02,0.494831400518703,F2,d,e,NC,1,0.09108,2.2,1.4,2.0,1.0,0.7,1.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.5,1.7
138,slac,139,2,0.484,4.986,10.392,18.02,0.529377683667088,F2,d,e,NC,1,0.12631,1.6,1.3,1.2,1.0,0.5,0.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.5,1.7
139,slac,140,2,0.402,4.501,10.392,18.02,0.575156228276286,F2,d,e,NC,1,0.18,1.3,1.2,0.9,1.0,0.5,0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
140,slac,141,2,0.344,4.103,10.392,18.02,0.61272295148136,F2,d,e,NC,1,0.21413,1.3,1.1,0.9,1.0,0.4,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.7,1.7
141,slac,142,2,0.302,3.78,10.392,18.02,0.643210518303569,F2,d,e,NC,1,0.24059,1.3,1.1,0.8,1.0,0.4,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
142,slac,143,2,0.268,3.501,10.392,18.02,0.669544980047829,F2,d,e,NC,1,0.26184,1.4,1.2,1.0,1.0,0.4,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
143,slac,144,2,0.241,3.254,10.392,18.02,0.6928590017354,F2,d,e,NC,1,0.27734,1.7,1.3,1.4,1.0,0.4,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.1,1.7
144,slac,145,2,0.212,2.973,10.392,18.02,0.719382240983203,F2,d,e,NC,1,0.2932,1.3,1.5,0.9,1.0,0.4,-0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
145,slac,146,2,0.19,2.74,10.392,18.02,0.741374820145973,F2,d,e,NC,1,0.3026,1.6,1.7,1.3,1.0,0.4,-0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
146,slac,147,2,0.172,2.546,10.392,18.02,0.759686237989652,F2,d,e,NC,1,0.29612,2.1,1.9,1.9,1.0,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
147,slac,148,2,0.156,2.362,10.392,18.02,0.777053768315616,F2,d,e,NC,1,0.31049,1.9,1.9,1.6,1.0,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
148,slac,149,2,0.141,2.178,10.392,18.02,0.79442129864158,F2,d,e,NC,1,0.28484,3.2,1.9,3.1,0.9,0.4,-0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
149,slac,150,2,0.129,2.036,10.392,18.02,0.807824501393139,F2,d,e,NC,1,0.31055,2.3,1.8,2.1,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
150,slac,151,2,0.113,1.827,10.392,18.02,0.827551750513391,F2,d,e,NC,1,0.31733,2.8,1.7,2.6,0.9,0.4,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.5,1.7
151,slac,152,2,0.091,1.526,10.392,18.02,0.855962764796626,F2,d,e,NC,1,0.31502,3.6,2.5,3.5,0.9,0.4,-0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
152,slac,153,2,0.586,7.263,12.518,18.02,0.527540410010313,F2,d,e,NC,1,0.07075,1.8,1.8,1.5,1.0,0.7,1.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.7,1.7
153,slac,154,2,0.428,6.075,12.518,18.02,0.604820045547659,F2,d,e,NC,1,0.15953,1.9,1.4,1.6,1.0,0.5,0.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
154,slac,155,2,0.321,5.061,12.518,18.02,0.670780946587112,F2,d,e,NC,1,0.22346,2.0,1.3,1.8,1.0,0.4,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
155,slac,156,2,0.236,4.07,12.518,18.02,0.735245693066498,F2,d,e,NC,1,0.27646,1.3,1.5,0.9,1.0,0.4,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
156,slac,157,2,0.201,3.615,12.518,18.02,0.764843533276509,F2,d,e,NC,1,0.29223,2.0,1.8,1.8,1.0,0.4,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
157,slac,158,2,0.179,3.302,12.518,18.02,0.785204245333065,F2,d,e,NC,1,0.30751,2.0,2.1,1.8,1.0,0.4,-0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
158,slac,159,2,0.157,2.982,12.518,18.02,0.806020308777468,F2,d,e,NC,1,0.31325,2.2,2.4,2.0,0.9,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
159,slac,160,2,0.143,2.762,12.518,18.02,0.820331352395495,F2,d,e,NC,1,0.3241,2.3,2.5,2.1,0.9,0.4,-0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.4,1.7
160,slac,161,2,0.13,2.542,12.518,18.02,0.834642396013523,F2,d,e,NC,1,0.32427,2.6,2.5,2.4,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.4,1.7
161,slac,162,2,0.116,2.316,12.518,18.02,0.849343740821132,F2,d,e,NC,1,0.32237,2.6,2.3,2.4,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.2,1.7
162,slac,163,2,0.106,2.144,12.518,18.02,0.860532374922499,F2,d,e,NC,1,0.326,3.9,2.2,3.8,0.9,0.4,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
163,slac,164,2,0.096,1.971,12.518,18.02,0.87178605922213,F2,d,e,NC,1,0.31347,3.7,2.2,3.6,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
164,slac,165,2,0.08,1.665,12.518,18.02,0.89169141989084,F2,d,e,NC,1,0.31135,3.1,2.8,3.0,0.9,0.4,-0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.7,1.7
165,slac,166,2,0.771,9.147,13.32,18.02,0.474480605560768,F2,d,e,NC,1,0.01654,4.3,2.6,4.1,1.4,1.6,1.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
166,slac,167,2,0.664,8.494,13.32,18.02,0.511997186359808,F2,d,e,NC,1,0.03989,2.7,2.1,2.5,1.1,1.0,1.6,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.7,1.7
167,slac,168,2,0.541,7.607,13.32,18.02,0.562957687383925,F2,d,e,NC,1,0.09208,1.6,1.7,1.2,1.0,0.6,1.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
168,slac,169,2,0.472,7.026,13.32,18.02,0.596337677344479,F2,d,e,NC,1,0.12826,1.3,1.6,0.9,1.0,0.5,1.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.9,1.7
169,slac,170,2,0.401,6.359,13.32,18.02,0.634658595251003,F2,d,e,NC,1,0.17389,1.4,1.5,1.0,1.0,0.5,0.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
170,slac,171,2,0.337,5.674,13.32,18.02,0.674013660867147,F2,d,e,NC,1,0.21258,1.3,1.4,0.8,1.0,0.4,0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.1,1.7
171,slac,172,2,0.29,5.118,13.32,18.02,0.705957334564339,F2,d,e,NC,1,0.24282,1.3,1.4,0.9,1.0,0.4,0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
172,slac,173,2,0.257,4.696,13.32,18.02,0.730202353089905,F2,d,e,NC,1,0.26508,1.5,1.5,1.1,1.0,0.4,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
173,slac,174,2,0.233,4.37,13.32,18.02,0.748931917164158,F2,d,e,NC,1,0.28058,1.8,1.6,1.5,1.0,0.4,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
174,slac,175,2,0.204,3.938,13.32,18.02,0.77375146219507,F2,d,e,NC,1,0.28755,1.7,1.8,1.4,1.0,0.4,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
175,slac,176,2,0.177,3.526,13.32,18.02,0.797421954215291,F2,d,e,NC,1,0.30659,1.7,2.2,1.4,1.0,0.4,-0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
176,slac,177,2,0.161,3.267,13.32,18.02,0.812302190703731,F2,d,e,NC,1,0.31355,2.6,2.4,2.4,0.9,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
177,slac,178,2,0.146,3.021,13.32,18.02,0.826435542735223,F2,d,e,NC,1,0.32391,2.6,2.7,2.4,0.9,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.6,1.7
178,slac,179,2,0.121,2.572,13.32,18.02,0.852231782825221,F2,d,e,NC,1,0.3151,2.1,2.7,1.9,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.6,1.7
179,slac,180,2,0.108,2.334,13.32,18.02,0.865905513652436,F2,d,e,NC,1,0.31224,3.5,2.5,3.4,0.9,0.4,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
180,slac,181,2,0.098,2.146,13.32,18.02,0.876706611952925,F2,d,e,NC,1,0.33653,2.8,2.3,2.6,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
181,slac,182,2,0.088,1.96,13.32,18.02,0.887392804952346,F2,d,e,NC,1,0.34305,6.0,2.5,5.9,0.9,0.4,-0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
182,slac,183,2,0.789,13.363,17.027,18.02,0.530164081231596,F2,d,e,NC,1,0.01109,2.3,3.1,1.8,1.5,1.8,2.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
183,slac,184,2,0.701,12.528,17.027,18.02,0.559522233755102,F2,d,e,NC,1,0.0254,2.0,2.7,1.6,1.2,1.2,2.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
184,slac,185,2,0.621,11.693,17.027,18.02,0.588880386278609,F2,d,e,NC,1,0.04778,1.8,2.4,1.4,1.1,0.8,1.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.1,1.7
185,slac,186,2,0.55,10.858,17.027,18.02,0.618238538802115,F2,d,e,NC,1,0.07912,1.7,2.2,1.4,1.0,0.7,1.6,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
186,slac,187,2,0.469,9.809,17.027,18.02,0.655120816643024,F2,d,e,NC,1,0.11818,1.5,2.0,1.1,1.0,0.5,1.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
187,slac,188,2,0.416,9.06,17.027,18.02,0.681455255253929,F2,d,e,NC,1,0.1551,1.5,1.9,1.1,1.0,0.5,1.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
188,slac,189,2,0.357,8.144,17.027,18.02,0.713661324369537,F2,d,e,NC,1,0.18871,1.6,1.8,1.3,1.0,0.5,0.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
189,slac,190,2,0.309,7.322,17.027,18.02,0.742562403859743,F2,d,e,NC,1,0.2291,1.5,1.8,1.2,1.0,0.4,0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.5,1.7
