,exp,Q2,x,value,stat_u,sys,eff_c,ee_c,phe_c,rdc_c,mom_c,rlt_c,tot,obs,target,curent,lepton beam,units,*%norm_c
2027,clas6,1.975,0.5275,0.1614,0.003375,0.006124,0.0041686,0.0,0.0010731,0.002421,0.0021536,0.0028595,0.0061187,F2,p,e,nc,1,1
2028,clas6,1.975,0.5365,0.1457,0.003218,0.005067,0.0036716,0.0,0.00095786,0.0021855,0.00027818,0.0025224,0.0050712,F2,p,e,nc,1,1
2029,clas6,1.975,0.5455,0.1522,0.003254,0.006462,0.0038677,0.0,0.00098965,0.0040295,0.0016211,0.0025763,0.0064557,F2,p,e,nc,1,1
2030,clas6,1.975,0.5545,0.1555,0.003358,0.007187,0.0039368,0.0,0.0010003,0.0034191,0.0040833,0.0025752,0.0072004,F2,p,e,nc,1,1
2031,clas6,1.975,0.5635,0.1684,0.003606,0.009701,0.0042708,0.0,0.001072,0.0028249,0.0076701,0.0027301,0.0097088,F2,p,e,nc,1,1
2032,clas6,1.975,0.5725,0.1746,0.003774,0.0119,0.0044609,0.0,0.0011001,0.002619,0.010246,0.0027725,0.011892,F2,p,e,nc,1,1
2033,clas6,1.975,0.5815,0.1864,0.004093,0.008956,0.0047845,0.0,0.0011628,0.002796,0.0061984,0.0029006,0.008923,F2,p,e,nc,1,1
2034,clas6,1.975,0.5905,0.1888,0.004228,0.0095,0.0046854,0.0,0.0011663,0.0044172,0.0061664,0.0028805,0.0094823,F2,p,e,nc,1,1
2035,clas6,1.975,0.5995,0.1486,0.003681,0.01154,0.0034807,0.0,0.00090924,0.0041547,0.0098828,0.0022239,0.011548,F2,p,e,nc,1,1
2036,clas6,1.975,0.6085,0.1328,0.003517,0.008833,0.0029657,0.0,0.00080501,0.001992,0.0077761,0.0019504,0.0088319,F2,p,e,nc,1,1
2037,clas6,1.975,0.6175,0.1128,0.003201,0.005843,0.0024983,0.0,0.00067756,0.001692,0.0046588,0.0016265,0.0058408,F2,p,e,nc,1,1
2038,clas6,1.975,0.6265,0.1013,0.003077,0.004187,0.0022033,0.0,0.00060306,0.0015195,0.0027861,0.0014347,0.00418,F2,p,e,nc,1,1
2039,clas6,1.975,0.6355,0.09799,0.00305,0.003482,0.0021259,0.0,0.00057827,0.0014698,0.0017664,0.0013636,0.0034766,F2,p,e,nc,1,1
2040,clas6,1.975,0.6445,0.09674,0.003103,0.003113,0.0020726,0.0,0.00056603,0.0014511,0.001109,0.0013233,0.0031252,F2,p,e,nc,1,1
2041,clas6,1.975,0.6535,0.08604,0.002994,0.002654,0.0018606,0.0,0.00049921,0.0012906,0.00056494,0.0011572,0.0026606,F2,p,e,nc,1,1
2042,clas6,1.975,0.6625,0.08937,0.003011,0.002623,0.0018382,0.0,0.00051429,0.0013405,0.00022105,0.0011824,0.002631,F2,p,e,nc,1,1
2043,clas6,1.975,0.6715,0.08253,0.002886,0.002412,0.0016906,0.0,0.00047112,0.0012379,0.00011614,0.0010744,0.0024119,F2,p,e,nc,1,1
2044,clas6,1.975,0.6805,0.07985,0.002871,0.003117,0.0015992,0.0,0.00045225,0.0023491,0.00044164,0.0010232,0.0031156,F2,p,e,nc,1,1
2045,clas6,1.975,0.6895,0.082,0.002912,0.002536,0.0016898,0.0,0.00046084,0.00123,0.00084386,0.0010345,0.0025304,F2,p,e,nc,1,1
2046,clas6,1.975,0.6985,0.07973,0.002843,0.003549,0.0015559,0.0,0.0004447,0.0026938,0.0012801,0.00099072,0.0035489,F2,p,e,nc,1,1
2047,clas6,1.975,0.7075,0.0797,0.002081,0.00712,0.0015977,0.0,0.00044124,0.0033155,0.0018443,0.00097561,0.0042621,F2,p,e,nc,1,1
2048,clas6,1.975,0.7165,0.07915,0.002001,0.007141,0.0015652,0.0,0.00043502,0.0030004,0.0025053,0.00095479,0.0043502,F2,p,e,nc,1,1
2049,clas6,1.975,0.7255,0.08245,0.002082,0.007203,0.0016511,0.0,0.00044993,0.002684,0.0033893,0.00098033,0.0047627,F2,p,e,nc,1,1
2050,clas6,1.975,0.7345,0.08096,0.002079,0.00702,0.001554,0.0,0.00043871,0.0014978,0.0040091,0.00094909,0.0046819,F2,p,e,nc,1,1
2051,clas6,1.975,0.7435,0.09326,0.002365,0.008137,0.0018681,0.0,0.0005019,0.0013989,0.0048413,0.0010782,0.0055177,F2,p,e,nc,1,1
2052,clas6,1.975,0.7525,0.09672,0.002466,0.008714,0.0037483,0.0,0.0004643,0.0035346,0.0032397,0.0016653,0.006979,F2,p,e,nc,1,1
2053,clas6,1.975,0.7615,0.0894,0.002172,0.007441,0.0032923,0.0,0.00042623,0.0039314,0.00026984,0.0015178,0.0054011,F2,p,e,nc,1,1
2054,clas6,1.975,0.7705,0.08502,0.002052,0.008358,0.003039,0.0,0.00040264,0.0041237,0.0037287,0.0014237,0.0070885,F2,p,e,nc,1,1
2055,clas6,1.975,0.7795,0.07504,0.001879,0.009866,0.0025421,0.0,0.00035305,0.0055522,0.0066333,0.0012396,0.0096929,F2,p,e,nc,1,1
2056,clas6,1.975,0.7885,0.05656,0.001509,0.007931,0.0017695,0.0,0.0002644,0.0049237,0.0064693,0.00092193,0.0087176,F2,p,e,nc,1,1
2057,clas6,1.975,0.7975,0.04333,0.001347,0.005637,0.0013294,0.0,0.00020129,0.0026078,0.0052906,0.00069705,0.0064072,F2,p,e,nc,1,1
2058,clas6,1.975,0.8065,0.03434,0.001178,0.004303,0.0010176,0.0,0.00015854,0.0016592,0.0041431,0.00054535,0.0048485,F2,p,e,nc,1,1
2059,clas6,1.975,0.8155,0.02614,0.001002,0.003633,0.00072975,0.0,0.00011996,0.0021805,0.0030879,0.00040988,0.0040112,F2,p,e,nc,1,1
2060,clas6,1.975,0.8245,0.02337,0.0009296,0.002809,0.0006803,0.0,0.00010662,0.00044167,0.0027925,0.00036188,0.003094,F2,p,e,nc,1,1
2061,clas6,1.975,0.8335,0.01852,0.0008142,0.002458,0.00052013,0.0,8.4001e-05,0.00090233,0.0023733,0.00028326,0.0027182,F2,p,e,nc,1,1
2062,clas6,1.975,0.8425,0.01208,0.0006262,0.002037,0.00032458,0.0,5.4481e-05,0.0012038,0.0017932,0.00018254,0.00226,F2,p,e,nc,1,1
2063,clas6,1.975,0.8515,0.008903,0.000494,0.00166,0.00022428,0.0,3.9929e-05,0.00078958,0.0016891,0.00013293,0.0019238,F2,p,e,nc,1,1
2064,clas6,1.975,0.8605,0.00663,0.0003793,0.0007012,0.00017108,0.0,2.9573e-05,0.00044747,0.00077312,9.7839e-05,0.00058213,F2,p,e,nc,1,1
2065,clas6,1.975,0.8695,0.00325,0.0002017,0.0001277,7.9921e-05,0.0,1.4419e-05,4.875e-05,0.0,0.0,9.9255e-05,F2,p,e,nc,1,1
2066,clas6,2.025,0.3385,0.2845,0.002156,0.02235,0.017138,0.0020224,0.0029193,0.0051625,0.006259,0.010895,0.022227,F2,p,e,nc,1,1
2067,clas6,2.025,0.3475,0.2825,0.002221,0.02091,0.015967,0.0012784,0.0027947,0.0053946,0.0057212,0.010304,0.020852,F2,p,e,nc,1,1
2068,clas6,2.025,0.3565,0.2732,0.002286,0.01931,0.01473,0.00082356,0.002613,0.0053935,0.0051214,0.0095106,0.019291,F2,p,e,nc,1,1
2069,clas6,2.025,0.3655,0.2701,0.002374,0.01813,0.013648,0.00055735,0.0025039,0.0055527,0.0047068,0.0089905,0.018114,F2,p,e,nc,1,1
2070,clas6,2.025,0.3745,0.2622,0.002476,0.01687,0.012511,0.00038085,0.0023613,0.0057417,0.0042678,0.0083597,0.016869,F2,p,e,nc,1,1
2071,clas6,2.025,0.3835,0.2574,0.002537,0.01612,0.011794,0.00026988,0.0022571,0.0060744,0.0039447,0.0078739,0.016126,F2,p,e,nc,1,1
2072,clas6,2.025,0.3925,0.2537,0.002624,0.01562,0.01114,0.00019495,0.0021706,0.0067908,0.0037015,0.0074578,0.015669,F2,p,e,nc,1,1
2073,clas6,2.025,0.4015,0.2524,0.002696,0.01508,0.010789,0.00014424,0.0021108,0.006491,0.0035071,0.0071406,0.015073,F2,p,e,nc,1,1
2074,clas6,2.025,0.4105,0.2453,0.00278,0.01363,0.009928,0.00010651,0.0020085,0.0052843,0.003119,0.0066883,0.013624,F2,p,e,nc,1,1
2075,clas6,2.025,0.4195,0.2399,0.002908,0.01226,0.0093007,8.0251e-05,0.0019261,0.0035985,0.0025938,0.0063125,0.012258,F2,p,e,nc,1,1
2076,clas6,2.025,0.4285,0.2359,0.002979,0.01163,0.0089144,6.1794e-05,0.0018596,0.0035385,0.002052,0.0059978,0.011664,F2,p,e,nc,1,1
2077,clas6,2.025,0.4375,0.2249,0.003031,0.01092,0.0082588,4.7076e-05,0.0017427,0.0039184,0.0015616,0.0055319,0.010953,F2,p,e,nc,1,1
2078,clas6,2.025,0.4465,0.2234,0.003264,0.01038,0.0080196,3.721e-05,0.0017031,0.003351,0.0013492,0.0053221,0.010435,F2,p,e,nc,1,1
2079,clas6,2.025,0.4555,0.2101,0.003301,0.009589,0.0073359,2.8055e-05,0.0015771,0.0031515,0.0014709,0.0048529,0.0096003,F2,p,e,nc,1,1
2080,clas6,2.025,0.4645,0.2046,0.003274,0.009401,0.0069466,2.2162e-05,0.0015133,0.003069,0.002543,0.0045865,0.0093697,F2,p,e,nc,1,1
2081,clas6,2.025,0.4735,0.2027,0.003342,0.01022,0.006594,1.7604e-05,0.0014783,0.0030405,0.0054038,0.0044144,0.010205,F2,p,e,nc,1,1
2082,clas6,2.025,0.4825,0.2221,0.003677,0.01387,0.007107,1.4797e-05,0.001598,0.0033315,0.010257,0.0047034,0.013875,F2,p,e,nc,1,1
2083,clas6,2.025,0.4915,0.2315,0.003931,0.01173,0.0072779,1.1817e-05,0.0016439,0.0034725,0.0067913,0.004771,0.011717,F2,p,e,nc,1,1
2084,clas6,2.025,0.5005,0.2361,0.004086,0.009537,0.0072856,9.6544e-06,0.0016555,0.0035415,0.00013198,0.0047395,0.0095493,F2,p,e,nc,1,1
2085,clas6,2.025,0.5095,0.2226,0.003982,0.01043,0.0066437,0.0,0.0015417,0.0035071,0.0054949,0.0043558,0.010427,F2,p,e,nc,1,1
2086,clas6,2.025,0.5185,0.2045,0.003841,0.01072,0.0059976,0.0,0.0013995,0.0051266,0.0059219,0.0039037,0.010736,F2,p,e,nc,1,1
2087,clas6,2.025,0.5275,0.1691,0.003544,0.007407,0.0049134,0.0,0.0011438,0.0025365,0.0035508,0.003151,0.0073986,F2,p,e,nc,1,1
2088,clas6,2.025,0.5365,0.1644,0.003676,0.006321,0.0046159,0.0,0.0010994,0.002466,0.0016412,0.0029926,0.0063593,F2,p,e,nc,1,1
2089,clas6,2.025,0.5455,0.1477,0.003459,0.005431,0.0040582,0.0,0.00097675,0.0022155,0.00024056,0.002628,0.0054218,F2,p,e,nc,1,1
2090,clas6,2.025,0.5545,0.1458,0.003491,0.006633,0.0039264,0.0,0.00095378,0.0040413,0.0021714,0.0025374,0.0066338,F2,p,e,nc,1,1
2091,clas6,2.025,0.5635,0.1437,0.003502,0.007061,0.0037711,0.0,0.00093011,0.002809,0.0045674,0.0024474,0.0070759,F2,p,e,nc,1,1
2092,clas6,2.025,0.5725,0.1662,0.003729,0.0104,0.0043659,0.0,0.0010647,0.0027357,0.0085011,0.0027716,0.010399,F2,p,e,nc,1,1
2093,clas6,2.025,0.5815,0.1756,0.003959,0.01167,0.0046687,0.0,0.0011135,0.002634,0.0098691,0.002869,0.011671,F2,p,e,nc,1,1
2094,clas6,2.025,0.5905,0.1959,0.004258,0.007256,0.005103,0.0,0.00123,0.0029385,0.002524,0.0031371,0.0072593,F2,p,e,nc,1,1
2095,clas6,2.025,0.5995,0.1701,0.003853,0.01118,0.0042864,0.0,0.0010577,0.0049453,0.0085487,0.0026713,0.011176,F2,p,e,nc,1,1
2096,clas6,2.025,0.6085,0.1387,0.003425,0.01067,0.0033173,0.0,0.00085436,0.003389,0.0092589,0.002137,0.010676,F2,p,e,nc,1,1
2097,clas6,2.025,0.6175,0.1253,0.003258,0.007808,0.0030098,0.0,0.00076471,0.0018803,0.00661,0.0018948,0.0078033,F2,p,e,nc,1,1
2098,clas6,2.025,0.6265,0.1086,0.003086,0.005284,0.0025442,0.0,0.00065681,0.001629,0.0039232,0.0016126,0.005276,F2,p,e,nc,1,1
2099,clas6,2.025,0.6355,0.09597,0.002992,0.003857,0.0022386,0.0,0.0005753,0.0014395,0.0022969,0.0013999,0.0038442,F2,p,e,nc,1,1
2100,clas6,2.025,0.6445,0.09496,0.003068,0.003429,0.0022589,0.0,0.00056434,0.0014244,0.001487,0.0013612,0.0034077,F2,p,e,nc,1,1
2101,clas6,2.025,0.6535,0.08263,0.002896,0.002714,0.0018837,0.0,0.00048691,0.0012395,0.00081246,0.0011644,0.0027166,F2,p,e,nc,1,1
2102,clas6,2.025,0.6625,0.07808,0.002842,0.002444,0.0017169,0.0,0.00045628,0.0011712,0.00041635,0.001082,0.0024305,F2,p,e,nc,1,1
2103,clas6,2.025,0.6715,0.08167,0.002995,0.002503,0.001802,0.0,0.00047338,0.0012251,0.0001146,0.0011133,0.0025005,F2,p,e,nc,1,1
2104,clas6,2.025,0.6805,0.0755,0.002827,0.002701,0.0016454,0.0,0.00043413,0.001802,0.00018833,0.0010128,0.0026919,F2,p,e,nc,1,1
2105,clas6,2.025,0.6895,0.08074,0.003017,0.002486,0.0017612,0.0,0.00046065,0.0012111,0.00054855,0.0010662,0.0024987,F2,p,e,nc,1,1
2106,clas6,2.025,0.6985,0.07605,0.002916,0.002728,0.0016825,0.0,0.00043056,0.0015807,0.00090408,0.0009888,0.0027126,F2,p,e,nc,1,1
2107,clas6,2.025,0.7075,0.07859,0.002988,0.003935,0.0016943,0.0,0.00044161,0.0030498,0.0014258,0.0010064,0.0039372,F2,p,e,nc,1,1
2108,clas6,2.025,0.7165,0.07629,0.002936,0.003997,0.001618,0.0,0.00042553,0.0028775,0.0019703,0.00096255,0.0039994,F2,p,e,nc,1,1
2109,clas6,2.025,0.7255,0.07866,0.00301,0.004382,0.0016207,0.0,0.00043559,0.0027964,0.0027432,0.00097798,0.0043818,F2,p,e,nc,1,1
2110,clas6,2.025,0.7345,0.08296,0.0032,0.00467,0.0017236,0.0,0.00045614,0.0020037,0.0036729,0.0010168,0.0046711,F2,p,e,nc,1,1
2111,clas6,2.025,0.7435,0.09573,0.003451,0.00562,0.0020166,0.0,0.0005227,0.0014359,0.004865,0.0011568,0.0056186,F2,p,e,nc,1,1
2112,clas6,2.025,0.7525,0.09213,0.002341,0.008521,0.0018966,0.0,0.0004996,0.0013819,0.0043721,0.0010979,0.0051174,F2,p,e,nc,1,1
2113,clas6,2.025,0.7615,0.09232,0.002447,0.007123,0.0019584,0.0,0.00049728,0.0021633,0.0022048,0.0010852,0.0038582,F2,p,e,nc,1,1
2114,clas6,2.025,0.7705,0.08878,0.002444,0.006837,0.0018364,0.0,0.00047506,0.0023504,0.0021616,0.0010298,0.0038713,F2,p,e,nc,1,1
2115,clas6,2.025,0.7795,0.07776,0.002293,0.008585,0.001581,0.0,0.00041341,0.0034912,0.0064127,0.00089004,0.0075436,F2,p,e,nc,1,1
2116,clas6,2.025,0.7885,0.05999,0.001877,0.008677,0.0020155,0.0,0.00028461,0.0053004,0.006281,0.001021,0.0089439,F2,p,e,nc,1,1
2117,clas6,2.025,0.7975,0.04859,0.001487,0.007578,0.0015051,0.0,0.00022905,0.0046695,0.0058293,0.00081607,0.0079668,F2,p,e,nc,1,1
2118,clas6,2.025,0.8065,0.03811,0.001236,0.005554,0.0012173,0.0,0.00017852,0.0022278,0.0046266,0.00063171,0.0057058,F2,p,e,nc,1,1
2119,clas6,2.025,0.8155,0.0272,0.0009939,0.004152,0.0007913,0.0,0.00012663,0.0025694,0.0032254,0.0004451,0.0043947,F2,p,e,nc,1,1
2120,clas6,2.025,0.8245,0.02101,0.0008691,0.003054,0.00062322,0.0,9.7222e-05,0.0014788,0.0024785,0.00033946,0.0031712,F2,p,e,nc,1,1
2121,clas6,2.025,0.8335,0.01659,0.0007877,0.002373,0.00048473,0.0,7.6316e-05,0.00077454,0.0020495,0.00026471,0.0024465,F2,p,e,nc,1,1
2122,clas6,2.025,0.8425,0.01444,0.0006828,0.002339,0.00042849,0.0,6.604e-05,0.0013644,0.0020086,0.00022759,0.0025621,F2,p,e,nc,1,1
2123,clas6,2.025,0.8515,0.00961,0.0005188,0.0017,0.00027949,0.0,4.3701e-05,0.00090751,0.00165,0.00014964,0.0019636,F2,p,e,nc,1,1
2124,clas6,2.025,0.8605,0.00844,0.000443,0.001883,0.00023079,0.0,3.8167e-05,0.00053084,0.0020312,0.00012987,0.0021563,F2,p,e,nc,1,1
2125,clas6,2.025,0.8695,0.003934,0.0002349,0.0001705,0.00010091,0.0,1.7693e-05,5.901e-05,0.0,0.0,0.0001237,F2,p,e,nc,1,1
2126,clas6,2.075,0.3475,0.2835,0.002226,0.02246,0.017348,0.0018769,0.0029013,0.0052241,0.0060927,0.010933,0.02236,F2,p,e,nc,1,1
2127,clas6,2.075,0.3565,0.2784,0.002271,0.02094,0.016119,0.0011869,0.0027499,0.0053539,0.0055093,0.010244,0.020858,F2,p,e,nc,1,1
2128,clas6,2.075,0.3655,0.2653,0.002305,0.01893,0.014504,0.00076136,0.0025361,0.0052917,0.004859,0.0093311,0.018918,F2,p,e,nc,1,1
2129,clas6,2.075,0.3745,0.2611,0.002357,0.01784,0.01352,0.0005168,0.0024213,0.0054917,0.004445,0.0087936,0.01782,F2,p,e,nc,1,1
2130,clas6,2.075,0.3835,0.2557,0.002495,0.01674,0.012571,0.00035811,0.0023052,0.0057121,0.0040692,0.0082599,0.016794,F2,p,e,nc,1,1
2131,clas6,2.075,0.3925,0.2534,0.002589,0.0162,0.011896,0.00025723,0.0022256,0.0062613,0.0038056,0.0078635,0.016231,F2,p,e,nc,1,1
2132,clas6,2.075,0.4015,0.2419,0.002596,0.01546,0.010908,0.00018184,0.002074,0.00707,0.0034633,0.0072222,0.015458,F2,p,e,nc,1,1
2133,clas6,2.075,0.4105,0.2451,0.002682,0.01428,0.010597,0.0001374,0.0020549,0.0052125,0.0033098,0.0070503,0.014326,F2,p,e,nc,1,1
2134,clas6,2.075,0.4195,0.2385,0.002703,0.01349,0.0099552,0.00010138,0.0019584,0.0052274,0.0028732,0.0066184,0.013519,F2,p,e,nc,1,1
2135,clas6,2.075,0.4285,0.2375,0.002846,0.0129,0.0096121,7.8306e-05,0.0019128,0.0048422,0.0023727,0.0063664,0.01295,F2,p,e,nc,1,1
2136,clas6,2.075,0.4375,0.2233,0.0029,0.01138,0.0086672,5.8214e-05,0.0017663,0.0037423,0.0017739,0.0057888,0.011388,F2,p,e,nc,1,1
2137,clas6,2.075,0.4465,0.2139,0.002902,0.01041,0.0079727,4.4359e-05,0.0016635,0.0032085,0.0013701,0.0053689,0.010378,F2,p,e,nc,1,1
2138,clas6,2.075,0.4555,0.2056,0.002956,0.009748,0.0075112,3.4366e-05,0.0015735,0.003084,0.0012256,0.0050018,0.0097567,F2,p,e,nc,1,1
2139,clas6,2.075,0.4645,0.2091,0.003159,0.009775,0.0075255,2.8003e-05,0.001576,0.0031365,0.0016615,0.0049356,0.0098131,F2,p,e,nc,1,1
2140,clas6,2.075,0.4735,0.1996,0.003202,0.009538,0.0069876,2.1333e-05,0.0014826,0.002994,0.0031774,0.0045756,0.0095547,F2,p,e,nc,1,1
2141,clas6,2.075,0.4825,0.2061,0.003453,0.01148,0.0072069,1.7291e-05,0.0015098,0.0030915,0.0068297,0.0045927,0.011494,F2,p,e,nc,1,1
2142,clas6,2.075,0.4915,0.2231,0.003745,0.01288,0.00752,1.4169e-05,0.0016125,0.0033465,0.0084412,0.0048368,0.012881,F2,p,e,nc,1,1
2143,clas6,2.075,0.5005,0.2259,0.003945,0.01068,0.0073718,1.133e-05,0.0016118,0.0033885,0.0047572,0.004769,0.010694,F2,p,e,nc,1,1
2144,clas6,2.075,0.5095,0.213,0.00389,0.00892,0.0065623,0.0,0.0015009,0.003195,0.002146,0.0043818,0.0089311,F2,p,e,nc,1,1
2145,clas6,2.075,0.5185,0.2015,0.003865,0.0105,0.0061478,0.0,0.0014027,0.0045402,0.005724,0.0040425,0.010497,F2,p,e,nc,1,1
2146,clas6,2.075,0.5275,0.1779,0.003494,0.00902,0.0052648,0.0,0.0012239,0.0039432,0.0048444,0.0034831,0.009001,F2,p,e,nc,1,1
2147,clas6,2.075,0.5365,0.1594,0.003443,0.006816,0.0046895,0.0,0.001084,0.002391,0.0028081,0.0030477,0.0068092,F2,p,e,nc,1,1
2148,clas6,2.075,0.5455,0.1556,0.003466,0.006055,0.0045535,0.0,0.0010463,0.002334,0.00099408,0.0029072,0.0060737,F2,p,e,nc,1,1
2149,clas6,2.075,0.5545,0.1352,0.003287,0.005314,0.0039672,0.0,0.0008992,0.0022012,0.00074944,0.00247,0.0053054,F2,p,e,nc,1,1
2150,clas6,2.075,0.5635,0.1377,0.003356,0.006591,0.0039422,0.0,0.00090605,0.0036361,0.0027262,0.0024612,0.0065869,F2,p,e,nc,1,1
2151,clas6,2.075,0.5725,0.1612,0.00383,0.008702,0.004585,0.0,0.0010496,0.0027939,0.0061316,0.0028205,0.0087096,F2,p,e,nc,1,1
2152,clas6,2.075,0.5815,0.1642,0.003984,0.01102,0.0046148,0.0,0.0010582,0.0026157,0.0091592,0.0028139,0.011026,F2,p,e,nc,1,1
2153,clas6,2.075,0.5905,0.1772,0.004291,0.01062,0.0049293,0.0,0.0011306,0.002658,0.0084096,0.0029757,0.010614,F2,p,e,nc,1,1
2154,clas6,2.075,0.5995,0.1787,0.004434,0.006661,0.0047686,0.0,0.0011291,0.0026805,0.0020854,0.0029419,0.0066646,F2,p,e,nc,1,1
2155,clas6,2.075,0.6085,0.1495,0.003914,0.01137,0.0038214,0.0,0.0009356,0.0046234,0.0092884,0.0024141,0.011373,F2,p,e,nc,1,1
2156,clas6,2.075,0.6175,0.1214,0.00341,0.008778,0.0029476,0.0,0.00075266,0.0021524,0.0076913,0.0019237,0.0087761,F2,p,e,nc,1,1
2157,clas6,2.075,0.6265,0.1097,0.00315,0.006284,0.0026965,0.0,0.00067391,0.0016455,0.0050966,0.0017064,0.0062883,F2,p,e,nc,1,1
2158,clas6,2.075,0.6355,0.09595,0.002856,0.00435,0.0022637,0.0,0.00058417,0.0014392,0.0029982,0.0014657,0.0043404,F2,p,e,nc,1,1
2159,clas6,2.075,0.6445,0.08701,0.002858,0.003394,0.0020888,0.0,0.00052511,0.0013052,0.0017985,0.0013058,0.0033789,F2,p,e,nc,1,1
2160,clas6,2.075,0.6535,0.08038,0.002686,0.002878,0.0019536,0.0,0.00048095,0.0012057,0.0010837,0.0011856,0.0028541,F2,p,e,nc,1,1
2161,clas6,2.075,0.6625,0.0844,0.002787,0.002823,0.0019751,0.0,0.00050075,0.001266,0.00069947,0.001224,0.0027945,F2,p,e,nc,1,1
2162,clas6,2.075,0.6715,0.08409,0.002861,0.002731,0.0019833,0.0,0.00049482,0.0012614,0.00034531,0.0011994,0.0027171,F2,p,e,nc,1,1
2163,clas6,2.075,0.6805,0.07994,0.002896,0.002588,0.0019122,0.0,0.0004666,0.0011991,2.8775e-05,0.0011217,0.0025721,F2,p,e,nc,1,1
2164,clas6,2.075,0.6895,0.07636,0.002899,0.003362,0.0018031,0.0,0.00044219,0.0025465,0.00028357,0.0010545,0.0033478,F2,p,e,nc,1,1
2165,clas6,2.075,0.6985,0.07177,0.002788,0.002347,0.0016607,0.0,0.00041238,0.0010765,0.00059354,0.00097564,0.0023271,F2,p,e,nc,1,1
2166,clas6,2.075,0.7075,0.07585,0.002934,0.003253,0.0017192,0.0,0.00043252,0.0022945,0.001046,0.0010153,0.0032503,F2,p,e,nc,1,1
2167,clas6,2.075,0.7165,0.07995,0.003034,0.004156,0.0018149,0.0,0.0004525,0.0031284,0.0016494,0.0010541,0.0041515,F2,p,e,nc,1,1
2168,clas6,2.075,0.7255,0.07607,0.003118,0.004103,0.0016852,0.0,0.00042739,0.0028233,0.0022034,0.00098815,0.0041087,F2,p,e,nc,1,1
2169,clas6,2.075,0.7345,0.07447,0.003053,0.004107,0.0016363,0.0,0.0004154,0.0021906,0.0028605,0.00095336,0.0041029,F2,p,e,nc,1,1
2170,clas6,2.075,0.7435,0.0876,0.003426,0.00494,0.0019674,0.0,0.0004852,0.0014045,0.0041257,0.0011055,0.004942,F2,p,e,nc,1,1
2171,clas6,2.075,0.7525,0.08916,0.003545,0.005191,0.0019247,0.0,0.00049042,0.0013374,0.0044609,0.0011094,0.0051946,F2,p,e,nc,1,1
2172,clas6,2.075,0.7615,0.08844,0.003672,0.004358,0.0019853,0.0,0.00048316,0.0015249,0.0033463,0.0010853,0.0043567,F2,p,e,nc,1,1
2173,clas6,2.075,0.7705,0.08961,0.003781,0.003293,0.0019904,0.0,0.00048629,0.0023335,8.9531e-05,0.0010847,0.0032976,F2,p,e,nc,1,1
2174,clas6,2.075,0.7795,0.09477,0.003924,0.006632,0.0020644,0.0,0.00051091,0.0031578,0.0052984,0.0011319,0.0066381,F2,p,e,nc,1,1
2175,clas6,2.075,0.7885,0.06821,0.002082,0.009231,0.0013717,0.0,0.00036536,0.0043349,0.0074206,0.00080406,0.0087513,F2,p,e,nc,1,1
2176,clas6,2.075,0.7975,0.05329,0.001784,0.008462,0.0010448,0.0,0.00028364,0.0053221,0.0073535,0.00062008,0.0091664,F2,p,e,nc,1,1
2177,clas6,2.075,0.8065,0.04075,0.001486,0.006225,0.00076194,0.0,0.00021555,0.0027077,0.0059242,0.00046814,0.0065811,F2,p,e,nc,1,1
2178,clas6,2.075,0.8155,0.02873,0.001256,0.004393,0.00051774,0.0,0.00015104,0.002221,0.004107,0.00032591,0.0047252,F2,p,e,nc,1,1
2179,clas6,2.075,0.8245,0.02373,0.00108,0.003578,0.00040581,0.0,0.000124,0.0016976,0.003335,0.00026589,0.0037766,F2,p,e,nc,1,1
2180,clas6,2.075,0.8335,0.01875,0.0008564,0.002644,0.00058305,0.0,8.7474e-05,0.00067969,0.0022556,0.00031185,0.0027008,F2,p,e,nc,1,1
2181,clas6,2.075,0.8425,0.01317,0.0006867,0.002035,0.00038447,0.0,6.1077e-05,0.0010254,0.0017373,0.00021633,0.0021599,F2,p,e,nc,1,1
2182,clas6,2.075,0.8515,0.01139,0.0005958,0.002053,0.00035629,0.0,5.2516e-05,0.001139,0.0017971,0.0001848,0.0022404,F2,p,e,nc,1,1
2183,clas6,2.075,0.8605,0.008229,0.0004595,0.001758,0.00023507,0.0,3.7726e-05,0.00070033,0.0017422,0.00013191,0.0019541,F2,p,e,nc,1,1
2184,clas6,2.075,0.8695,0.005205,0.0003266,0.0002279,0.00015873,0.0,2.3729e-05,7.8075e-05,0.0,0.0,0.00018487,F2,p,e,nc,1,1
2185,clas6,2.075,0.8785,0.002067,0.0001242,8.325e-05,5.2587e-05,0.0,9.3716e-06,3.1005e-05,0.0,0.0,6.3779e-05,F2,p,e,nc,1,1
2186,clas6,2.125,0.3565,0.2746,0.00228,0.02208,0.017238,0.0017136,0.0028031,0.0050859,0.0057617,0.010665,0.021989,F2,p,e,nc,1,1
2187,clas6,2.125,0.3655,0.2624,0.002268,0.01976,0.015262,0.0010611,0.0025882,0.0051147,0.0050704,0.0097392,0.019734,F2,p,e,nc,1,1
2188,clas6,2.125,0.3745,0.2607,0.002328,0.01888,0.014522,0.0007146,0.0024908,0.005281,0.0046616,0.0092629,0.018835,F2,p,e,nc,1,1
2189,clas6,2.125,0.3835,0.2539,0.002386,0.01765,0.013451,0.00048233,0.0023553,0.0054642,0.0042206,0.0086504,0.017626,F2,p,e,nc,1,1
