,exp,Q2,x,value,stat_u,sys_u,obs,target,curent,lepton beam,units,*%norm_c
1796,clas6,1.025,0.7615,0.045686,0.0010753,0.0024963,F2,d,e,nc,1,1
1797,clas6,1.025,0.7705,0.046969,0.0011194,0.0026068,F2,d,e,nc,1,1
1798,clas6,1.025,0.7795,0.043228,0.0010263,0.002381,F2,d,e,nc,1,1
1799,clas6,1.025,0.7885,0.043812,0.0010813,0.0024049,F2,d,e,nc,1,1
1800,clas6,1.025,0.7975,0.043775,0.0010587,0.0023945,F2,d,e,nc,1,1
1801,clas6,1.025,0.8065,0.046145,0.0011421,0.0025343,F2,d,e,nc,1,1
1802,clas6,1.025,0.8155,0.048682,0.0012075,0.0026939,F2,d,e,nc,1,1
1803,clas6,1.025,0.8245,0.048319,0.0011807,0.0026626,F2,d,e,nc,1,1
1804,clas6,1.025,0.8335,0.057106,0.001295,0.0031514,F2,d,e,nc,1,1
1805,clas6,1.025,0.8425,0.059245,0.0012605,0.0032689,F2,d,e,nc,1,1
1806,clas6,1.025,0.8515,0.05983,0.0013214,0.003289,F2,d,e,nc,1,1
1807,clas6,1.025,0.8605,0.069319,0.0014565,0.0038507,F2,d,e,nc,1,1
1808,clas6,1.025,0.8695,0.07833,0.0015746,0.0043532,F2,d,e,nc,1,1
1809,clas6,1.025,0.8785,0.076291,0.0015479,0.0042268,F2,d,e,nc,1,1
1810,clas6,1.025,0.8875,0.090966,0.0017855,0.005084,F2,d,e,nc,1,1
1811,clas6,1.025,0.8965,0.10868,0.0020548,0.0061545,F2,d,e,nc,1,1
1812,clas6,1.025,0.9055,0.11556,0.0021176,0.0064863,F2,d,e,nc,1,1
1813,clas6,1.025,0.9145,0.1262,0.0022614,0.0071151,F2,d,e,nc,1,1
1814,clas6,1.025,0.9235,0.14535,0.0024894,0.008197,F2,d,e,nc,1,1
1815,clas6,1.025,0.9325,0.15766,0.0027005,0.0089417,F2,d,e,nc,1,1
1816,clas6,1.025,0.9415,0.16735,0.0027689,0.0094931,F2,d,e,nc,1,1
1817,clas6,1.025,0.9505,0.18033,0.0029362,0.010232,F2,d,e,nc,1,1
1818,clas6,1.025,0.9595,0.19017,0.0031216,0.010819,F2,d,e,nc,1,1
1819,clas6,1.025,0.9685,0.20175,0.003378,0.011661,F2,d,e,nc,1,1
1820,clas6,1.025,0.9775,0.21874,0.0035894,0.0126,F2,d,e,nc,1,1
1821,clas6,1.025,0.9865,0.22248,0.0036262,0.012723,F2,d,e,nc,1,1
1822,clas6,1.025,0.9955,0.2303,0.0038824,0.013408,F2,d,e,nc,1,1
1823,clas6,1.025,1.0045,0.22356,0.003728,0.01285,F2,d,e,nc,1,1
1824,clas6,1.025,1.0135,0.21857,0.003699,0.012514,F2,d,e,nc,1,1
1825,clas6,1.025,1.0225,0.1999,0.0034917,0.011424,F2,d,e,nc,1,1
1826,clas6,1.025,1.0315,0.18294,0.0033016,0.010344,F2,d,e,nc,1,1
1827,clas6,1.025,1.0405,0.16884,0.0032165,0.0095965,F2,d,e,nc,1,1
1828,clas6,1.025,1.0495,0.16649,0.0031026,0.0094005,F2,d,e,nc,1,1
1829,clas6,1.025,1.0585,0.14274,0.0027974,0.0080352,F2,d,e,nc,1,1
1830,clas6,1.025,1.0675,0.13642,0.002813,0.0076933,F2,d,e,nc,1,1
1831,clas6,1.025,1.0765,0.11373,0.0024703,0.0063438,F2,d,e,nc,1,1
1832,clas6,1.025,1.0855,0.10297,0.0023502,0.0057357,F2,d,e,nc,1,1
1833,clas6,1.025,1.0945,0.096508,0.0023492,0.005425,F2,d,e,nc,1,1
1834,clas6,1.025,1.1035,0.082685,0.0020205,0.0045597,F2,d,e,nc,1,1
1835,clas6,1.025,1.1125,0.08012,0.0020081,0.004492,F2,d,e,nc,1,1
1836,clas6,1.025,1.1215,0.067419,0.0018407,0.0037162,F2,d,e,nc,1,1
1837,clas6,1.025,1.1305,0.055742,0.0016234,0.0030429,F2,d,e,nc,1,1
1838,clas6,1.025,1.1395,0.054098,0.0016538,0.0029754,F2,d,e,nc,1,1
1839,clas6,1.025,1.1485,0.047791,0.0015549,0.0026161,F2,d,e,nc,1,1
1840,clas6,1.025,1.1575,0.046923,0.0015151,0.0025767,F2,d,e,nc,1,1
1841,clas6,1.025,1.1665,0.041492,0.0014817,0.0022816,F2,d,e,nc,1,1
1842,clas6,1.025,1.1755,0.036028,0.0014265,0.0019987,F2,d,e,nc,1,1
1843,clas6,1.025,1.1845,0.032712,0.0013335,0.0017923,F2,d,e,nc,1,1
1844,clas6,1.025,1.1935,0.028722,0.001223,0.0015589,F2,d,e,nc,1,1
1845,clas6,1.025,1.2025,0.030325,0.0012682,0.0016475,F2,d,e,nc,1,1
1846,clas6,1.025,1.2115,0.026435,0.0012334,0.001438,F2,d,e,nc,1,1
1847,clas6,1.025,1.2205,0.021083,0.0010754,0.0011503,F2,d,e,nc,1,1
1848,clas6,1.025,1.2295,0.018447,0.00098272,0.0009994,F2,d,e,nc,1,1
1849,clas6,1.025,1.2385,0.018686,0.0010453,0.0010269,F2,d,e,nc,1,1
1850,clas6,1.025,1.2475,0.013811,0.00084145,0.00074754,F2,d,e,nc,1,1
1851,clas6,1.025,1.2565,0.015268,0.00095546,0.00082012,F2,d,e,nc,1,1
1852,clas6,1.025,1.2655,0.016119,0.00082847,0.00087266,F2,d,e,nc,1,1
1853,clas6,1.025,1.2745,0.01623,0.0010204,0.0008931,F2,d,e,nc,1,1
1854,clas6,1.025,1.2835,0.010642,0.00087706,0.0005734,F2,d,e,nc,1,1
1855,clas6,1.025,1.2925,0.012581,0.0008832,0.00067638,F2,d,e,nc,1,1
1856,clas6,1.025,1.3015,0.014247,0.0009919,0.00079671,F2,d,e,nc,1,1
1857,clas6,1.025,1.3105,0.010562,0.00079178,0.00056501,F2,d,e,nc,1,1
1858,clas6,1.025,1.3195,0.01068,0.00080801,0.00057987,F2,d,e,nc,1,1
1859,clas6,1.025,1.3285,0.0092166,0.0008223,0.00049794,F2,d,e,nc,1,1
1860,clas6,1.025,1.3375,0.0082015,0.00075734,0.00044705,F2,d,e,nc,1,1
1861,clas6,1.025,1.3465,0.0092686,0.00081198,0.00049901,F2,d,e,nc,1,1
1862,clas6,1.025,1.3555,0.007661,0.0008026,0.00042517,F2,d,e,nc,1,1
1863,clas6,1.025,1.3645,0.0066765,0.00067041,0.00036198,F2,d,e,nc,1,1
1864,clas6,1.025,1.3735,0.0075645,0.00066455,0.00041815,F2,d,e,nc,1,1
1865,clas6,1.025,1.3825,0.008669,0.00097039,0.00048167,F2,d,e,nc,1,1
1866,clas6,1.025,1.3915,0.0060255,0.00068986,0.00032327,F2,d,e,nc,1,1
1867,clas6,1.025,1.4005,0.006619,0.00083204,0.00036435,F2,d,e,nc,1,1
1868,clas6,1.025,1.4095,0.0050763,0.00065141,0.00027454,F2,d,e,nc,1,1
1869,clas6,1.025,1.4185,0.0068378,0.00074508,0.00038009,F2,d,e,nc,1,1
1870,clas6,1.025,1.4275,0.0070727,0.00065597,0.00038675,F2,d,e,nc,1,1
1871,clas6,1.025,1.4455,0.0039016,0.00051647,0.00021911,F2,d,e,nc,1,1
1872,clas6,1.075,0.3025,0.24292,0.0029386,0.014234,F2,d,e,nc,1,1
1873,clas6,1.075,0.3115,0.24074,0.0017421,0.013912,F2,d,e,nc,1,1
1874,clas6,1.075,0.3205,0.23926,0.001488,0.013787,F2,d,e,nc,1,1
1875,clas6,1.075,0.3295,0.23763,0.0014693,0.013653,F2,d,e,nc,1,1
1876,clas6,1.075,0.3385,0.24163,0.0015287,0.013864,F2,d,e,nc,1,1
1877,clas6,1.075,0.3475,0.24957,0.0016238,0.014373,F2,d,e,nc,1,1
1878,clas6,1.075,0.3565,0.23785,0.0016163,0.013698,F2,d,e,nc,1,1
1879,clas6,1.075,0.3655,0.23403,0.0016311,0.013502,F2,d,e,nc,1,1
1880,clas6,1.075,0.3745,0.22038,0.0015858,0.012638,F2,d,e,nc,1,1
1881,clas6,1.075,0.3835,0.21094,0.001585,0.012139,F2,d,e,nc,1,1
1882,clas6,1.075,0.3925,0.20312,0.0015866,0.011687,F2,d,e,nc,1,1
1883,clas6,1.075,0.4015,0.19432,0.0015471,0.011118,F2,d,e,nc,1,1
1884,clas6,1.075,0.4105,0.19458,0.0016083,0.011179,F2,d,e,nc,1,1
1885,clas6,1.075,0.4195,0.19498,0.0016425,0.011187,F2,d,e,nc,1,1
1886,clas6,1.075,0.4285,0.19544,0.0017369,0.011212,F2,d,e,nc,1,1
1887,clas6,1.075,0.4375,0.18678,0.0017694,0.010676,F2,d,e,nc,1,1
1888,clas6,1.075,0.4465,0.18491,0.0018658,0.010601,F2,d,e,nc,1,1
1889,clas6,1.075,0.4555,0.16626,0.0018515,0.009523,F2,d,e,nc,1,1
1890,clas6,1.075,0.4645,0.15792,0.0018676,0.0090518,F2,d,e,nc,1,1
1891,clas6,1.075,0.4735,0.1452,0.0018115,0.0082988,F2,d,e,nc,1,1
1892,clas6,1.075,0.4825,0.14639,0.0018672,0.0083799,F2,d,e,nc,1,1
1893,clas6,1.075,0.4915,0.13634,0.0018178,0.0078254,F2,d,e,nc,1,1
1894,clas6,1.075,0.5005,0.13429,0.0018133,0.0076968,F2,d,e,nc,1,1
1895,clas6,1.075,0.5095,0.13121,0.0018341,0.0075666,F2,d,e,nc,1,1
1896,clas6,1.075,0.5185,0.12537,0.0017992,0.0071848,F2,d,e,nc,1,1
1897,clas6,1.075,0.5275,0.12361,0.0018071,0.0070883,F2,d,e,nc,1,1
1898,clas6,1.075,0.5365,0.12868,0.0019259,0.0073919,F2,d,e,nc,1,1
1899,clas6,1.075,0.5455,0.1301,0.0019068,0.0074693,F2,d,e,nc,1,1
1900,clas6,1.075,0.5545,0.13171,0.001951,0.0075611,F2,d,e,nc,1,1
1901,clas6,1.075,0.5635,0.12976,0.0019634,0.0074691,F2,d,e,nc,1,1
1902,clas6,1.075,0.5725,0.14049,0.0020736,0.0080943,F2,d,e,nc,1,1
1903,clas6,1.075,0.5815,0.14598,0.0021218,0.0083926,F2,d,e,nc,1,1
1904,clas6,1.075,0.5905,0.14369,0.0021618,0.0082559,F2,d,e,nc,1,1
1905,clas6,1.075,0.5995,0.15452,0.0022888,0.0089258,F2,d,e,nc,1,1
1906,clas6,1.075,0.6085,0.15224,0.0022875,0.0087351,F2,d,e,nc,1,1
1907,clas6,1.075,0.6175,0.15017,0.0022896,0.0086626,F2,d,e,nc,1,1
1908,clas6,1.075,0.6265,0.15797,0.0023844,0.0091374,F2,d,e,nc,1,1
1909,clas6,1.075,0.6355,0.13903,0.0022206,0.008036,F2,d,e,nc,1,1
1910,clas6,1.075,0.6445,0.13707,0.0022725,0.00791,F2,d,e,nc,1,1
1911,clas6,1.075,0.6535,0.13754,0.0022647,0.0079407,F2,d,e,nc,1,1
1912,clas6,1.075,0.6625,0.11598,0.0020521,0.0065438,F2,d,e,nc,1,1
1913,clas6,1.075,0.6715,0.10497,0.0018351,0.0058775,F2,d,e,nc,1,1
1914,clas6,1.075,0.6805,0.10702,0.0019913,0.0060739,F2,d,e,nc,1,1
1915,clas6,1.075,0.6895,0.090113,0.0017304,0.0050904,F2,d,e,nc,1,1
1916,clas6,1.075,0.6985,0.082533,0.0016614,0.0046435,F2,d,e,nc,1,1
1917,clas6,1.075,0.7075,0.074518,0.001583,0.0041871,F2,d,e,nc,1,1
1918,clas6,1.075,0.7165,0.062433,0.0014002,0.0035033,F2,d,e,nc,1,1
1919,clas6,1.075,0.7255,0.065606,0.0014064,0.0036643,F2,d,e,nc,1,1
1920,clas6,1.075,0.7345,0.058598,0.0013312,0.003317,F2,d,e,nc,1,1
1921,clas6,1.075,0.7435,0.052969,0.0012741,0.0029885,F2,d,e,nc,1,1
1922,clas6,1.075,0.7525,0.046534,0.00112,0.0026003,F2,d,e,nc,1,1
1923,clas6,1.075,0.7615,0.047899,0.0011606,0.0027072,F2,d,e,nc,1,1
1924,clas6,1.075,0.7705,0.051125,0.0012139,0.0028877,F2,d,e,nc,1,1
1925,clas6,1.075,0.7795,0.042722,0.0010404,0.0023844,F2,d,e,nc,1,1
1926,clas6,1.075,0.7885,0.041787,0.0010647,0.0023442,F2,d,e,nc,1,1
1927,clas6,1.075,0.7975,0.043451,0.0010932,0.0024455,F2,d,e,nc,1,1
1928,clas6,1.075,0.8065,0.045119,0.001077,0.0025182,F2,d,e,nc,1,1
1929,clas6,1.075,0.8155,0.043551,0.0010574,0.0024157,F2,d,e,nc,1,1
1930,clas6,1.075,0.8245,0.044482,0.0010964,0.0024873,F2,d,e,nc,1,1
1931,clas6,1.075,0.8335,0.047941,0.001178,0.0026995,F2,d,e,nc,1,1
1932,clas6,1.075,0.8425,0.056061,0.0012543,0.00314,F2,d,e,nc,1,1
1933,clas6,1.075,0.8515,0.058105,0.0013152,0.0032679,F2,d,e,nc,1,1
1934,clas6,1.075,0.8605,0.063865,0.0013735,0.0035964,F2,d,e,nc,1,1
1935,clas6,1.075,0.8695,0.071706,0.001504,0.0040805,F2,d,e,nc,1,1
1936,clas6,1.075,0.8785,0.081966,0.0017406,0.0046349,F2,d,e,nc,1,1
1937,clas6,1.075,0.8875,0.08589,0.0017788,0.0048714,F2,d,e,nc,1,1
1938,clas6,1.075,0.8965,0.091712,0.0018621,0.0051838,F2,d,e,nc,1,1
1939,clas6,1.075,0.9055,0.105,0.0020336,0.0059833,F2,d,e,nc,1,1
1940,clas6,1.075,0.9145,0.11604,0.0021724,0.0066332,F2,d,e,nc,1,1
1941,clas6,1.075,0.9235,0.12981,0.0023823,0.0074421,F2,d,e,nc,1,1
1942,clas6,1.075,0.9325,0.13134,0.0023575,0.0074675,F2,d,e,nc,1,1
1943,clas6,1.075,0.9415,0.14836,0.00257,0.0084033,F2,d,e,nc,1,1
1944,clas6,1.075,0.9505,0.16949,0.0029507,0.0097579,F2,d,e,nc,1,1
1945,clas6,1.075,0.9595,0.1701,0.0029023,0.0097623,F2,d,e,nc,1,1
1946,clas6,1.075,0.9685,0.19571,0.003276,0.011267,F2,d,e,nc,1,1
1947,clas6,1.075,0.9775,0.20446,0.0034399,0.011808,F2,d,e,nc,1,1
1948,clas6,1.075,0.9865,0.20392,0.0034871,0.011813,F2,d,e,nc,1,1
1949,clas6,1.075,0.9955,0.1984,0.0034214,0.011415,F2,d,e,nc,1,1
1950,clas6,1.075,1.0045,0.18727,0.0033137,0.010819,F2,d,e,nc,1,1
1951,clas6,1.075,1.0135,0.19002,0.0034332,0.010999,F2,d,e,nc,1,1
1952,clas6,1.075,1.0225,0.17491,0.0032123,0.010061,F2,d,e,nc,1,1
1953,clas6,1.075,1.0315,0.17035,0.0031683,0.0097753,F2,d,e,nc,1,1
1954,clas6,1.075,1.0405,0.15204,0.0029859,0.0086874,F2,d,e,nc,1,1
1955,clas6,1.075,1.0495,0.14,0.0028604,0.0080073,F2,d,e,nc,1,1
1956,clas6,1.075,1.0585,0.12664,0.0026054,0.0071823,F2,d,e,nc,1,1
1957,clas6,1.075,1.0675,0.10852,0.002411,0.006118,F2,d,e,nc,1,1
1958,clas6,1.075,1.0765,0.11177,0.0025054,0.0063673,F2,d,e,nc,1,1
1959,clas6,1.075,1.0855,0.090102,0.002088,0.0050438,F2,d,e,nc,1,1
1960,clas6,1.075,1.0945,0.081263,0.0020223,0.0045577,F2,d,e,nc,1,1
1961,clas6,1.075,1.1035,0.074822,0.0019622,0.0041976,F2,d,e,nc,1,1
1962,clas6,1.075,1.1125,0.063047,0.0017512,0.0035189,F2,d,e,nc,1,1
1963,clas6,1.075,1.1215,0.059627,0.0016975,0.0033138,F2,d,e,nc,1,1
1964,clas6,1.075,1.1305,0.051332,0.001531,0.0028528,F2,d,e,nc,1,1
1965,clas6,1.075,1.1395,0.049958,0.0015794,0.0027902,F2,d,e,nc,1,1
1966,clas6,1.075,1.1485,0.041364,0.0014701,0.0022985,F2,d,e,nc,1,1
1967,clas6,1.075,1.1575,0.040022,0.0015933,0.0022469,F2,d,e,nc,1,1
1968,clas6,1.075,1.1665,0.031299,0.0012899,0.0017394,F2,d,e,nc,1,1
1969,clas6,1.075,1.1755,0.029974,0.0011792,0.0016596,F2,d,e,nc,1,1
1970,clas6,1.075,1.1845,0.027129,0.0011331,0.0014902,F2,d,e,nc,1,1
1971,clas6,1.075,1.1935,0.025625,0.0010706,0.0014218,F2,d,e,nc,1,1
1972,clas6,1.075,1.2025,0.028165,0.0012533,0.0015707,F2,d,e,nc,1,1
1973,clas6,1.075,1.2115,0.023787,0.0011941,0.0013193,F2,d,e,nc,1,1
1974,clas6,1.075,1.2205,0.019575,0.0009546,0.0010761,F2,d,e,nc,1,1
1975,clas6,1.075,1.2295,0.018449,0.0010071,0.0010192,F2,d,e,nc,1,1
1976,clas6,1.075,1.2385,0.016408,0.00094444,0.00090453,F2,d,e,nc,1,1
1977,clas6,1.075,1.2475,0.017248,0.0010152,0.00094999,F2,d,e,nc,1,1
1978,clas6,1.075,1.2565,0.01468,0.00087836,0.00081096,F2,d,e,nc,1,1
1979,clas6,1.075,1.2655,0.012332,0.00073604,0.00067408,F2,d,e,nc,1,1
1980,clas6,1.075,1.2745,0.011278,0.00076385,0.0006168,F2,d,e,nc,1,1
1981,clas6,1.075,1.2835,0.014771,0.00088941,0.00082068,F2,d,e,nc,1,1
1982,clas6,1.075,1.2925,0.010091,0.00071443,0.00056324,F2,d,e,nc,1,1
1983,clas6,1.075,1.3015,0.010418,0.00091696,0.00058262,F2,d,e,nc,1,1
1984,clas6,1.075,1.3105,0.0095412,0.00067977,0.00053015,F2,d,e,nc,1,1
1985,clas6,1.075,1.3195,0.010674,0.00083236,0.00059885,F2,d,e,nc,1,1
1986,clas6,1.075,1.3285,0.0085764,0.00075801,0.00047192,F2,d,e,nc,1,1
1987,clas6,1.075,1.3375,0.0074892,0.00062312,0.00040832,F2,d,e,nc,1,1
1988,clas6,1.075,1.3465,0.0072996,0.00066547,0.00040299,F2,d,e,nc,1,1
1989,clas6,1.075,1.3555,0.005634,0.0007141,0.00030958,F2,d,e,nc,1,1
1990,clas6,1.075,1.3645,0.0048597,0.00059115,0.00026999,F2,d,e,nc,1,1
1991,clas6,1.075,1.3735,0.0054027,0.00063113,0.00030647,F2,d,e,nc,1,1
1992,clas6,1.075,1.3825,0.005762,0.0006632,0.00032606,F2,d,e,nc,1,1
1993,clas6,1.075,1.3915,0.0050786,0.00072791,0.00029052,F2,d,e,nc,1,1
1994,clas6,1.075,1.4005,0.0045091,0.00065896,0.00025654,F2,d,e,nc,1,1
1995,clas6,1.075,1.4095,0.0038567,0.00050996,0.00020981,F2,d,e,nc,1,1
1996,clas6,1.075,1.4185,0.0054724,0.00055467,0.00030639,F2,d,e,nc,1,1
1997,clas6,1.075,1.4365,0.0041319,0.0005931,0.00023364,F2,d,e,nc,1,1
1998,clas6,1.075,1.4455,0.0058087,0.00080565,0.00035549,F2,d,e,nc,1,1
1999,clas6,1.075,1.4545,0.0049832,0.00061097,0.0002796,F2,d,e,nc,1,1
2000,clas6,1.125,0.3205,0.23565,0.0034913,0.013942,F2,d,e,nc,1,1
2001,clas6,1.125,0.3295,0.23378,0.0019573,0.013707,F2,d,e,nc,1,1
2002,clas6,1.125,0.3385,0.23771,0.0016264,0.013935,F2,d,e,nc,1,1
2003,clas6,1.125,0.3475,0.23455,0.001583,0.013724,F2,d,e,nc,1,1
2004,clas6,1.125,0.3565,0.23564,0.0016259,0.013763,F2,d,e,nc,1,1
2005,clas6,1.125,0.3655,0.23078,0.0016314,0.013491,F2,d,e,nc,1,1
2006,clas6,1.125,0.3745,0.22585,0.0016533,0.013193,F2,d,e,nc,1,1
2007,clas6,1.125,0.3835,0.21271,0.0016139,0.012406,F2,d,e,nc,1,1
2008,clas6,1.125,0.3925,0.21004,0.0016645,0.012295,F2,d,e,nc,1,1
2009,clas6,1.125,0.4015,0.20703,0.0016743,0.012163,F2,d,e,nc,1,1
2010,clas6,1.125,0.4105,0.20218,0.0016671,0.011823,F2,d,e,nc,1,1
2011,clas6,1.125,0.4195,0.19735,0.0016867,0.011539,F2,d,e,nc,1,1
2012,clas6,1.125,0.4285,0.18959,0.0016422,0.01108,F2,d,e,nc,1,1
2013,clas6,1.125,0.4375,0.18674,0.0016697,0.010888,F2,d,e,nc,1,1
2014,clas6,1.125,0.4465,0.1978,0.0017764,0.011585,F2,d,e,nc,1,1
2015,clas6,1.125,0.4555,0.17617,0.0016759,0.010266,F2,d,e,nc,1,1
2016,clas6,1.125,0.4645,0.16247,0.0016435,0.0094635,F2,d,e,nc,1,1
2017,clas6,1.125,0.4735,0.15514,0.0016984,0.0090337,F2,d,e,nc,1,1
2018,clas6,1.125,0.4825,0.14878,0.0017481,0.0086767,F2,d,e,nc,1,1
2019,clas6,1.125,0.4915,0.14168,0.0017856,0.0082652,F2,d,e,nc,1,1
2020,clas6,1.125,0.5005,0.13965,0.0018553,0.0081443,F2,d,e,nc,1,1
2021,clas6,1.125,0.5095,0.12987,0.0018245,0.0075581,F2,d,e,nc,1,1
2022,clas6,1.125,0.5185,0.12232,0.0017839,0.0070927,F2,d,e,nc,1,1
2023,clas6,1.125,0.5275,0.12047,0.0018384,0.0070426,F2,d,e,nc,1,1
2024,clas6,1.125,0.5365,0.12059,0.0018642,0.007069,F2,d,e,nc,1,1
2025,clas6,1.125,0.5455,0.11801,0.0018478,0.0068806,F2,d,e,nc,1,1
2026,clas6,1.125,0.5545,0.1235,0.0019359,0.0071989,F2,d,e,nc,1,1
2027,clas6,1.125,0.5635,0.12509,0.0019366,0.007293,F2,d,e,nc,1,1
2028,clas6,1.125,0.5725,0.13488,0.0021012,0.0079293,F2,d,e,nc,1,1
2029,clas6,1.125,0.5815,0.12917,0.0020449,0.0075562,F2,d,e,nc,1,1
2030,clas6,1.125,0.5905,0.13593,0.0021095,0.0079304,F2,d,e,nc,1,1
2031,clas6,1.125,0.5995,0.13927,0.002191,0.0081296,F2,d,e,nc,1,1
2032,clas6,1.125,0.6085,0.14479,0.0022808,0.0084676,F2,d,e,nc,1,1
2033,clas6,1.125,0.6175,0.14831,0.0023372,0.0087012,F2,d,e,nc,1,1
2034,clas6,1.125,0.6265,0.14208,0.0022514,0.0082997,F2,d,e,nc,1,1
2035,clas6,1.125,0.6355,0.13886,0.0022482,0.008156,F2,d,e,nc,1,1
2036,clas6,1.125,0.6445,0.13453,0.0022429,0.007926,F2,d,e,nc,1,1
2037,clas6,1.125,0.6535,0.12289,0.0021967,0.0071741,F2,d,e,nc,1,1
2038,clas6,1.125,0.6625,0.12983,0.0022562,0.0076414,F2,d,e,nc,1,1
2039,clas6,1.125,0.6715,0.11633,0.0021347,0.0066445,F2,d,e,nc,1,1
2040,clas6,1.125,0.6805,0.10794,0.0020566,0.0062234,F2,d,e,nc,1,1
2041,clas6,1.125,0.6895,0.088668,0.0018299,0.0050849,F2,d,e,nc,1,1
2042,clas6,1.125,0.6985,0.083203,0.0017915,0.0047458,F2,d,e,nc,1,1
2043,clas6,1.125,0.7075,0.082251,0.001839,0.004722,F2,d,e,nc,1,1
2044,clas6,1.125,0.7165,0.070107,0.0016093,0.0040066,F2,d,e,nc,1,1
2045,clas6,1.125,0.7255,0.06387,0.001585,0.0036597,F2,d,e,nc,1,1
2046,clas6,1.125,0.7345,0.056046,0.0014368,0.0031843,F2,d,e,nc,1,1
2047,clas6,1.125,0.7435,0.056281,0.0015174,0.0032318,F2,d,e,nc,1,1
2048,clas6,1.125,0.7525,0.051212,0.0013549,0.0029052,F2,d,e,nc,1,1
2049,clas6,1.125,0.7615,0.045521,0.0013003,0.0025929,F2,d,e,nc,1,1
2050,clas6,1.125,0.7705,0.042577,0.0013001,0.00245,F2,d,e,nc,1,1
2051,clas6,1.125,0.7795,0.041771,0.0012618,0.0023904,F2,d,e,nc,1,1
2052,clas6,1.125,0.7885,0.037348,0.00113,0.0021154,F2,d,e,nc,1,1
2053,clas6,1.125,0.7975,0.046282,0.001296,0.0026607,F2,d,e,nc,1,1
2054,clas6,1.125,0.8065,0.041071,0.0011756,0.0023268,F2,d,e,nc,1,1
2055,clas6,1.125,0.8155,0.044265,0.0012727,0.0025297,F2,d,e,nc,1,1
2056,clas6,1.125,0.8245,0.040549,0.0012127,0.0022973,F2,d,e,nc,1,1
2057,clas6,1.125,0.8335,0.04688,0.0012634,0.0026613,F2,d,e,nc,1,1
2058,clas6,1.125,0.8425,0.049384,0.0013249,0.002821,F2,d,e,nc,1,1
2059,clas6,1.125,0.8515,0.05203,0.001358,0.0029691,F2,d,e,nc,1,1
2060,clas6,1.125,0.8605,0.059007,0.0014925,0.003394,F2,d,e,nc,1,1
2061,clas6,1.125,0.8695,0.060317,0.0014428,0.0034534,F2,d,e,nc,1,1
2062,clas6,1.125,0.8785,0.067879,0.0014912,0.0038675,F2,d,e,nc,1,1
2063,clas6,1.125,0.8875,0.079364,0.0017253,0.0045738,F2,d,e,nc,1,1
2064,clas6,1.125,0.8965,0.080895,0.0017212,0.0046594,F2,d,e,nc,1,1
2065,clas6,1.125,0.9055,0.095556,0.001899,0.0055012,F2,d,e,nc,1,1
2066,clas6,1.125,0.9145,0.10867,0.002108,0.0063112,F2,d,e,nc,1,1
2067,clas6,1.125,0.9235,0.12288,0.0022726,0.007141,F2,d,e,nc,1,1
2068,clas6,1.125,0.9325,0.12806,0.0023678,0.0073879,F2,d,e,nc,1,1
2069,clas6,1.125,0.9415,0.13321,0.00245,0.0076937,F2,d,e,nc,1,1
2070,clas6,1.125,0.9505,0.15759,0.0028073,0.0092497,F2,d,e,nc,1,1
2071,clas6,1.125,0.9595,0.1635,0.0028395,0.0095481,F2,d,e,nc,1,1
2072,clas6,1.125,0.9685,0.16705,0.0029447,0.0097698,F2,d,e,nc,1,1
2073,clas6,1.125,0.9775,0.18382,0.0032233,0.010882,F2,d,e,nc,1,1
2074,clas6,1.125,0.9865,0.18623,0.0032453,0.010928,F2,d,e,nc,1,1
2075,clas6,1.125,0.9955,0.1896,0.0034008,0.011189,F2,d,e,nc,1,1
2076,clas6,1.125,1.0045,0.19213,0.0033926,0.011393,F2,d,e,nc,1,1
2077,clas6,1.125,1.0135,0.17684,0.0033102,0.010461,F2,d,e,nc,1,1
2078,clas6,1.125,1.0225,0.16697,0.0031099,0.009751,F2,d,e,nc,1,1
2079,clas6,1.125,1.0315,0.16035,0.0031803,0.0093933,F2,d,e,nc,1,1
2080,clas6,1.125,1.0405,0.14121,0.0028591,0.0082075,F2,d,e,nc,1,1
2081,clas6,1.125,1.0495,0.1339,0.0027771,0.0077829,F2,d,e,nc,1,1
2082,clas6,1.125,1.0585,0.10925,0.0024564,0.0062704,F2,d,e,nc,1,1
2083,clas6,1.125,1.0675,0.10339,0.0024339,0.0059219,F2,d,e,nc,1,1
2084,clas6,1.125,1.0765,0.093928,0.0022456,0.0053612,F2,d,e,nc,1,1
2085,clas6,1.125,1.0855,0.081699,0.002033,0.0046242,F2,d,e,nc,1,1
2086,clas6,1.125,1.0945,0.076096,0.0020213,0.004322,F2,d,e,nc,1,1
2087,clas6,1.125,1.1035,0.062554,0.0017817,0.0035468,F2,d,e,nc,1,1
2088,clas6,1.125,1.1125,0.059537,0.0017944,0.0033897,F2,d,e,nc,1,1
2089,clas6,1.125,1.1215,0.051025,0.0015706,0.0028934,F2,d,e,nc,1,1
2090,clas6,1.125,1.1305,0.049465,0.0016808,0.002817,F2,d,e,nc,1,1
2091,clas6,1.125,1.1395,0.039897,0.0013893,0.0022486,F2,d,e,nc,1,1
2092,clas6,1.125,1.1485,0.042676,0.001573,0.0024182,F2,d,e,nc,1,1
2093,clas6,1.125,1.1575,0.033632,0.0012242,0.0018894,F2,d,e,nc,1,1
