,E,theta,E',x,Q2,epsilon,W2,Gamma_v,sigma(ub/nucleon),%stat_u,%syst_u,%rad1_c,%rad2_c,y,value,obs,target,curent,lepton beam,units
722,5.648,14.566,0.578,0.02207,0.2099,0.199,10.183,0.001116,0.08004,3.28585707146427,3.51074462768616,7.84607696151924,12.6186906546727,0.897662889518414,0.323886256437994,sig_r,d,e,NC,1
723,5.648,14.566,0.584,0.02232,0.2121,0.201,10.171,0.001117,0.07967,3.7278774946655,3.48939374921551,7.90761892807832,12.3258441069411,0.896600566572238,0.330130223656511,sig_r,d,e,NC,1
724,5.648,14.566,0.59,0.02258,0.2143,0.203,10.158,0.001118,0.07841,3.72401479403137,3.48169876291289,8.02193597755388,12.2050758831782,0.895538243626062,0.336422236535607,sig_r,d,e,NC,1
725,5.648,14.566,0.596,0.02284,0.2165,0.205,10.145,0.001119,0.08255,3.52513628104179,3.31920048455481,7.61962447001817,11.3022410660206,0.894475920679887,0.342762927467676,sig_r,d,e,NC,1
726,5.648,14.566,0.603,0.0231,0.2188,0.207,10.132,0.00112,0.07668,3.71674491392801,3.44287949921753,8.18988002086594,11.8805425143453,0.893236543909348,0.348810670934003,sig_r,d,e,NC,1
727,5.648,14.566,0.609,0.02337,0.221,0.209,10.115,0.001122,0.07812,3.6226318484383,3.37941628264209,8.0005120327701,11.4183307731695,0.892174220963173,0.355242800638026,sig_r,d,e,NC,1
728,5.648,14.566,0.615,0.02363,0.2232,0.211,10.103,0.001123,0.07033,3.92435660457842,3.56888952083037,8.84402104365136,12.3986918811318,0.891111898016997,0.361723654819301,sig_r,d,e,NC,1
729,5.648,14.566,0.621,0.0239,0.2254,0.213,10.087,0.001124,0.08086,3.46277516695523,3.22780113776898,7.56863715063072,10.5243630967104,0.890049575070821,0.368250821488117,sig_r,d,e,NC,1
730,5.648,14.566,0.627,0.02416,0.2276,0.215,10.075,0.001125,0.07617,3.61034528029408,3.32151765787055,8.0477878429828,10.9229355389261,0.888987252124646,0.374826105147153,sig_r,d,e,NC,1
731,5.648,14.566,0.633,0.02443,0.2299,0.217,10.059,0.001127,0.07794,3.52835514498332,3.24608673338466,7.76238131896331,10.456761611496,0.88792492917847,0.381779665652887,sig_r,d,e,NC,1
732,5.648,14.566,0.639,0.02469,0.2321,0.219,10.048,0.001128,0.07474,3.62590313085363,3.29141022210329,8.001070377308,10.6368744982606,0.886862606232295,0.388450702488416,sig_r,d,e,NC,1
733,5.648,14.566,0.642,0.02483,0.2332,0.22,10.041,0.001128,0.07818,2.49424405218726,3.18495778971604,7.64901509337426,10.0537221795856,0.886331444759207,0.391802389564127,sig_r,d,e,NC,1
734,5.648,14.566,0.645,0.02496,0.2343,0.221,10.033,0.001129,0.07207,3.7463577077841,3.34397113917025,8.25586235604274,10.8366865547384,0.885800283286119,0.395166683818665,sig_r,d,e,NC,1
735,5.648,14.566,0.649,0.02513,0.2358,0.222,10.026,0.00113,0.07596,2.55397577672459,3.21221695629279,7.84623486045287,10.1237493417588,0.885092067988669,0.399184435366181,sig_r,d,e,NC,1
736,5.648,14.566,0.651,0.02523,0.2365,0.223,10.019,0.00113,0.07525,3.57475083056478,3.21594684385382,7.84053156146179,10.0863787375415,0.884737960339943,0.401928394742575,sig_r,d,e,NC,1
737,5.648,14.566,0.656,0.02544,0.2383,0.225,10.008,0.001131,0.07646,2.52419565786032,3.16505362280931,7.69029557938791,9.7698142819775,0.88385269121813,0.408089980452485,sig_r,d,e,NC,1
738,5.648,14.566,0.658,0.02549,0.2387,0.225,10.008,0.001132,0.0881,3.15550510783201,2.90578887627696,6.65153234960272,8.43359818388195,0.883498583569405,0.408017808402404,sig_r,d,e,NC,1
739,5.648,14.566,0.663,0.02574,0.2408,0.227,9.995,0.001133,0.07944,2.42950654582075,3.05891238670695,7.33887210473313,9.17673716012085,0.882613314447592,0.415245706357186,sig_r,d,e,NC,1
740,5.648,14.566,0.67,0.02605,0.2433,0.229,9.978,0.001134,0.07735,2.45636716224952,3.07692307692308,7.44667097608274,9.19198448610213,0.881373937677054,0.422446947794219,sig_r,d,e,NC,1
741,5.648,14.566,0.677,0.02636,0.2458,0.232,9.961,0.001136,0.0789,2.39543726235741,3.00380228136882,7.18631178707224,8.80861850443599,0.880134560906516,0.431554611012104,sig_r,d,e,NC,1
742,5.648,14.566,0.684,0.02666,0.2484,0.234,9.948,0.001137,0.07936,2.36895161290323,2.96118951612903,7.10685483870968,8.53074596774194,0.878895184135977,0.439218812247851,sig_r,d,e,NC,1
743,5.648,14.566,0.691,0.02697,0.2509,0.236,9.932,0.001139,0.08132,2.29955730447614,2.9021151008362,6.78799803246434,8.14067879980325,0.877655807365439,0.446575248224662,sig_r,d,e,NC,1
744,5.648,14.566,0.698,0.02728,0.2534,0.239,9.916,0.00114,0.0775,2.3741935483871,2.95483870967742,7.05806451612903,8.34838709677419,0.876416430594901,0.455884081261337,sig_r,d,e,NC,1
745,5.648,14.566,0.705,0.02759,0.2559,0.241,9.901,0.001142,0.07854,2.33002291825821,2.90297937356761,6.8882098293863,8.04685510567863,0.875177053824363,0.463345089681548,sig_r,d,e,NC,1
746,5.648,14.566,0.712,0.0279,0.2585,0.243,9.886,0.001143,0.08106,2.24525043177893,2.82506785097459,6.58771280532939,7.5993091537133,0.873937677053824,0.471215349364017,sig_r,d,e,NC,1
747,5.648,14.566,0.719,0.02821,0.261,0.245,9.871,0.001144,0.07873,2.28629493204623,2.84516702654642,6.69376349549092,7.65908802235488,0.872698300283286,0.478766286076738,sig_r,d,e,NC,1
748,5.648,14.566,0.726,0.02853,0.2635,0.248,9.853,0.001146,0.08002,2.26193451637091,2.79930017495626,6.48587853036741,7.36065983504124,0.871458923512748,0.488328077088215,sig_r,d,e,NC,1
749,5.648,14.566,0.73,0.02872,0.2651,0.249,9.845,0.001147,0.07743,3.78406302466744,2.8283611003487,6.62533901588532,7.50355159498902,0.870750708215297,0.493049725072812,sig_r,d,e,NC,1
750,5.648,14.566,0.733,0.02884,0.266,0.25,9.838,0.001147,0.07569,2.36490949927335,2.86695732593473,6.69837495045581,7.62319989430572,0.87021954674221,0.495979763615685,sig_r,d,e,NC,1
751,5.648,14.566,0.738,0.02908,0.2679,0.252,9.826,0.001149,0.07862,3.73950648689901,2.78555075044518,6.35970490969219,7.21190536759094,0.869334277620397,0.503038198784024,sig_r,d,e,NC,1
752,5.648,14.566,0.74,0.02916,0.2685,0.252,9.821,0.001149,0.08169,2.21569347533358,2.71759089239809,6.08397600685518,6.90414983474109,0.868980169971671,0.503672283562539,sig_r,d,e,NC,1
753,5.648,14.566,0.746,0.02944,0.2708,0.254,9.808,0.00115,0.08025,3.68847352024922,2.72897196261682,6.05607476635514,6.90342679127726,0.867917847025496,0.511467651205267,sig_r,d,e,NC,1
754,5.648,14.566,0.747,0.02947,0.2711,0.255,9.807,0.001151,0.08142,2.22304102186195,2.70203881110292,6.01817735200196,6.76737902235323,0.867740793201133,0.513801225722661,sig_r,d,e,NC,1
755,5.648,14.566,0.754,0.0298,0.2737,0.257,9.791,0.001152,0.07375,3.91864406779661,2.83389830508475,6.4271186440678,7.32203389830509,0.866501416430595,0.521974505873855,sig_r,d,e,NC,1
756,5.648,14.566,0.762,0.03016,0.2765,0.26,9.773,0.001154,0.07362,3.88481390926379,2.81173594132029,6.3026351534909,7.15838087476229,0.865084985835694,0.532175911145211,sig_r,d,e,NC,1
757,5.648,14.566,0.77,0.03052,0.2794,0.262,9.756,0.001156,0.07902,3.64464692482916,2.68286509744369,5.75803594026829,6.49202733485193,0.863668555240793,0.540774986853612,sig_r,d,e,NC,1
758,5.648,14.566,0.777,0.03088,0.2823,0.265,9.739,0.001157,0.07791,3.65806700038506,2.66974714414068,5.77589526376588,6.43049672699268,0.862429178470255,0.552348185699852,sig_r,d,e,NC,1
759,5.648,14.566,0.785,0.03125,0.2851,0.267,9.72,0.001159,0.07912,3.57684529828109,2.62891809908999,5.61172901921133,6.18048533872599,0.861012747875354,0.560663367339576,sig_r,d,e,NC,1
760,5.648,14.566,0.793,0.03161,0.288,0.27,9.703,0.001161,0.07799,3.60302602897807,2.62854212078472,5.66739325554558,6.116168739582,0.859596317280453,0.571532249562477,sig_r,d,e,NC,1
761,5.648,14.566,0.801,0.03198,0.2909,0.272,9.685,0.001163,0.07662,3.62829548420778,2.63638736622292,5.74262594622814,6.06891151135474,0.858179886685552,0.580342266420907,sig_r,d,e,NC,1
762,5.648,14.566,0.809,0.03235,0.2937,0.275,9.666,0.001164,0.08205,3.42474101157831,2.52285191956124,5.30164533820841,5.54539914686167,0.856763456090652,0.590941242666861,sig_r,d,e,NC,1
763,5.648,14.566,0.817,0.03272,0.2966,0.278,9.649,0.001166,0.07875,3.51746031746032,2.55238095238095,5.54920634920635,5.63809523809524,0.855347025495751,0.602014763542294,sig_r,d,e,NC,1
764,5.648,14.566,0.825,0.03309,0.2995,0.28,9.631,0.001168,0.07763,3.54244493108334,2.55056035038001,5.57774056421486,5.57774056421486,0.85393059490085,0.610980093877523,sig_r,d,e,NC,1
765,5.648,14.566,0.833,0.03346,0.3023,0.283,9.614,0.00117,0.08383,3.36395085291662,2.44542526541811,5.17714422044614,5.05785518310867,0.852514164305949,0.621771693027218,sig_r,d,e,NC,1
766,5.648,14.566,0.841,0.03383,0.3052,0.285,9.597,0.001171,0.07678,3.59468611617609,2.52669966137015,5.66553790049492,5.39202917426413,0.851097733711048,0.6308310120706,sig_r,d,e,NC,1
767,5.648,14.566,0.849,0.0342,0.3081,0.288,9.58,0.001173,0.08016,3.46806387225549,2.45758483033932,5.40169660678643,5.03992015968064,0.849681303116147,0.64215894692493,sig_r,d,e,NC,1
768,5.648,14.566,0.943,0.0388,0.3425,0.318,9.366,0.001196,0.07125,2.93333333333333,2.4,5.08070175438597,4.37894736842105,0.833038243626062,0.769067519565016,sig_r,d,e,NC,1
769,5.648,14.566,0.954,0.0393,0.3462,0.321,9.344,0.001198,0.07003,2.98443524203913,2.39897186919892,5.09781522204769,4.31243752677424,0.831090651558074,0.78167135565909,sig_r,d,e,NC,1
770,5.648,14.566,0.964,0.03981,0.3499,0.325,9.32,0.001201,0.06806,3.05612694681164,2.40963855421687,5.11313546870408,4.31971789597414,0.829320113314448,0.797818359355228,sig_r,d,e,NC,1
771,5.648,14.566,0.974,0.04032,0.3536,0.328,9.297,0.001203,0.07176,2.89855072463768,2.32720178372352,4.64046822742475,3.92976588628762,0.827549575070821,0.811598870249949,sig_r,d,e,NC,1
772,5.648,14.566,0.984,0.04083,0.3573,0.331,9.275,0.001206,0.07701,2.75288923516426,2.25944682508765,4.19426048565121,3.63589144266978,0.825779036827195,0.825446627203917,sig_r,d,e,NC,1
773,5.648,14.566,0.994,0.04134,0.361,0.334,9.253,0.001208,0.07062,2.91702067403002,2.32228830359671,4.41801189464741,3.85160011328236,0.824008498583569,0.839360257098084,sig_r,d,e,NC,1
774,5.648,14.566,1.005,0.04186,0.3647,0.337,9.229,0.001211,0.07065,2.90162774239207,2.30714791224345,4.26043878273178,3.75088464260439,0.822060906515581,0.852253763317607,sig_r,d,e,NC,1
775,5.648,14.566,1.015,0.04238,0.3684,0.341,9.206,0.001213,0.07428,2.75982767905223,2.2347872913301,3.95799676898223,3.45988152934841,0.820290368271955,0.868830434839521,sig_r,d,e,NC,1
776,5.648,14.566,1.025,0.0429,0.3722,0.344,9.183,0.001216,0.07359,2.78570457942655,2.22856366354124,3.8863976083707,3.41078950944422,0.818519830028329,0.883415681103659,sig_r,d,e,NC,1
777,5.648,14.566,1.035,0.04342,0.3758,0.347,9.161,0.001218,0.0759,2.70092226613966,2.1870882740448,3.63636363636364,3.21475625823452,0.816749291784703,0.897109176371845,sig_r,d,e,NC,1
778,5.648,14.566,1.045,0.04394,0.3796,0.35,9.139,0.001221,0.07107,2.82819755170958,2.23723089911355,3.68650626143239,3.36288166596314,0.814978753541077,0.911819177219848,sig_r,d,e,NC,1
779,5.648,14.566,1.056,0.04447,0.3832,0.353,9.115,0.001223,0.07099,2.81729821101564,2.22566558670235,3.59205521904494,3.25397943372306,0.813031161473088,0.924486467383103,sig_r,d,e,NC,1
780,5.648,14.566,1.066,0.045,0.387,0.356,9.093,0.001226,0.07008,2.83961187214612,2.22602739726027,3.51027397260274,3.22488584474886,0.811260623229462,0.939302444450209,sig_r,d,e,NC,1
781,5.648,14.566,1.072,0.04531,0.3891,0.358,9.079,0.001227,0.07143,2.53394932101358,2.19795604087918,3.30393392132157,3.12193756124878,0.810198300283286,0.947873338797135,sig_r,d,e,NC,1
782,5.648,14.566,1.076,0.04553,0.3907,0.36,9.07,0.001229,0.07605,2.66929651545036,2.10387902695595,3.03747534516765,2.78763971071663,0.809490084985836,0.956345624563523,sig_r,d,e,NC,1
783,5.648,14.566,1.083,0.04592,0.3933,0.362,9.052,0.00123,0.06745,2.63899184581171,2.23869532987398,3.30615270570793,3.21719792438844,0.808250708215297,0.966238258817327,sig_r,d,e,NC,1
784,5.648,14.566,1.086,0.04607,0.3944,0.363,9.046,0.001231,0.07183,2.79827370179591,2.17179451482667,3.14631769455659,2.99317833774189,0.80771954674221,0.970800960875725,sig_r,d,e,NC,1
785,5.648,14.566,1.095,0.04653,0.3975,0.365,9.026,0.001233,0.0729,2.49657064471879,2.15363511659808,2.99039780521262,2.89437585733882,0.806126062322946,0.980839564940614,sig_r,d,e,NC,1
786,5.648,14.566,1.096,0.0466,0.3981,0.366,9.025,0.001234,0.07319,2.75993988249761,2.145101789862,2.88290750102473,2.86924443229949,0.805949008498584,0.985310550213956,sig_r,d,e,NC,1
787,5.648,14.566,1.106,0.04714,0.4017,0.369,9.0,0.001236,0.07393,2.47531448667659,2.12363046124713,2.78641958609496,2.77289327742459,0.804178470254957,0.999368886930597,sig_r,d,e,NC,1
788,5.648,14.566,1.118,0.04775,0.4059,0.373,8.976,0.001239,0.07239,2.48653128885205,2.12736565824009,2.91476723304324,2.7489984804531,0.802053824362606,1.01679432399835,sig_r,d,e,NC,1
789,5.648,14.566,1.13,0.04837,0.4101,0.376,8.949,0.001242,0.07208,2.46947835738069,2.12264150943396,2.80244173140954,2.67758046614872,0.799929178470255,1.03154164267472,sig_r,d,e,NC,1
790,5.648,14.566,1.141,0.04899,0.4143,0.38,8.924,0.001246,0.06927,2.5407824455031,2.1510033203407,2.85838025119099,2.71401761224195,0.797981586402266,1.05030207508245,sig_r,d,e,NC,1
791,5.648,14.566,1.153,0.04962,0.4186,0.383,8.897,0.001249,0.07099,2.47922242569376,2.11297365826173,2.85955768418087,2.56374137202423,0.795856940509915,1.06564366021069,sig_r,d,e,NC,1
792,5.648,14.566,1.164,0.05025,0.4228,0.387,8.871,0.001252,0.07171,2.45432994003626,2.09175847162181,2.67745084367592,2.46827499651374,0.793909348441926,1.08454808313612,sig_r,d,e,NC,1
793,5.648,14.566,1.176,0.05088,0.427,0.39,8.845,0.001255,0.0746,2.38605898123324,2.05093833780161,2.54691689008043,2.30563002680965,0.791784702549575,1.09945944909789,sig_r,d,e,NC,1
794,5.648,14.566,1.188,0.05151,0.4312,0.394,8.82,0.001258,0.0725,2.41379310344828,2.0551724137931,2.60689655172414,2.31724137931035,0.789660056657224,1.11723012833877,sig_r,d,e,NC,1
795,5.648,14.566,1.199,0.05215,0.4354,0.397,8.794,0.001261,0.07449,2.36273325278561,2.01369311316955,2.49697946033025,2.17478856222312,0.787712464589235,1.13347744376579,sig_r,d,e,NC,1
796,5.648,14.566,1.211,0.05279,0.4396,0.401,8.768,0.001264,0.07327,2.38842636822711,2.03357445066194,2.52490787498294,2.17005595741777,0.785587818696884,1.15134806408652,sig_r,d,e,NC,1
797,5.648,14.566,1.222,0.05344,0.4438,0.404,8.741,0.001267,0.07328,2.40174672489083,2.01965065502183,2.46997816593886,2.11517467248908,0.783640226628895,1.16767860149884,sig_r,d,e,NC,1
798,5.648,14.566,1.234,0.05408,0.448,0.408,8.716,0.001271,0.07169,2.44106569953968,2.02259729390431,2.49686148695773,2.09234202817687,0.781515580736544,1.18564355144949,sig_r,d,e,NC,1
799,5.648,14.566,1.245,0.05474,0.4522,0.411,8.689,0.001274,0.0694,2.50720461095101,2.03170028818444,2.57925072046109,2.10374639769452,0.779567988668555,1.20204960322272,sig_r,d,e,NC,1
800,5.648,14.566,1.384,0.06278,0.5024,0.451,8.38,0.001314,0.07263,2.23048327137546,1.88627288999036,2.05149387305521,1.43191518656203,0.754957507082153,1.40214088970361,sig_r,d,e,NC,1
801,5.648,14.566,1.399,0.06368,0.5078,0.456,8.347,0.001318,0.07155,2.26415094339623,1.90076869322152,2.04053109713487,1.42557651991614,0.752301699716714,1.42589539506428,sig_r,d,e,NC,1
802,5.648,14.566,1.414,0.06459,0.5132,0.46,8.313,0.001322,0.07252,2.24765581908439,1.87534473248759,1.99944842801986,1.35273028130171,0.749645892351275,1.44653619232895,sig_r,d,e,NC,1
803,5.648,14.566,1.429,0.06551,0.5187,0.464,8.279,0.001327,0.07074,2.2759400621996,1.88012439920837,2.16284987277354,1.32598247102064,0.746990084985836,1.4677366601727,sig_r,d,e,NC,1
804,5.648,14.566,1.444,0.06643,0.5241,0.468,8.246,0.001331,0.06973,2.29456474974903,1.87867488885702,2.03642621540227,1.31077011329413,0.744334277620397,1.48836267846955,sig_r,d,e,NC,1
805,5.648,14.566,1.459,0.06736,0.5295,0.473,8.212,0.001336,0.0716,2.22067039106145,1.85754189944134,1.95530726256983,1.23463687150838,0.741678470254958,1.51217020746412,sig_r,d,e,NC,1
806,5.648,14.566,1.473,0.06829,0.535,0.477,8.179,0.001341,0.07216,2.21729490022173,1.84312638580931,1.88470066518847,1.17378048780488,0.739199716713881,1.53489162341934,sig_r,d,e,NC,1
807,5.648,14.566,1.488,0.06923,0.5404,0.481,8.146,0.001345,0.07148,2.22439843312815,1.84667039731393,1.87465025181869,1.15137101287073,0.736543909348442,1.55549462416866,sig_r,d,e,NC,1
808,5.648,14.566,1.503,0.07018,0.5458,0.485,8.112,0.00135,0.07033,2.23233328593772,1.84842883548983,1.84842883548983,1.12043224797384,0.733888101983003,1.57607129092066,sig_r,d,e,NC,1
809,5.648,14.566,1.518,0.07114,0.5513,0.489,8.078,0.001354,0.07245,2.1808143547274,1.82194616977226,1.72532781228433,1.04485852311939,0.731232294617564,1.59719984949674,sig_r,d,e,NC,1
810,5.648,14.566,1.533,0.0721,0.5567,0.494,8.045,0.001359,0.07232,2.17090707964602,1.81139380530973,1.7146017699115,1.02046460176991,0.728576487252125,1.62100024235987,sig_r,d,e,NC,1
811,5.648,14.566,1.548,0.07307,0.5621,0.498,8.011,0.001364,0.07244,2.16731087796797,1.79458862506902,1.67034787410271,0.97736057426836,0.725920679886686,1.64149740623992,sig_r,d,e,NC,1
812,5.648,14.566,1.563,0.07404,0.5676,0.502,7.978,0.001369,0.07367,2.14469933487173,1.77820008144428,1.61531152436541,0.920320347495588,0.723264872521246,1.6625460439275,sig_r,d,e,NC,1
813,5.648,14.566,1.573,0.07468,0.5711,0.504,7.956,0.001372,0.07107,1.66033488110314,1.80104122695934,1.64626424651752,0.93710426340228,0.72149433427762,1.67336520464674,sig_r,d,e,NC,1
814,5.648,14.566,1.578,0.07503,0.573,0.506,7.944,0.001373,0.07337,2.16709826904729,1.78547090091318,1.48562082595066,0.899550224887556,0.720609065155807,1.68296076104694,sig_r,d,e,NC,1
815,5.648,14.566,1.59,0.0758,0.5772,0.509,7.918,0.001377,0.07109,1.67393444928963,1.78646785764524,1.63173442115628,0.894640596427064,0.718484419263456,1.69789321894653,sig_r,d,e,NC,1
816,5.648,14.566,1.593,0.07602,0.5784,0.51,7.911,0.001378,0.07429,2.14026113878045,1.76335980616503,1.56144837797819,0.856104455512182,0.717953257790368,1.70333207799423,sig_r,d,e,NC,1
817,5.648,14.566,1.607,0.07693,0.5834,0.514,7.881,0.001383,0.0703,1.6927453769559,1.7923186344239,1.65007112375533,0.869132290184922,0.715474504249292,1.72296528763177,sig_r,d,e,NC,1
818,5.648,14.566,1.608,0.07701,0.5839,0.514,7.878,0.001383,0.07273,2.1861680186993,1.77368348686924,1.4849443145882,0.83184380585728,0.715297450424929,1.72424977316876,sig_r,d,e,NC,1
819,5.648,14.566,1.624,0.07808,0.5896,0.518,7.842,0.001388,0.07173,1.65899902411822,1.77052837027743,1.61717551930852,0.81834657744319,0.712464589235127,1.7446157646314,sig_r,d,e,NC,1
820,5.648,14.566,1.641,0.07923,0.5958,0.523,7.804,0.001394,0.07324,1.62479519388312,1.74767886400874,1.43364281813217,0.768705625341344,0.709454674220963,1.76956719597398,sig_r,d,e,NC,1
821,5.648,14.566,1.658,0.08039,0.6019,0.527,7.766,0.001399,0.07239,1.61624533775383,1.75438596491228,1.56098908689045,0.743196574112446,0.706444759206799,1.79046220700214,sig_r,d,e,NC,1
822,5.648,14.566,1.675,0.08156,0.6081,0.532,7.728,0.001405,0.07367,1.61531152436541,1.73747794217456,1.39812678159359,0.705850414008416,0.703434844192635,1.81527089561679,sig_r,d,e,NC,1
823,5.648,14.566,1.692,0.08274,0.6143,0.536,7.69,0.001411,0.0719,1.62726008344923,1.73852573018081,1.46036161335188,0.689847009735744,0.70042492917847,1.83658262773238,sig_r,d,e,NC,1
824,5.648,14.566,1.709,0.08394,0.6205,0.541,7.651,0.001416,0.07062,1.62843387142453,1.74171622769754,1.55763239875389,0.661285754743699,0.697415014164306,1.86122723979052,sig_r,d,e,NC,1
825,5.648,14.566,1.726,0.08514,0.6266,0.545,7.614,0.001422,0.07201,1.61088737675323,1.72198305790862,1.66643521733093,0.622135814470212,0.694405099150142,1.88173795936202,sig_r,d,e,NC,1
826,5.648,14.566,1.743,0.08635,0.6328,0.549,7.576,0.001428,0.07424,1.57596982758621,1.69719827586207,1.42780172413793,0.577855603448276,0.691395184135977,1.90273927276144,sig_r,d,e,NC,1
827,5.648,14.566,1.76,0.08758,0.639,0.554,7.537,0.001434,0.07362,1.58924205378973,1.69790817712578,1.43982613420266,0.559630535180657,0.688385269121813,1.92709927533378,sig_r,d,e,NC,1
828,5.648,14.566,1.777,0.08881,0.6451,0.558,7.499,0.001439,0.07332,1.58210583742499,1.69121658483361,1.43207855973813,0.529187124931806,0.685375354107649,1.9472707465397,sig_r,d,e,NC,1
829,5.648,14.566,1.794,0.09006,0.6513,0.563,7.461,0.001445,0.07113,1.61675804864333,1.70111064248559,1.49022915787994,0.518768452129903,0.682365439093484,1.9714217206284,sig_r,d,e,NC,1
830,5.648,14.566,1.811,0.09131,0.6575,0.567,7.424,0.001451,0.07115,1.61630358397751,1.70063246661982,1.48981026001405,0.501756851721715,0.67935552407932,1.99195879560579,sig_r,d,e,NC,1
831,5.648,14.566,1.828,0.09258,0.6637,0.571,7.385,0.001457,0.0728,1.60714285714286,1.67582417582418,1.46978021978022,0.467032967032967,0.676345609065156,2.01235987658189,sig_r,d,e,NC,1
