,spec(HMS=0),exp,obs,target,Lepton beam,current,Units,Elab,ep,angle,x,Q2,w2,value,%*ptp_u,ptp_total_frac,stat,gerr,%*norm_c,density,    cer   ,kin,%csb_c,csb,    %acc_c   ,acc,rad,%*live_c,live,%*pion_c,pion
306,1,e1210002,F2,d/p,e,NC,1,10.602,2.4423,32.975,0.54483,8.34239,7.85,0.75251,1.175,0.01175,0.01111,0.01307,1.13,0.0113,0.001,0.00065,0.009,9e-05,0.021,0.00021,0.00501,0.373,0.00373,0.14,0.0014
307,1,e1210002,F2,d/p,e,NC,1,10.602,2.38562,32.975,0.52851,8.14877,8.15,0.75792,1.041,0.01041,0.00971,0.0131,1.13,0.0113,0.001,0.00065,0.011,0.00011,0.02,0.0002,0.00501,0.373,0.00373,0.14,0.0014
308,1,e1210002,F2,d/p,e,NC,1,10.602,2.32893,32.975,0.51242,7.95514,8.45,0.7561,0.962,0.00962,0.00888,0.01306,1.13,0.0113,0.001,0.00065,0.014,0.00014,0.019,0.00019,0.00502,0.373,0.00373,0.14,0.0014
309,1,e1210002,F2,d/p,e,NC,1,10.602,2.27224,32.975,0.49654,7.76151,8.75,0.76823,0.909,0.00909,0.00831,0.01305,1.13,0.0113,0.001,0.00065,0.018,0.00018,0.018,0.00018,0.00502,0.373,0.00373,0.14,0.0014
310,1,e1210002,F2,d/p,e,NC,1,10.602,2.21556,32.975,0.48088,7.56789,9.05,0.77855,0.86,0.0086,0.00777,0.01307,1.13,0.0113,0.001,0.00065,0.023,0.00023,0.017,0.00017,0.00502,0.373,0.00373,0.14,0.0014
311,1,e1210002,F2,d/p,e,NC,1,10.602,2.15887,32.975,0.46543,7.37426,9.35,0.77745,0.815,0.00815,0.00727,0.01312,1.13,0.0113,0.001,0.00065,0.03,0.0003,0.017,0.00017,0.00503,0.373,0.00373,0.14,0.0014
312,1,e1210002,F2,d/p,e,NC,1,10.602,2.10219,32.975,0.45019,7.18063,9.65,0.79146,0.776,0.00776,0.00681,0.01313,1.13,0.0113,0.001,0.00065,0.039,0.00039,0.016,0.00016,0.00504,0.373,0.00373,0.14,0.0014
313,1,e1210002,F2,d/p,e,NC,1,10.602,2.0455,32.975,0.43515,6.98701,9.95,0.7902,0.735,0.00735,0.00638,0.01312,1.13,0.0113,0.001,0.00065,0.05,0.0005,0.015,0.00015,0.00504,0.373,0.00373,0.14,0.0014
314,1,e1210002,F2,d/p,e,NC,1,10.602,1.98882,32.975,0.4203,6.79338,10.25,0.79315,0.709,0.00709,0.00607,0.01309,1.13,0.0113,0.001,0.00065,0.065,0.00065,0.015,0.00015,0.00506,0.373,0.00373,0.14,0.0014
315,1,e1210002,F2,d/p,e,NC,1,10.602,1.93213,32.975,0.40565,6.59975,10.55,0.79716,0.693,0.00693,0.00593,0.01309,1.13,0.0113,0.001,0.00065,0.084,0.00084,0.014,0.00014,0.00507,0.373,0.00373,0.14,0.0014
316,1,e1210002,F2,d/p,e,NC,1,10.602,3.07529,32.975,0.74373,10.50456,4.5,0.74774,1.491,0.01491,0.01454,0.01291,1.13,0.0113,0.001,0.00213,0.001,1e-05,0.045,0.00045,0.005,0.151,0.00151,0.14,0.0014
317,1,e1210002,F2,d/p,e,NC,1,10.602,3.0375,32.975,0.73092,10.37547,4.7,0.71757,1.292,0.01292,0.01249,0.01281,1.13,0.0113,0.001,0.00213,0.001,1e-05,0.042,0.00042,0.005,0.151,0.00151,0.14,0.0014
318,1,e1210002,F2,d/p,e,NC,1,10.602,2.99971,32.975,0.71824,10.24639,4.9,0.71887,1.146,0.01146,0.01099,0.01277,1.13,0.0113,0.001,0.00213,0.001,1e-05,0.04,0.0004,0.005,0.151,0.00151,0.14,0.0014
319,1,e1210002,F2,d/p,e,NC,1,10.602,2.96192,32.975,0.70568,10.1173,5.1,0.72661,1.052,0.01052,0.01001,0.01276,1.13,0.0113,0.001,0.00213,0.001,1e-05,0.038,0.00038,0.005,0.151,0.00151,0.14,0.0014
320,1,e1210002,F2,d/p,e,NC,1,10.602,2.92413,32.975,0.69325,9.98822,5.3,0.72665,0.984,0.00984,0.00931,0.01275,1.13,0.0113,0.001,0.00213,0.002,2e-05,0.036,0.00036,0.005,0.151,0.00151,0.14,0.0014
321,1,e1210002,F2,d/p,e,NC,1,10.602,2.88634,32.975,0.68094,9.85913,5.5,0.72684,0.932,0.00932,0.00875,0.01276,1.13,0.0113,0.001,0.00213,0.002,2e-05,0.034,0.00034,0.005,0.151,0.00151,0.14,0.0014
322,1,e1210002,F2,d/p,e,NC,1,10.602,2.84855,32.975,0.66875,9.73005,5.7,0.73893,0.882,0.00882,0.00822,0.01277,1.13,0.0113,0.001,0.00213,0.002,2e-05,0.032,0.00032,0.005,0.151,0.00151,0.14,0.0014
323,1,e1210002,F2,d/p,e,NC,1,10.602,2.81076,32.975,0.65667,9.60097,5.9,0.73629,0.838,0.00838,0.00774,0.01278,1.13,0.0113,0.001,0.00213,0.002,2e-05,0.031,0.00031,0.005,0.151,0.00151,0.14,0.0014
324,1,e1210002,F2,d/p,e,NC,1,10.602,2.77297,32.975,0.64472,9.47188,6.1,0.74054,0.795,0.00795,0.00729,0.01277,1.13,0.0113,0.001,0.00213,0.002,2e-05,0.029,0.00029,0.005,0.151,0.00151,0.14,0.0014
325,1,e1210002,F2,d/p,e,NC,1,10.602,2.73518,32.975,0.63288,9.3428,6.3,0.74418,0.762,0.00762,0.00692,0.01277,1.13,0.0113,0.001,0.00213,0.003,3e-05,0.028,0.00028,0.005,0.151,0.00151,0.14,0.0014
326,1,e1210002,F2,d/p,e,NC,1,10.602,2.69739,32.975,0.62115,9.21371,6.5,0.73945,0.733,0.00733,0.0066,0.01277,1.13,0.0113,0.001,0.00213,0.003,3e-05,0.027,0.00027,0.00501,0.151,0.00151,0.14,0.0014
327,1,e1210002,F2,d/p,e,NC,1,10.602,2.6596,32.975,0.60953,9.08463,6.7,0.74528,0.704,0.00704,0.00628,0.01278,1.13,0.0113,0.001,0.00213,0.004,4e-05,0.026,0.00026,0.00501,0.151,0.00151,0.14,0.0014
328,1,e1210002,F2,d/p,e,NC,1,10.602,2.62181,32.975,0.59803,8.95554,6.9,0.75771,0.678,0.00678,0.00598,0.01279,1.13,0.0113,0.001,0.00213,0.004,4e-05,0.025,0.00025,0.00501,0.151,0.00151,0.14,0.0014
329,1,e1210002,F2,d/p,e,NC,1,10.602,2.58402,32.975,0.58663,8.82646,7.1,0.74857,0.655,0.00655,0.00572,0.01277,1.13,0.0113,0.001,0.00213,0.005,5e-05,0.024,0.00024,0.00501,0.151,0.00151,0.14,0.0014
330,1,e1210002,F2,d/p,e,NC,1,10.602,2.54623,32.975,0.57534,8.69737,7.3,0.75201,0.636,0.00636,0.0055,0.01276,1.13,0.0113,0.001,0.00213,0.006,6e-05,0.023,0.00023,0.00501,0.151,0.00151,0.14,0.0014
331,1,e1210002,F2,d/p,e,NC,1,10.602,2.50843,32.975,0.56415,8.56829,7.5,0.76118,0.616,0.00616,0.00527,0.01275,1.13,0.0113,0.001,0.00213,0.007,7e-05,0.022,0.00022,0.00501,0.151,0.00151,0.14,0.0014
332,1,e1210002,F2,d/p,e,NC,1,10.602,2.47064,32.975,0.55307,8.43921,7.7,0.76158,0.6,0.006,0.0051,0.01277,1.13,0.0113,0.001,0.00213,0.008,8e-05,0.021,0.00021,0.00501,0.151,0.00151,0.14,0.0014
333,1,e1210002,F2,d/p,e,NC,1,10.602,2.43285,32.975,0.54209,8.31012,7.9,0.75719,0.585,0.00585,0.00494,0.01277,1.13,0.0113,0.001,0.00213,0.009,9e-05,0.021,0.00021,0.00501,0.151,0.00151,0.14,0.0014
334,1,e1210002,F2,d/p,e,NC,1,10.602,2.39506,32.975,0.53121,8.18104,8.1,0.7648,0.576,0.00576,0.00486,0.0128,1.13,0.0113,0.001,0.00213,0.011,0.00011,0.02,0.0002,0.00501,0.151,0.00151,0.14,0.0014
335,1,e1210002,F2,d/p,e,NC,1,10.602,2.35727,32.975,0.52043,8.05195,8.3,0.76751,0.587,0.00587,0.005,0.01278,1.13,0.0113,0.001,0.00213,0.013,0.00013,0.019,0.00019,0.00501,0.151,0.00151,0.14,0.0014
336,1,e1210002,F2,d/p,e,NC,1,10.602,3.68939,32.975,0.9715,12.60218,1.25,10.70965,18.41,0.1841,0.18407,0.07595,1.13,0.0113,0.001,0.00132,0.005,5e-05,1.536,0.01536,0.01593,0.196,0.00196,0.14,0.0014
337,1,e1210002,F2,d/p,e,NC,1,10.602,3.67049,32.975,0.96389,12.53764,1.35,2.76231,12.693,0.12693,0.12689,0.04188,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.862,0.00862,0.00908,0.196,0.00196,0.14,0.0014
338,1,e1210002,F2,d/p,e,NC,1,10.602,3.6516,32.975,0.95632,12.4731,1.45,2.23094,11.927,0.11927,0.11923,0.02056,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.589,0.00589,0.00643,0.196,0.00196,0.14,0.0014
339,1,e1210002,F2,d/p,e,NC,1,10.602,3.6327,32.975,0.9488,12.40855,1.55,1.44402,8.764,0.08764,0.08758,0.01646,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.444,0.00444,0.00591,0.196,0.00196,0.14,0.0014
340,1,e1210002,F2,d/p,e,NC,1,10.602,3.61381,32.975,0.94131,12.34401,1.65,1.26544,7.138,0.07138,0.07131,0.01401,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.354,0.00354,0.00564,0.196,0.00196,0.14,0.0014
341,1,e1210002,F2,d/p,e,NC,1,10.602,3.59491,32.975,0.93386,12.27947,1.75,1.17221,6.563,0.06563,0.06555,0.01583,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.293,0.00293,0.00542,0.196,0.00196,0.14,0.0014
342,1,e1210002,F2,d/p,e,NC,1,10.602,3.57602,32.975,0.92646,12.21493,1.85,1.19553,5.86,0.0586,0.05853,0.01596,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.249,0.00249,0.00527,0.196,0.00196,0.14,0.0014
343,1,e1210002,F2,d/p,e,NC,1,10.602,3.55712,32.975,0.91909,12.15038,1.95,0.95723,5.364,0.05364,0.05355,0.01565,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.216,0.00216,0.00517,0.196,0.00196,0.14,0.0014
344,1,e1210002,F2,d/p,e,NC,1,10.602,3.53823,32.975,0.91176,12.08584,2.05,1.01737,4.92,0.0492,0.04912,0.01462,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.191,0.00191,0.00512,0.196,0.00196,0.14,0.0014
345,1,e1210002,F2,d/p,e,NC,1,10.602,3.51933,32.975,0.90447,12.0213,2.15,0.80897,4.323,0.04323,0.04312,0.01287,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.17,0.0017,0.00507,0.196,0.00196,0.14,0.0014
346,1,e1210002,F2,d/p,e,NC,1,10.602,3.50044,32.975,0.89722,11.95676,2.25,0.70674,3.996,0.03996,0.03985,0.01515,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.154,0.00154,0.00505,0.196,0.00196,0.14,0.0014
347,1,e1210002,F2,d/p,e,NC,1,10.602,3.48154,32.975,0.89001,11.89222,2.35,0.73454,3.74,0.0374,0.03728,0.01569,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.14,0.0014,0.00504,0.196,0.00196,0.14,0.0014
348,1,e1210002,F2,d/p,e,NC,1,10.602,3.46264,32.975,0.88284,11.82767,2.45,0.89884,3.656,0.03656,0.03644,0.01383,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.128,0.00128,0.00503,0.196,0.00196,0.14,0.0014
349,1,e1210002,F2,d/p,e,NC,1,10.602,3.44375,32.975,0.8757,11.76313,2.55,0.93332,3.453,0.03453,0.0344,0.01445,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.118,0.00118,0.00503,0.196,0.00196,0.14,0.0014
350,1,e1210002,F2,d/p,e,NC,1,10.602,3.42485,32.975,0.86861,11.69859,2.65,0.88914,3.295,0.03295,0.03281,0.01603,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.11,0.0011,0.00502,0.196,0.00196,0.14,0.0014
351,1,e1210002,F2,d/p,e,NC,1,10.602,3.40596,32.975,0.86155,11.63405,2.75,0.77198,3.007,0.03007,0.02991,0.02037,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.102,0.00102,0.00502,0.196,0.00196,0.14,0.0014
352,1,e1210002,F2,d/p,e,NC,1,10.602,3.38706,32.975,0.85452,11.5695,2.85,0.67839,2.793,0.02793,0.02776,0.02344,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.096,0.00096,0.00501,0.196,0.00196,0.14,0.0014
353,1,e1210002,F2,d/p,e,NC,1,10.602,3.36817,32.975,0.84754,11.50496,2.95,0.66689,2.585,0.02585,0.02568,0.01935,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.09,0.0009,0.00501,0.196,0.00196,0.14,0.0014
354,1,e1210002,F2,d/p,e,NC,1,10.602,3.34927,32.975,0.84059,11.44042,3.05,0.70411,2.515,0.02515,0.02497,0.01542,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.085,0.00085,0.00501,0.196,0.00196,0.14,0.0014
355,1,e1210002,F2,d/p,e,NC,1,10.602,3.33038,32.975,0.83367,11.37588,3.15,0.72412,2.416,0.02416,0.02396,0.01409,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.08,0.0008,0.00501,0.196,0.00196,0.14,0.0014
356,1,e1210002,F2,d/p,e,NC,1,10.602,3.31148,32.975,0.82679,11.31134,3.25,0.78632,2.368,0.02368,0.02347,0.01405,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.076,0.00076,0.00501,0.196,0.00196,0.14,0.0014
357,1,e1210002,F2,d/p,e,NC,1,10.602,3.29259,32.975,0.81995,11.24679,3.35,0.78632,2.25,0.0225,0.02228,0.01415,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.072,0.00072,0.00501,0.196,0.00196,0.14,0.0014
358,1,e1210002,F2,d/p,e,NC,1,10.602,3.27369,32.975,0.81314,11.18225,3.45,0.74574,2.127,0.02127,0.02104,0.01418,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.069,0.00069,0.00501,0.196,0.00196,0.14,0.0014
359,1,e1210002,F2,d/p,e,NC,1,10.602,3.2548,32.975,0.80637,11.11771,3.55,0.78673,2.037,0.02037,0.02013,0.01412,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.065,0.00065,0.00501,0.196,0.00196,0.14,0.0014
360,1,e1210002,F2,d/p,e,NC,1,10.602,3.2359,32.975,0.79963,11.05317,3.65,0.76763,1.952,0.01952,0.01927,0.01408,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.063,0.00063,0.005,0.196,0.00196,0.14,0.0014
361,1,e1210002,F2,d/p,e,NC,1,10.602,3.21701,32.975,0.79293,10.98862,3.75,0.77617,1.833,0.01833,0.01808,0.01387,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.06,0.0006,0.005,0.196,0.00196,0.14,0.0014
362,1,e1210002,F2,d/p,e,NC,1,10.602,3.19811,32.975,0.78626,10.92408,3.85,0.75485,1.815,0.01815,0.01788,0.01368,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.057,0.00057,0.005,0.196,0.00196,0.14,0.0014
363,1,e1210002,F2,d/p,e,NC,1,10.602,3.17922,32.975,0.77962,10.85954,3.95,0.76342,1.717,0.01717,0.01688,0.01345,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.055,0.00055,0.005,0.196,0.00196,0.14,0.0014
364,1,e1210002,F2,d/p,e,NC,1,10.602,3.16032,32.975,0.77302,10.795,4.05,0.74358,1.655,0.01655,0.01625,0.01335,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.053,0.00053,0.005,0.196,0.00196,0.14,0.0014
365,1,e1210002,F2,d/p,e,NC,1,10.602,3.14143,32.975,0.76646,10.73046,4.15,0.72359,1.569,0.01569,0.01539,0.01317,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.051,0.00051,0.005,0.196,0.00196,0.14,0.0014
366,1,e1210002,F2,d/p,e,NC,1,10.602,3.12253,32.975,0.75992,10.66591,4.25,0.74193,1.526,0.01526,0.01494,0.01308,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.049,0.00049,0.005,0.196,0.00196,0.14,0.0014
367,1,e1210002,F2,d/p,e,NC,1,10.602,3.10364,32.975,0.75342,10.60137,4.35,0.72642,1.473,0.01473,0.0144,0.01299,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.048,0.00048,0.005,0.196,0.00196,0.14,0.0014
368,1,e1210002,F2,d/p,e,NC,1,10.602,3.08474,32.975,0.74695,10.53683,4.45,0.72946,1.423,0.01423,0.01388,0.0129,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.046,0.00046,0.005,0.196,0.00196,0.14,0.0014
369,1,e1210002,F2,d/p,e,NC,1,10.602,3.06584,32.975,0.74051,10.47229,4.55,0.71906,1.371,0.01371,0.01336,0.01283,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.044,0.00044,0.005,0.196,0.00196,0.14,0.0014
370,1,e1210002,F2,d/p,e,NC,1,10.602,3.04695,32.975,0.73411,10.40774,4.65,0.72606,1.329,0.01329,0.01293,0.01278,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.043,0.00043,0.005,0.196,0.00196,0.14,0.0014
371,1,e1210002,F2,d/p,e,NC,1,10.602,3.02805,32.975,0.72774,10.3432,4.75,0.72555,1.279,0.01279,0.01243,0.01275,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.042,0.00042,0.005,0.196,0.00196,0.14,0.0014
372,1,e1210002,F2,d/p,e,NC,1,10.602,3.00916,32.975,0.7214,10.27866,4.85,0.73288,1.255,0.01255,0.01217,0.01273,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.04,0.0004,0.005,0.196,0.00196,0.14,0.0014
373,1,e1210002,F2,d/p,e,NC,1,10.602,2.99026,32.975,0.71509,10.21412,4.95,0.72999,1.219,0.01219,0.0118,0.01271,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.039,0.00039,0.005,0.196,0.00196,0.14,0.0014
374,1,e1210002,F2,d/p,e,NC,1,10.602,2.97137,32.975,0.70881,10.14957,5.05,0.73519,1.186,0.01186,0.01147,0.01271,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.038,0.00038,0.005,0.196,0.00196,0.14,0.0014
375,1,e1210002,F2,d/p,e,NC,1,10.602,2.95247,32.975,0.70256,10.08503,5.15,0.73557,1.168,0.01168,0.01128,0.01271,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.037,0.00037,0.005,0.196,0.00196,0.14,0.0014
376,1,e1210002,F2,d/p,e,NC,1,10.602,2.93358,32.975,0.69634,10.02049,5.25,0.72673,1.151,0.01151,0.01111,0.0127,1.13,0.0113,0.001,0.00132,0.001,1e-05,0.036,0.00036,0.005,0.196,0.00196,0.14,0.0014
377,1,e1210002,F2,d/p,e,NC,1,10.602,2.91468,32.975,0.69016,9.95595,5.35,0.74355,1.149,0.01149,0.0111,0.01271,1.13,0.0113,0.001,0.00132,0.002,2e-05,0.035,0.00035,0.005,0.196,0.00196,0.14,0.0014
378,1,e1210002,F2,d/p,e,NC,1,10.602,2.89579,32.975,0.684,9.89141,5.45,0.74086,1.152,0.01152,0.01113,0.01271,1.13,0.0113,0.001,0.00132,0.002,2e-05,0.034,0.00034,0.005,0.196,0.00196,0.14,0.0014
379,1,e1210002,F2,d/p,e,NC,1,10.602,1.55023,38.975,0.43073,7.31641,10.55,0.78993,1.514,0.01514,0.01457,0.01445,1.13,0.0113,0.001,0.00369,0.263,0.00263,0.014,0.00014,0.00514,0.47,0.0047,0.28,0.0028
380,1,e1210002,F2,d/p,e,NC,1,10.602,1.50475,38.975,0.416,7.10176,10.85,0.78982,1.201,0.01201,0.01132,0.01472,1.13,0.0113,0.001,0.00369,0.331,0.00331,0.014,0.00014,0.00518,0.47,0.0047,0.28,0.0028
381,1,e1210002,F2,d/p,e,NC,1,10.602,1.45926,38.975,0.40142,6.88711,11.15,0.79622,1.071,0.01071,0.00996,0.01506,1.13,0.0113,0.001,0.00369,0.415,0.00415,0.013,0.00013,0.00522,0.47,0.0047,0.28,0.0028
382,1,e1210002,F2,d/p,e,NC,1,10.602,1.41378,38.975,0.38699,6.67245,11.45,0.7981,0.991,0.00991,0.0091,0.0157,1.13,0.0113,0.001,0.00369,0.519,0.00519,0.013,0.00013,0.00528,0.47,0.0047,0.28,0.0028
383,1,e1210002,F2,d/p,e,NC,1,10.602,1.3683,38.975,0.37269,6.4578,11.75,0.805,0.917,0.00917,0.0083,0.0166,1.13,0.0113,0.001,0.00369,0.646,0.00646,0.012,0.00012,0.00535,0.47,0.0047,0.28,0.0028
384,1,e1210002,F2,d/p,e,NC,1,10.602,1.32282,38.975,0.35854,6.24315,12.05,0.81935,0.852,0.00852,0.00757,0.01744,1.13,0.0113,0.001,0.00369,0.798,0.00798,0.012,0.00012,0.00544,0.47,0.0047,0.28,0.0028
385,1,e1210002,F2,d/p,e,NC,1,10.602,1.27734,38.975,0.34452,6.0285,12.35,0.81035,0.797,0.00797,0.00691,0.01825,1.13,0.0113,0.001,0.00369,0.977,0.00977,0.012,0.00012,0.00555,0.47,0.0047,0.28,0.0028
386,1,e1210002,F2,d/p,e,NC,1,10.602,1.23186,38.975,0.33064,5.81385,12.65,0.81099,0.745,0.00745,0.00632,0.01932,1.13,0.0113,0.001,0.00369,1.184,0.01184,0.011,0.00011,0.00568,0.47,0.0047,0.28,0.0028
387,1,e1210002,F2,d/p,e,NC,1,10.602,1.18638,38.975,0.3169,5.59919,12.95,0.81902,0.728,0.00728,0.00617,0.0208,1.13,0.0113,0.001,0.00369,1.417,0.01417,0.011,0.00011,0.00585,0.47,0.0047,0.28,0.0028
388,1,e1210002,F2,d/p,e,NC,1,10.602,1.91408,38.975,0.5541,9.03363,8.15,0.76029,1.618,0.01618,0.01575,0.013,1.13,0.0113,0.001,0.00247,0.043,0.00043,0.02,0.0002,0.00503,0.233,0.00233,0.28,0.0028
389,1,e1210002,F2,d/p,e,NC,1,10.602,1.8686,38.975,0.53812,8.81898,8.45,0.77449,1.286,0.01286,0.01234,0.01308,1.13,0.0113,0.001,0.00247,0.053,0.00053,0.019,0.00019,0.00503,0.233,0.00233,0.28,0.0028
390,1,e1210002,F2,d/p,e,NC,1,10.602,1.82311,38.975,0.5223,8.60433,8.75,0.7653,1.126,0.01126,0.01069,0.01303,1.13,0.0113,0.001,0.00247,0.067,0.00067,0.018,0.00018,0.00504,0.233,0.00233,0.28,0.0028
391,1,e1210002,F2,d/p,e,NC,1,10.602,1.77763,38.975,0.50664,8.38967,9.05,0.77981,1.04,0.0104,0.00979,0.01305,1.13,0.0113,0.001,0.00247,0.083,0.00083,0.017,0.00017,0.00505,0.233,0.00233,0.28,0.0028
392,1,e1210002,F2,d/p,e,NC,1,10.602,1.73215,38.975,0.49115,8.17502,9.35,0.77677,0.969,0.00969,0.00903,0.01311,1.13,0.0113,0.001,0.00247,0.105,0.00105,0.017,0.00017,0.00506,0.233,0.00233,0.28,0.0028
393,1,e1210002,F2,d/p,e,NC,1,10.602,1.68667,38.975,0.47581,7.96037,9.65,0.79774,0.904,0.00904,0.00835,0.01321,1.13,0.0113,0.001,0.00247,0.132,0.00132,0.016,0.00016,0.00507,0.233,0.00233,0.28,0.0028
394,1,e1210002,F2,d/p,e,NC,1,10.602,1.64119,38.975,0.46063,7.74572,9.95,0.79306,0.847,0.00847,0.00774,0.01344,1.13,0.0113,0.001,0.00247,0.166,0.00166,0.015,0.00015,0.00509,0.233,0.00233,0.28,0.0028
395,1,e1210002,F2,d/p,e,NC,1,10.602,1.59571,38.975,0.44561,7.53106,10.25,0.79708,0.803,0.00803,0.00723,0.01353,1.13,0.0113,0.001,0.00247,0.209,0.00209,0.015,0.00015,0.00511,0.233,0.00233,0.28,0.0028
396,1,e1210002,F2,d/p,e,NC,1,10.602,1.55023,38.975,0.43073,7.31641,10.55,0.80007,0.756,0.00756,0.00671,0.01334,1.13,0.0113,0.001,0.00247,0.263,0.00263,0.014,0.00014,0.00514,0.233,0.00233,0.28,0.0028
397,1,e1210002,F2,d/p,e,NC,1,10.602,1.50475,38.975,0.416,7.10176,10.85,0.80421,0.723,0.00723,0.00634,0.01362,1.13,0.0113,0.001,0.00247,0.331,0.00331,0.014,0.00014,0.00518,0.233,0.00233,0.28,0.0028
398,1,e1210002,F2,d/p,e,NC,1,10.602,1.45926,38.975,0.40142,6.88711,11.15,0.80578,0.716,0.00716,0.00631,0.014,1.13,0.0113,0.001,0.00247,0.415,0.00415,0.013,0.00013,0.00522,0.233,0.00233,0.28,0.0028
399,1,e1210002,F2,d/p,e,NC,1,10.602,2.37647,38.975,0.72663,11.21593,5.1,0.73111,1.571,0.01571,0.01544,0.01297,1.13,0.0113,0.001,0.00209,0.006,6e-05,0.038,0.00038,0.00501,0.137,0.00137,0.28,0.0028
400,1,e1210002,F2,d/p,e,NC,1,10.602,2.34615,38.975,0.71472,11.07283,5.3,0.73546,1.354,0.01354,0.01322,0.01296,1.13,0.0113,0.001,0.00209,0.007,7e-05,0.036,0.00036,0.00501,0.137,0.00137,0.28,0.0028
401,1,e1210002,F2,d/p,e,NC,1,10.602,2.31583,38.975,0.7029,10.92973,5.5,0.74582,1.199,0.01199,0.01164,0.01296,1.13,0.0113,0.001,0.00209,0.008,8e-05,0.034,0.00034,0.00501,0.137,0.00137,0.28,0.0028
402,1,e1210002,F2,d/p,e,NC,1,10.602,2.28551,38.975,0.69117,10.78662,5.7,0.72395,1.089,0.01089,0.01051,0.01297,1.13,0.0113,0.001,0.00209,0.009,9e-05,0.032,0.00032,0.00501,0.137,0.00137,0.28,0.0028
403,1,e1210002,F2,d/p,e,NC,1,10.602,2.25519,38.975,0.67953,10.64352,5.9,0.72884,1.018,0.01018,0.00977,0.01299,1.13,0.0113,0.001,0.00209,0.01,0.0001,0.031,0.00031,0.00501,0.137,0.00137,0.28,0.0028
404,1,e1210002,F2,d/p,e,NC,1,10.602,2.22487,38.975,0.66796,10.50042,6.1,0.74066,0.961,0.00961,0.00918,0.01299,1.13,0.0113,0.001,0.00209,0.011,0.00011,0.029,0.00029,0.00501,0.137,0.00137,0.28,0.0028
405,1,e1210002,F2,d/p,e,NC,1,10.602,2.19454,38.975,0.65648,10.35732,6.3,0.74416,0.91,0.0091,0.00864,0.01301,1.13,0.0113,0.001,0.00209,0.012,0.00012,0.028,0.00028,0.00501,0.137,0.00137,0.28,0.0028
406,1,e1210002,F2,d/p,e,NC,1,10.602,2.16422,38.975,0.64509,10.21422,6.5,0.73157,0.862,0.00862,0.00814,0.013,1.13,0.0113,0.001,0.00209,0.014,0.00014,0.027,0.00027,0.00501,0.137,0.00137,0.28,0.0028
407,1,e1210002,F2,d/p,e,NC,1,10.602,2.1339,38.975,0.63377,10.07112,6.7,0.74038,0.821,0.00821,0.0077,0.01301,1.13,0.0113,0.001,0.00209,0.016,0.00016,0.026,0.00026,0.00501,0.137,0.00137,0.28,0.0028
408,1,e1210002,F2,d/p,e,NC,1,10.602,2.10358,38.975,0.62254,9.92802,6.9,0.74353,0.781,0.00781,0.00728,0.01305,1.13,0.0113,0.001,0.00209,0.018,0.00018,0.025,0.00025,0.00501,0.137,0.00137,0.28,0.0028
409,1,e1210002,F2,d/p,e,NC,1,10.602,2.07326,38.975,0.61138,9.78491,7.1,0.74973,0.75,0.0075,0.00694,0.01306,1.13,0.0113,0.001,0.00209,0.021,0.00021,0.024,0.00024,0.00501,0.137,0.00137,0.28,0.0028
