,Unnamed: 0,col,Ebeam,E',th,w2,q2,obs,target,current,lepton beam,eps,cs(nb/sr/gev),x,y,y+,det,value,cse(stat),%stat_u,csm(model),sys1,%p2p_syst,sys2,%charge_u,sys3,%LT1_u,sys4,%LT2_u,sys5,%trig_u,sys6,%track_u,sys7,%cer_u,sys8,%calo_u,sys9,%csb_u,sys10,%acc_c,sys11,%Ep_c,sys12,%thetaoff_c,sys13,%theta_c,sys14,%rc_c,sys15,%csb_c
40,40,Jlab_E06-009,4.074,1.1158,42.9928,3.99,2.4416,sig_r,d,NC,e_minus,0.4129,3.9028,0.4399609686003086,0.7261168384879725,1.148565338488816,4.646820259834778,0.1588577582854391,0.044608,1.142974274879574,3.8397,0.03503,0.897560725632879,0.015764,0.4039151378497489,0.00021077,0.005400481705442247,0.0021189,0.05429179050937787,0.0002732,0.007000102490519627,0.0058542,0.15,0.0058542,0.15,0.0078056,0.2,0.0039028,0.1,0.031223,0.8000153735779441,0.0036421,0.09332018038331455,0.0067701,0.1734677667315773,0.020274,0.5194731987291176,0.0026895,0.0689120631341601,0.0034583,0.0886107410064569
41,41,Jlab_E06-009,4.074,1.1059,42.9928,4.03,2.4201,sig_r,d,NC,e_minus,0.4099,3.9297,0.4346322505786298,0.728546882670594,1.146592458395481,4.761782670879034,0.1593592368472452,0.044799,1.140010687838766,3.9191,0.035256,0.8971677227269258,0.015873,0.4039239636613483,0.00021222,0.005400412245209559,0.0021335,0.05429167620937985,0.00027508,0.007000025447235158,0.0058945,0.1499987276382421,0.0058945,0.1499987276382421,0.0078594,0.2,0.0039297,0.1,0.031437,0.7999847316589053,0.0036077,0.09180599027915617,0.0067573,0.1719546021324783,0.020224,0.5146448838333715,0.0028485,0.07248644934727842,0.0037453,0.09530752983688322
42,42,Jlab_E06-009,4.074,1.0961,42.9928,4.07,2.3985,sig_r,d,NC,e_minus,0.407,4.1808,0.429335479252956,0.730952380952381,1.144641583455219,4.879687396202852,0.1688600376977997,0.046152,1.10390355912744,3.9996,0.037491,0.8967422502870264,0.016887,0.4039179104477612,0.00022578,0.005400401836969001,0.0022698,0.05429104477611941,0.00029266,0.00700009567546881,0.0062712,0.15,0.0062712,0.15,0.0083616,0.2,0.0041808,0.1,0.033447,0.8000143513203215,0.0037635,0.09001865671641793,0.0071062,0.1699722541140452,0.021286,0.5091370072713357,0.0031879,0.07625095675468811,0.0040551,0.09699339839265213
43,43,Jlab_E06-009,4.074,1.0863,42.9928,4.11,2.377,sig_r,d,NC,e_minus,0.404,4.1562,0.4240912974182064,0.7333578792341678,1.142705293865164,5.000998162650742,0.1671881148400846,0.046054,1.108079495693181,4.081,0.03724,0.8960107790770416,0.016788,0.4039266637794139,0.00022445,0.005400365718685338,0.0022564,0.05428997642076897,0.00029093,0.0069999037582407,0.0062343,0.15,0.0062343,0.15,0.0083124,0.2,0.0041562,0.09999999999999998,0.033249,0.7999855637361051,0.0036402,0.08758481305038257,0.0069628,0.1675280304123959,0.020873,0.5022135604638852,0.003311,0.07966411626004524,0.0043923,0.1056806698426447
44,44,Jlab_E06-009,4.074,1.0764,42.9928,4.15,2.3555,sig_r,d,NC,e_minus,0.401,4.1694,0.4188674322542612,0.7357879234167893,1.140767605869712,5.126869282614983,0.1670475926217236,0.046262,1.109560128555667,4.1614,0.037328,0.8952846932412337,0.016841,0.4039190291168993,0.00022516,0.005400297404902383,0.0022636,0.05429078524487935,0.00029186,0.007000047968532642,0.0062541,0.15,0.0062541,0.15,0.0083388,0.2,0.0041694,0.1,0.033355,0.7999952031467358,0.0035249,0.08454214035592651,0.0068864,0.1651652515949537,0.020637,0.4949633040725284,0.0034835,0.08354919173022496,0.0047549,0.1140427879311172
45,45,Jlab_E06-009,4.074,1.0666,42.9928,4.19,2.3339,sig_r,d,NC,e_minus,0.398,4.3474,0.4136739893763117,0.7381934216985763,1.138851567551596,5.256059216685831,0.1734260019839498,0.047161,1.084809311312509,4.2419,0.038908,0.8949717072273081,0.01756,0.4039195841192437,0.00023478,0.005400469245986106,0.0023603,0.05429222063762248,0.00030432,0.007000046004508442,0.0065212,0.1500023002254221,0.0065212,0.1500023002254221,0.0086949,0.2000023002254221,0.0043474,0.1,0.03478,0.8000184018033766,0.0035963,0.08272300685467175,0.0071169,0.1637047430648203,0.021322,0.4904540644983208,0.0037908,0.08719694530063946,0.0051487,0.1184317063072181
46,46,Jlab_E06-009,4.074,1.0567,42.9928,4.23,2.3124,sig_r,d,NC,e_minus,0.395,4.3554,0.4085184109234474,0.7406234658811978,1.136937380719816,5.389940853356059,0.1730142358947581,0.047263,1.085158653625385,4.3233,0.038976,0.8948891031822565,0.017592,0.4039123846259815,0.00023521,0.005400422464067594,0.0023646,0.05429122468659595,0.00030488,0.007000045920007347,0.0065331,0.15,0.0065331,0.15,0.0087108,0.2,0.0043554,0.09999999999999998,0.034843,0.7999954079992652,0.0035644,0.08183863709418193,0.0070597,0.1620907379345181,0.02114,0.4853744776599164,0.0039679,0.09110299857647976,0.0055735,0.1279675804748129
47,47,Jlab_E06-009,4.074,1.0469,42.9928,4.27,2.2908,sig_r,d,NC,e_minus,0.392,4.5034,0.4033922704913165,0.7430289641629848,1.135044606179879,5.527424815483565,0.1780824584746131,0.048194,1.070169205489186,4.4068,0.040292,0.894701780876671,0.01819,0.4039170404583204,0.0002432,0.005400364169294311,0.0024449,0.05429009193054136,0.00031524,0.00700004441088955,0.0067551,0.15,0.0067551,0.15,0.0090068,0.2,0.0045034,0.1,0.036027,0.7999955589110451,0.0036298,0.08060132344450859,0.0072246,0.1604254563218901,0.021649,0.4807256739352489,0.0042664,0.09473730958831106,0.006035,0.1340098592174801
48,48,Jlab_E06-009,4.074,1.2404,49.9828,2.59,3.6078,sig_r,d,NC,e_minus,0.4164,0.70553,0.6786894157108305,0.6955326460481099,1.201385569709515,2.59558083006248,0.05165262530660895,0.016078,2.278854194718864,0.71403,0.0069215,0.9810355335705073,0.0027193,0.3854265587572464,1.9054e-05,0.002700664748486953,0.00015713,0.02227120037418678,4.9387e-05,0.006999985826258274,0.0010583,0.1500007086870863,0.0010583,0.1500007086870863,0.0014111,0.2000056694966904,0.00070553,0.1,0.0056442,0.7999943305033097,0.0018366,0.2603149405411535,0.0019321,0.2738508638895582,0.0057798,0.8192139242838717,0.00023436,0.03321758110923703,0.0002839,0.04023925276033621
49,49,Jlab_E06-009,4.074,1.232,49.9828,2.63,3.5835,sig_r,d,NC,e_minus,0.4143,0.71828,0.6721256990407369,0.697594501718213,1.199402246462052,2.646620746933967,0.05247527589209739,0.016143,2.247452247034583,0.74621,0.00704,0.9801191735813332,0.0027685,0.3854346494403297,1.9399e-05,0.002700757364815949,0.00015997,0.02227125911900651,5.028e-05,0.007000055688589408,0.0010774,0.1499972155705296,0.0010774,0.1499972155705296,0.0014366,0.2000055688589408,0.00071828,0.09999999999999998,0.0057462,0.7999944311410592,0.0018629,0.2593556830205491,0.0019592,0.2727627109205323,0.0058627,0.8162137328061481,0.00022399,0.03118421785376176,0.00030726,0.04277718995377847
50,50,Jlab_E06-009,4.074,1.2236,49.9828,2.67,3.5592,sig_r,d,NC,e_minus,0.4121,0.76657,0.6656006683235123,0.6996563573883161,1.197427425712199,2.698866730469533,0.05588192726386729,0.016695,2.17788329832892,0.77977,0.0074827,0.9761274247622527,0.0029546,0.3854312065434338,2.0703e-05,0.00270073183140483,0.00017073,0.02227193863574103,5.366e-05,0.007000013045123081,0.0011498,0.1499928251823056,0.0011498,0.1499928251823056,0.0015331,0.1999947819507677,0.00076657,0.1,0.0061325,0.7999921729261515,0.0019516,0.254588622043649,0.0020586,0.2685469037400368,0.0061641,0.8041144318196642,0.00022419,0.02924586143470264,0.00033258,0.04338547034191267
51,51,Jlab_E06-009,4.074,1.2153,49.9828,2.71,3.5349,sig_r,d,NC,e_minus,0.41,0.79568,0.6591370389704776,0.7016936671575846,1.195475751252781,2.751935274651522,0.05786749065842545,0.017038,2.141313090689724,0.81403,0.0077196,0.9701890207118438,0.0030668,0.3854313291775588,2.1489e-05,0.002700708827669414,0.00017721,0.02227151618741202,5.5698e-05,0.007000050271465916,0.0011935,0.1499974864267042,0.0011935,0.1499974864267042,0.0015914,0.2000050271465916,0.00079568,0.1,0.0063654,0.7999949728534083,0.001967,0.247209933641665,0.0020901,0.2626809772772974,0.0062579,0.7864845163884979,0.00021538,0.02706867082244118,0.00035989,0.04523049467122461
52,52,Jlab_E06-009,4.074,1.2069,49.9828,2.75,3.5106,sig_r,d,NC,e_minus,0.4078,0.85143,0.6526880686479263,0.7037555228276877,1.193517834277935,2.806691812483656,0.06178057088809599,0.017619,2.069342165533279,0.84902,0.0082102,0.964283616973797,0.0032817,0.3854339170571862,2.2995e-05,0.002700750502096473,0.00018963,0.02227194249674078,5.96e-05,0.006999988255053264,0.0012771,0.1499947147739685,0.0012771,0.1499947147739685,0.0017029,0.2000046979786947,0.00085143,0.1,0.0068114,0.7999953020213052,0.0020368,0.2392210751324243,0.0021939,0.2576723864557274,0.0065706,0.7717134702794123,0.00021122,0.02480767649718708,0.00038941,0.04573599708725321
53,53,Jlab_E06-009,4.074,1.1986,49.9828,2.79,3.4862,sig_r,d,NC,e_minus,0.4057,0.88936,0.6462807139987421,0.7057928325969564,1.191579849851869,2.862408724690463,0.06436957852281247,0.017928,2.015831609247099,0.88438,0.0085071,0.9565417828550868,0.0034279,0.3854344697310425,2.4019e-05,0.002700706125753351,0.00019807,0.02227107133219394,6.2255e-05,0.006999977511918683,0.001334,0.1499955023837366,0.001334,0.1499955023837366,0.0017787,0.1999977511918683,0.00088936,0.09999999999999998,0.0071149,0.8000022488081318,0.0020349,0.2288049833588198,0.0022246,0.2501349284879014,0.0066645,0.7493590896824682,0.00019693,0.0221428892686876,0.00042119,0.04735877484932985
54,54,Jlab_E06-009,4.074,1.1902,49.9828,2.83,3.4619,sig_r,d,NC,e_minus,0.4035,0.91567,0.6399065376751328,0.7078546882670594,1.189638836652031,2.919829502094371,0.06611434691543326,0.018165,1.983793287974926,0.91955,0.008679,0.9478305503074251,0.0035293,0.3854336169143906,2.473e-05,0.002700754638679874,0.00020393,0.02227112387650573,6.4097e-05,0.007000010920964977,0.0013735,0.1499994539517512,0.0013735,0.1499994539517512,0.0018313,0.1999956316140094,0.00091567,0.1,0.0073254,0.8000043683859906,0.0019838,0.216650103203119,0.0022108,0.2414406936996953,0.0066244,0.7234484039009688,0.00017596,0.01921652997258838,0.00045544,0.04973844288881365
55,55,Jlab_E06-009,4.074,1.1818,49.9828,2.87,3.4376,sig_r,d,NC,e_minus,0.4013,0.9659,0.6335693872011318,0.7099165439371625,1.187706325949801,2.978646735042105,0.0695689974934701,0.018667,1.93260171860441,0.95429,0.0090725,0.9392794285122683,0.0037229,0.3854332746661145,2.6086e-05,0.002700693653587328,0.00021512,0.02227145667253339,6.7613e-05,0.007000000000000001,0.0014489,0.1500051765193084,0.0014489,0.1500051765193084,0.0019318,0.2,0.0009659,0.1,0.0077272,0.8,0.001976,0.2045760430686406,0.0022386,0.2317631224764468,0.0067106,0.6947510094212651,0.00015561,0.01611036339165545,0.00049238,0.05097629154156746
56,56,Jlab_E06-009,4.074,1.1735,49.9828,2.91,3.4133,sig_r,d,NC,e_minus,0.3991,0.99462,0.6272905671362449,0.711953853706431,1.185796457846964,3.038434418647453,0.0714468963281641,0.018924,1.902636182662725,0.98857,0.0092765,0.9326677525084959,0.0038336,0.3854336329452454,2.6862e-05,0.002700729927007299,0.00022152,0.02227182240453641,6.9623e-05,0.006999959783635962,0.0014919,0.1499969837726971,0.0014919,0.1499969837726971,0.0019892,0.1999959783635962,0.00099462,0.1,0.0079569,0.7999939675453942,0.0019318,0.1942249301240675,0.0022404,0.2252518549797913,0.0067124,0.6748708049305263,0.00012458,0.01252538657979932,0.00053206,0.05349379662584706
57,57,Jlab_E06-009,4.074,1.1651,49.9828,2.95,3.389,sig_r,d,NC,e_minus,0.3969,1.0383,0.6210262292599412,0.7140157093765341,1.183880850919742,3.100162754163536,0.07439114037866153,0.01924,1.853028989694693,1.0226,0.0096401,0.9284503515361648,0.004002,0.3854377347587403,2.8042e-05,0.0027007608590966,0.00023125,0.02227198304921506,7.2683e-05,0.007000192622556101,0.0015575,0.1500048155639025,0.0015575,0.1500048155639025,0.0020767,0.200009631127805,0.0010383,0.1,0.0083066,0.8000192622556102,0.0019481,0.1876240007704902,0.0022903,0.220581720119426,0.0068551,0.6602234421650776,9.2312e-05,0.008890686699412502,0.00057491,0.05537031686410478
58,58,Jlab_E06-009,4.074,1.1568,49.9828,2.99,3.3647,sig_r,d,NC,e_minus,0.3947,1.0534,0.6148190410701386,0.7160530191458027,1.181987685356496,3.162929149791419,0.07526249556321091,0.019444,1.845832542244162,1.0575,0.0097363,0.9242737801404974,0.0040599,0.3854091513195368,2.8448e-05,0.002700588570343649,0.0002346,0.0222707423580786,7.3735e-05,0.006999715207898234,0.00158,0.1499905069299412,0.00158,0.1499905069299412,0.0021067,0.1999905069299411,0.0010534,0.1,0.0084268,0.7999620277197645,0.0019081,0.1811372697930511,0.0022677,0.215274349724701,0.006796,0.6451490411999241,6.0361e-05,0.005730112018226695,0.00062149,0.05899848110879059
59,59,Jlab_E06-009,4.074,1.1484,49.9828,3.03,3.3404,sig_r,d,NC,e_minus,0.3925,1.1062,0.608626269799485,0.7181148748159057,1.180088982204282,3.227750208837006,0.07881978451236604,0.020178,1.824082444404267,1.0918,0.010178,0.9200867835834388,0.0042636,0.3854275899475683,2.9875e-05,0.002700687036702224,0.00024637,0.02227174109564274,7.7434e-05,0.006999999999999999,0.0016593,0.15,0.0016593,0.15,0.0022124,0.2,0.0011062,0.09999999999999998,0.0088496,0.7999999999999998,0.0019232,0.1738564454890616,0.0023304,0.2106671487976857,0.0069797,0.6309618513831133,2.0541e-05,0.001856897486892063,0.00067136,0.06069065268486711
60,60,Jlab_E06-009,4.074,1.14,49.9828,3.07,3.316,sig_r,d,NC,e_minus,0.3902,1.1401,0.6024507901625381,0.7201767304860089,1.178195769043438,3.294295309253874,0.08100417811568257,0.020518,1.799666695903868,1.1267,0.010453,0.916849399175511,0.0043943,0.3854311025348654,3.0791e-05,0.002700728006315236,0.00025392,0.02227173054995176,7.9808e-05,0.007000087711604247,0.0017102,0.1500043855802123,0.0017102,0.1500043855802123,0.0022802,0.2,0.0011401,0.1,0.0091209,0.8000087711604246,0.0019096,0.1674940794667135,0.0023663,0.2075519691255154,0.0070997,0.6227260766599421,1.9746e-05,0.001731953337426542,0.00072543,0.06362862906762565
61,61,Jlab_E06-009,4.074,1.1317,49.9828,3.11,3.2917,sig_r,d,NC,e_minus,0.388,1.1602,0.5963489537614969,0.7222140402552774,1.176327707297182,3.361894047767422,0.08218608568493803,0.020599,1.775469746595415,1.1609,0.010573,0.9113083951042926,0.0044716,0.385416307533184,3.1332e-05,0.002700568867436649,0.00025838,0.02227029822444406,8.1211e-05,0.006999741423892434,0.0017402,0.1499913807964144,0.0017402,0.1499913807964144,0.0023203,0.1999913807964144,0.0011602,0.1,0.0092812,0.7999655231856577,0.0018443,0.1589639717290122,0.0023191,0.1998879503533874,0.0069565,0.5995948974314774,6.9614e-05,0.006000172384071713,0.00078331,0.06751508360627478
62,62,Jlab_E06-009,4.074,1.1233,49.9828,3.15,3.2674,sig_r,d,NC,e_minus,0.3857,1.1822,0.5902614413420603,0.7242758959253804,1.174454410417584,3.431734903358015,0.083499972078277,0.020522,1.735916088648283,1.1948,0.010743,0.9087294873963798,0.0045566,0.385433936728134,3.1928e-05,0.002700727457283032,0.00026329,0.0222711893080697,8.2754e-05,0.007000000000000001,0.0017733,0.15,0.0017733,0.15,0.0023644,0.2,0.0011822,0.1,0.0094576,0.8,0.0018107,0.153163593300626,0.0023275,0.1968787007274573,0.0069817,0.5905684317374388,0.00012699,0.01074183725257994,0.00084538,0.0715090509220098
63,63,Jlab_E06-009,4.074,1.115,49.9828,3.19,3.2431,sig_r,d,NC,e_minus,0.3835,1.1896,0.5842282336206768,0.726313205694649,1.172603051210919,3.502808579737899,0.08376032329984176,0.020541,1.726714862138534,1.2291,0.010793,0.9072797579018158,0.0045851,0.3854320780094149,3.2128e-05,0.002700739744451917,0.00026495,0.0222721923335575,8.3273e-05,0.007000084061869536,0.0017844,0.15,0.0017844,0.15,0.0023792,0.2,0.0011896,0.1,0.0095169,0.8000084061869537,0.0017937,0.1507817753866846,0.0023154,0.1946368527236046,0.0069313,0.5826580363147276,0.00017211,0.01446788836583726,0.0009133,0.07677370544720914
64,64,Jlab_E06-009,4.074,1.1066,49.9828,3.23,3.2188,sig_r,d,NC,e_minus,0.3812,1.2739,0.5782092915006899,0.728375061364752,1.170746658106329,3.576261013236314,0.08942180949784266,0.021281,1.670539288798179,1.2639,0.011535,0.9054870868985007,0.0049101,0.3854384174581992,3.4405e-05,0.002700761441243426,0.00028372,0.02227176387471544,8.9174e-05,0.00700007849909726,0.0019109,0.150003924954863,0.0019109,0.150003924954863,0.0025478,0.2,0.0012739,0.09999999999999998,0.010191,0.7999843001805479,0.0018713,0.1468953607033519,0.0024397,0.1915142475861528,0.0073048,0.5734202056676349,0.00023761,0.01865217050003925,0.0009862,0.07741580971818823
65,65,Jlab_E06-009,4.074,1.0983,49.9828,3.27,3.1945,sig_r,d,NC,e_minus,0.3789,1.3047,0.5722435594699441,0.7304123711340206,1.168912001439255,3.651035838241238,0.09128521068255974,0.021504,1.648194987353414,1.2998,0.011805,0.9048057024603358,0.0050287,0.3854296006744845,3.5236e-05,0.002700697478347513,0.00029058,0.02227178661761325,9.1329e-05,0.007000000000000001,0.001957,0.1499961677013873,0.001957,0.1499961677013873,0.0026094,0.2,0.0013047,0.1,0.010438,0.8000306583889015,0.0019033,0.145880278991339,0.0024758,0.1897600981068445,0.0074222,0.5688817352648119,0.0002942,0.0225492450371733,0.0010652,0.08164328964512915
66,66,Jlab_E06-009,4.074,1.0899,49.9828,3.31,3.1702,sig_r,d,NC,e_minus,0.3766,1.3451,0.5662920372072912,0.7324742268041237,1.167072512109673,3.728336590961283,0.09381113855965498,0.021866,1.625604044308973,1.3361,0.012153,0.9035015983941715,0.0051845,0.3854360270611851,3.6328e-05,0.002700765742323991,0.00029958,0.02227195004088915,9.4158e-05,0.007000074343914951,0.0020177,0.1500037171957475,0.0020177,0.1500037171957475,0.0026902,0.2,0.0013451,0.1,0.010761,0.8000148687829901,0.0019211,0.1428220950115233,0.0025383,0.1887071593190097,0.0076054,0.5654152107649989,0.00035311,0.0262515798081927,0.0011508,0.08555497732510595
67,67,Jlab_E06-009,4.074,1.0815,49.9828,3.35,3.1458,sig_r,d,NC,e_minus,0.3743,1.3619,0.5603561141660122,0.7345360824742267,1.16523851277146,3.807784558457902,0.09466683821189797,0.021954,1.612012629414788,1.3729,0.012296,0.9028563036933693,0.0052493,0.38543945957853,3.6782e-05,0.002700785667082752,0.00030332,0.02227182612526617,9.5335e-05,0.007000146853660327,0.0020429,0.1500036713415082,0.0020429,0.1500036713415082,0.0027239,0.2000073426830163,0.0013619,0.1,0.010895,0.7999853146339673,0.0019205,0.1410162273294662,0.0025609,0.1880387693663264,0.007664,0.5627432263749174,0.00040423,0.02968132755708936,0.0012435,0.09130626330861297
68,68,Jlab_E06-009,4.074,1.0732,49.9828,3.39,3.1215,sig_r,d,NC,e_minus,0.372,1.408,0.5544896627423874,0.7365733922434954,1.163428959921376,3.888586652136332,0.09753118067587205,0.022333,1.586150568181818,1.4112,0.012723,0.9036221590909091,0.0054269,0.3854332386363636,3.8027e-05,0.00270078125,0.00031359,0.02227201704545454,9.8561e-05,0.007000071022727272,0.002112,0.15,0.002112,0.15,0.002816,0.2,0.001408,0.1,0.011264,0.8,0.0020164,0.1432102272727273,0.0026389,0.187421875,0.0078874,0.5601846590909091,0.00047329,0.0336143465909091,0.001343,0.09538352272727273
69,69,Jlab_E06-009,4.074,1.0648,49.9828,3.43,3.0972,sig_r,d,NC,e_minus,0.3697,1.4987,0.5486373415768049,0.7386352479135985,1.16161487686441,3.972157819531174,0.1034598120029089,0.02294,1.530659905251218,1.4521,0.013579,0.9060519116567692,0.0057765,0.3854340428371256,4.0476e-05,0.002700740641889637,0.00033379,0.02227196903983452,0.00010491,0.007000066724494563,0.0022481,0.1500033362247281,0.0022481,0.1500033362247281,0.0029975,0.2000066724494562,0.0014987,0.1,0.01199,0.8000266897978248,0.0022246,0.1484353106025222,0.0028482,0.1900447054113565,0.0085149,0.5681523987455795,0.00054735,0.03652165209848536,0.001452,0.09688396610395678
70,70,Jlab_E06-009,4.074,1.0565,49.9828,3.47,3.0729,sig_r,d,NC,e_minus,0.3674,1.5525,0.54283559124722,0.740672557682867,1.159822026553917,4.057311115594529,0.1067855576514323,0.023403,1.50743961352657,1.4955,0.014074,0.9065378421900161,0.005984,0.3854428341384863,4.193e-05,0.002700805152979066,0.00034577,0.02227181964573269,0.00010868,0.007000322061191627,0.0023288,0.1500032206119162,0.0023288,0.1500032206119162,0.0031051,0.2000064412238325,0.0015525,0.1,0.01242,0.8,0.0022962,0.1479033816425121,0.0029852,0.1922834138486312,0.0089448,0.5761545893719806,0.0006087,0.03920772946859904,0.0015702,0.1011400966183575
71,71,Jlab_E06-009,4.074,1.0481,49.9828,3.51,3.0486,sig_r,d,NC,e_minus,0.365,1.5396,0.5370479212479101,0.7427344133529701,1.158024847271959,4.145411601479779,0.1055213640442754,0.02339,1.519225772928033,1.5393,0.01393,0.9047804624577811,0.0059341,0.3854312808521694,4.1581e-05,0.002700766432839698,0.0003429,0.02227201870615744,0.00010777,0.006999870096128865,0.0023094,0.15,0.0023094,0.15,0.0030792,0.2,0.0015396,0.09999999999999998,0.012317,0.8000129903871134,0.0022197,0.1441738113795791,0.0029155,0.1893673681475708,0.0087336,0.5672642244738892,0.00065149,0.04231553650298779,0.0016973,0.1102429202390231
72,72,Jlab_E06-009,4.074,1.0732,49.9828,3.39,3.1215,sig_r,d,NC,e_minus,0.372,1.4317,0.5544896627423874,0.7365733922434954,1.163428959921376,3.888586652136332,0.09917286319150996,0.028,1.955716979814207,1.4112,0.012889,0.9002584340294754,0.0053876,0.3763078857302508,3.8667e-05,0.002700775302088427,0.0005341,0.037305301389956,0.00010022,0.007000069847034994,0.0021476,0.1500034923517497,0.0021476,0.1500034923517497,0.0028635,0.2000069847034993,0.0014317,0.1,0.011454,0.8000279388139974,0.0020504,0.1432143605503946,0.0026834,0.1874275337011944,0.0080203,0.5601941747572815,0.00048127,0.03361528253125655,0.001343,0.09380456799608856
