,exp,I,J,x,Q2,obs,target,lepton beam,current,units,value,*%stat_u,*%dSR_u,*%1dN1_c,*%2dN1_c,*%3dN1_c,*%4dN1_c,*%5dN1_c,*%6dN1_c,*%7dN1_c,*%8dN1_c,*%1dN2_c,*%2dN2_c,*%3dN2_c,*%4dN2_c,*%5dN2_c,*%6dN2_c,*%7dN2_c,*%8dN2_c,%*norm_c
545,slac,546,6,0.185,2.576,sig_r,d/p,e,nc,1,0.8925,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
546,slac,547,6,0.153,2.391,sig_r,d/p,e,nc,1,0.88,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
547,slac,548,6,0.127,2.193,sig_r,d/p,e,nc,1,0.908,2.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
548,slac,549,6,0.103,1.983,sig_r,d/p,e,nc,1,0.909,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
549,slac,550,6,0.083,1.759,sig_r,d/p,e,nc,1,0.9325,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
550,slac,551,6,0.066,1.523,sig_r,d/p,e,nc,1,0.9055,3.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
551,slac,552,6,0.747,7.319,sig_r,d/p,e,nc,1,0.7225,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
552,slac,553,6,0.703,7.144,sig_r,d/p,e,nc,1,0.716,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
553,slac,554,6,0.659,6.955,sig_r,d/p,e,nc,1,0.7135,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
554,slac,555,6,0.616,6.757,sig_r,d/p,e,nc,1,0.7325,1.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
555,slac,556,6,0.536,6.341,sig_r,d/p,e,nc,1,0.7555,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
556,slac,557,6,0.426,5.648,sig_r,d/p,e,nc,1,0.7725,0.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
557,slac,558,6,0.353,5.09,sig_r,d/p,e,nc,1,0.8135,0.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
558,slac,559,6,0.263,4.252,sig_r,d/p,e,nc,1,0.855,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
559,slac,560,6,0.174,3.198,sig_r,d/p,e,nc,1,0.8655,2.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
560,slac,561,6,0.804,10.125,sig_r,d/p,e,nc,1,0.741,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
561,slac,562,6,0.759,9.881,sig_r,d/p,e,nc,1,0.716,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
562,slac,563,6,0.69,9.471,sig_r,d/p,e,nc,1,0.7325,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
563,slac,564,6,0.607,8.912,sig_r,d/p,e,nc,1,0.732,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
564,slac,565,6,0.529,8.314,sig_r,d/p,e,nc,1,0.7395,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
565,slac,566,6,0.421,7.332,sig_r,d/p,e,nc,1,0.781,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
566,slac,567,6,0.35,6.558,sig_r,d/p,e,nc,1,0.7935,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
567,slac,568,6,0.262,5.416,sig_r,d/p,e,nc,1,0.8515,1.4,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
568,slac,569,6,0.174,4.018,sig_r,d/p,e,nc,1,0.8995,2.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
569,slac,570,6,0.82,13.904,sig_r,d/p,e,nc,1,0.734,2.6,0.6,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
570,slac,571,6,0.787,13.641,sig_r,d/p,e,nc,1,0.7075,2.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
571,slac,572,6,0.749,13.318,sig_r,d/p,e,nc,1,0.719,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
572,slac,573,6,0.675,12.643,sig_r,d/p,e,nc,1,0.72,1.4,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
573,slac,574,6,0.596,11.844,sig_r,d/p,e,nc,1,0.7085,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
574,slac,575,6,0.521,10.978,sig_r,d/p,e,nc,1,0.749,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
575,slac,576,6,0.415,9.576,sig_r,d/p,e,nc,1,0.7775,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
576,slac,577,6,0.519,2.501,sig_r,d/p,e,nc,1,0.7875,0.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
577,slac,578,6,0.485,2.435,sig_r,d/p,e,nc,1,0.804,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
578,slac,579,6,0.421,2.291,sig_r,d/p,e,nc,1,0.797,1.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
579,slac,580,6,0.326,2.028,sig_r,d/p,e,nc,1,0.8255,1.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
580,slac,581,6,0.243,1.727,sig_r,d/p,e,nc,1,0.8425,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
581,slac,582,6,0.173,1.395,sig_r,d/p,e,nc,1,0.907,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
582,slac,583,6,0.72,6.037,sig_r,d/p,e,nc,1,0.7235,2.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
583,slac,584,6,0.651,5.775,sig_r,d/p,e,nc,1,0.733,4.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
584,slac,585,6,0.614,5.621,sig_r,d/p,e,nc,1,0.741,3.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
585,slac,586,6,0.544,5.303,sig_r,d/p,e,nc,1,0.744,2.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
586,slac,587,6,0.432,4.693,sig_r,d/p,e,nc,1,0.7735,2.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
587,slac,588,6,0.358,4.208,sig_r,d/p,e,nc,1,0.7915,1.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
588,slac,589,6,0.267,3.488,sig_r,d/p,e,nc,1,0.868,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
589,slac,590,6,0.176,2.598,sig_r,d/p,e,nc,1,0.9095,2.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
590,slac,591,6,0.791,9.224,sig_r,d/p,e,nc,1,0.707,2.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
591,slac,592,6,0.747,8.979,sig_r,d/p,e,nc,1,0.7255,2.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
592,slac,593,6,0.69,8.633,sig_r,d/p,e,nc,1,0.716,1.4,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
593,slac,594,6,0.609,8.098,sig_r,d/p,e,nc,1,0.7055,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
594,slac,595,6,0.533,7.521,sig_r,d/p,e,nc,1,0.761,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
595,slac,596,6,0.424,6.571,sig_r,d/p,e,nc,1,0.778,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
596,slac,597,6,0.353,5.836,sig_r,d/p,e,nc,1,0.8175,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
597,slac,598,6,0.264,4.773,sig_r,d/p,e,nc,1,0.8485,1.9,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
598,slac,599,6,0.176,3.5,sig_r,d/p,e,nc,1,0.876,2.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
599,slac,600,6,0.818,12.404,sig_r,d/p,e,nc,1,0.717,2.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
600,slac,601,6,0.762,11.955,sig_r,d/p,e,nc,1,0.699,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
601,slac,602,6,0.678,11.236,sig_r,d/p,e,nc,1,0.714,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
602,slac,603,6,0.599,10.475,sig_r,d/p,e,nc,1,0.7235,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
603,slac,604,6,0.523,9.656,sig_r,d/p,e,nc,1,0.7455,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
604,slac,605,6,0.417,8.349,sig_r,d/p,e,nc,1,0.7965,1.4,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
605,slac,606,6,0.347,7.355,sig_r,d/p,e,nc,1,0.801,1.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
606,slac,607,6,0.259,5.941,sig_r,d/p,e,nc,1,0.8445,1.9,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
607,slac,608,6,0.172,4.29,sig_r,d/p,e,nc,1,0.9005,2.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
608,slac,609,6,0.865,17.103,sig_r,d/p,e,nc,1,0.6905,6.1,0.6,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
609,slac,610,6,0.807,16.46,sig_r,d/p,e,nc,1,0.7065,3.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
610,slac,611,6,0.742,15.706,sig_r,d/p,e,nc,1,0.717,2.9,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
611,slac,612,6,0.67,14.778,sig_r,d/p,e,nc,1,0.708,2.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
612,slac,613,6,0.592,13.694,sig_r,d/p,e,nc,1,0.7315,1.9,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
613,slac,614,6,0.517,12.547,sig_r,d/p,e,nc,1,0.733,2.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
614,slac,615,6,0.413,10.743,sig_r,d/p,e,nc,1,0.7675,2.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
615,slac,616,6,0.343,9.391,sig_r,d/p,e,nc,1,0.8155,2.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
616,slac,617,6,0.257,7.502,sig_r,d/p,e,nc,1,0.865,2.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
617,slac,618,6,0.171,5.35,sig_r,d/p,e,nc,1,0.888,3.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
618,slac,619,6,0.86,19.106,sig_r,d/p,e,nc,1,0.844,4.5,0.6,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
619,slac,620,6,0.806,18.359,sig_r,d/p,e,nc,1,0.7695,3.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
620,slac,621,6,0.74,17.398,sig_r,d/p,e,nc,1,0.7215,3.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
