,exp,x,Q2,W2,epsilon,sigma,stat,value,stf2rec_u,obs,target,lepton beam,current,units,%*norm_c
0,e94110,0.790805,1.297,1.225,0.960558,9.393,2.164,0.007602,0.001751,F2,p,e,NC,1,1.9
1,e94110,0.766109,1.291,1.275,0.959708,30.63,3.726,0.025463,0.003098,F2,p,e,NC,1,1.9
2,e94110,0.742927,1.284,1.325,0.958852,60.76,6.344,0.05174,0.005402,F2,p,e,NC,1,1.9
3,e94110,0.721439,1.278,1.375,0.957982,130.1,8.987,0.113498,0.00784,F2,p,e,NC,1,1.9
4,e94110,0.700422,1.271,1.425,0.957071,162.0,9.136,0.144582,0.008154,F2,p,e,NC,1,1.9
5,e94110,0.68092,1.265,1.475,0.956147,194.0,7.994,0.177173,0.007301,F2,p,e,NC,1,1.9
6,e94110,0.661125,1.258,1.525,0.955143,180.5,6.782,0.168663,0.006337,F2,p,e,NC,1,1.9
7,e94110,0.643378,1.252,1.575,0.954164,152.3,5.723,0.145498,0.005467,F2,p,e,NC,1,1.9
8,e94110,0.625899,1.245,1.625,0.95314,133.5,4.934,0.130243,0.004814,F2,p,e,NC,1,1.9
9,e94110,0.609654,1.239,1.675,0.952104,118.5,4.383,0.118117,0.004369,F2,p,e,NC,1,1.9
10,e94110,0.593604,1.232,1.725,0.951022,112.1,4.139,0.11402,0.00421,F2,p,e,NC,1,1.9
11,e94110,0.578679,1.226,1.775,0.94993,111.1,4.125,0.115349,0.004283,F2,p,e,NC,1,1.9
12,e94110,0.563398,1.219,1.825,0.948745,113.0,4.241,0.11972,0.004493,F2,p,e,NC,1,1.9
13,e94110,0.54966,1.213,1.875,0.947593,117.4,4.444,0.126828,0.004801,F2,p,e,NC,1,1.9
14,e94110,0.536005,1.206,1.925,0.94639,120.4,4.619,0.132451,0.005081,F2,p,e,NC,1,1.9
15,e94110,0.5233,1.2,1.975,0.94518,123.8,4.861,0.138745,0.005448,F2,p,e,NC,1,1.9
16,e94110,0.510637,1.193,2.025,0.943915,128.7,5.137,0.146764,0.005858,F2,p,e,NC,1,1.9
17,e94110,0.49846,1.187,2.075,0.942595,140.3,5.7,0.16305,0.006624,F2,p,e,NC,1,1.9
18,e94110,0.486699,1.18,2.125,0.941266,163.8,6.77,0.193594,0.008001,F2,p,e,NC,1,1.9
19,e94110,0.475755,1.174,2.175,0.939933,198.6,8.223,0.238857,0.00989,F2,p,e,NC,1,1.9
20,e94110,0.464789,1.167,2.225,0.93854,221.5,10.2,0.270743,0.012468,F2,p,e,NC,1,1.9
21,e94110,0.454585,1.161,2.275,0.937144,237.8,8.729,0.295469,0.010846,F2,p,e,NC,1,1.9
22,e94110,0.444335,1.154,2.325,0.935685,213.1,7.815,0.268718,0.009855,F2,p,e,NC,1,1.9
23,e94110,0.43449,1.148,2.375,0.934171,184.8,6.778,0.236832,0.008686,F2,p,e,NC,1,1.9
24,e94110,0.4249,1.141,2.425,0.932644,167.5,6.115,0.217733,0.007949,F2,p,e,NC,1,1.9
25,e94110,0.41598,1.135,2.475,0.931119,161.2,5.898,0.212716,0.007783,F2,p,e,NC,1,1.9
26,e94110,0.406977,1.128,2.525,0.929524,158.4,5.863,0.211974,0.007846,F2,p,e,NC,1,1.9
27,e94110,0.398605,1.122,2.575,0.927933,165.2,6.167,0.224379,0.008376,F2,p,e,NC,1,1.9
28,e94110,0.38988,1.115,2.625,0.926208,169.1,6.448,0.23307,0.008887,F2,p,e,NC,1,1.9
29,e94110,0.382017,1.109,2.675,0.924549,178.7,6.973,0.24993,0.009752,F2,p,e,NC,1,1.9
30,e94110,0.374044,1.102,2.725,0.922812,199.1,7.893,0.282265,0.01119,F2,p,e,NC,1,1.9
31,e94110,0.366636,1.096,2.775,0.921085,215.1,8.552,0.30935,0.012299,F2,p,e,NC,1,1.9
32,e94110,0.35911,1.089,2.825,0.919277,237.3,7.156,0.345762,0.010427,F2,p,e,NC,1,1.9
33,e94110,0.35212,1.083,2.875,0.917481,234.6,6.79,0.346459,0.010028,F2,p,e,NC,1,1.9
34,e94110,0.344795,1.076,2.925,0.915532,218.2,6.258,0.326348,0.00936,F2,p,e,NC,1,1.9
35,e94110,0.338195,1.07,2.975,0.913664,205.7,5.891,0.311484,0.008921,F2,p,e,NC,1,1.9
36,e94110,0.328221,1.06,3.05,0.910706,186.6,5.525,0.287587,0.008515,F2,p,e,NC,1,1.9
37,e94110,0.315756,1.047,3.15,0.906696,178.2,5.339,0.281035,0.00842,F2,p,e,NC,1,1.9
38,e94110,0.303923,1.034,3.25,0.902535,179.2,4.051,0.289062,0.006535,F2,p,e,NC,1,1.9
39,e94110,0.292519,1.021,3.35,0.898145,180.0,4.104,0.297001,0.006772,F2,p,e,NC,1,1.9
40,e94110,0.281824,1.008,3.45,0.893674,177.9,4.097,0.299778,0.006904,F2,p,e,NC,1,1.9
41,e94110,0.271634,0.995,3.55,0.889045,180.9,4.123,0.311014,0.007089,F2,p,e,NC,1,1.9
42,e94110,0.261782,0.982,3.65,0.884174,181.5,4.087,0.318274,0.007167,F2,p,e,NC,1,1.9
43,e94110,0.252506,0.969,3.75,0.879221,179.7,4.021,0.320846,0.007179,F2,p,e,NC,1,1.9
44,e94110,0.243638,0.956,3.85,0.874103,176.8,3.951,0.321102,0.007176,F2,p,e,NC,1,1.9
45,e94110,0.677194,1.666,1.675,0.930349,35.01,1.325,0.083727,0.003169,F2,p,e,NC,1,1.9
46,e94110,0.66242,1.657,1.725,0.929052,34.91,1.321,0.08481,0.003209,F2,p,e,NC,1,1.9
47,e94110,0.648518,1.649,1.775,0.927748,34.75,1.329,0.085786,0.003281,F2,p,e,NC,1,1.9
48,e94110,0.634674,1.64,1.825,0.926394,35.56,1.382,0.08912,0.003464,F2,p,e,NC,1,1.9
49,e94110,0.621265,1.631,1.875,0.92501,39.41,1.529,0.100237,0.003889,F2,p,e,NC,1,1.9
50,e94110,0.608272,1.622,1.925,0.923596,39.83,1.571,0.102783,0.004054,F2,p,e,NC,1,1.9
51,e94110,0.596044,1.614,1.975,0.922177,41.55,1.658,0.108832,0.004343,F2,p,e,NC,1,1.9
52,e94110,0.583819,1.605,2.025,0.920703,44.37,1.79,0.117876,0.004755,F2,p,e,NC,1,1.9
53,e94110,0.571956,1.596,2.075,0.919199,49.03,2.011,0.132109,0.005419,F2,p,e,NC,1,1.9
54,e94110,0.560439,1.587,2.125,0.917664,56.57,2.377,0.154598,0.006496,F2,p,e,NC,1,1.9
55,e94110,0.549601,1.579,2.175,0.916127,67.01,2.848,0.185849,0.007899,F2,p,e,NC,1,1.9
56,e94110,0.538727,1.57,2.225,0.91453,78.89,3.556,0.221803,0.009998,F2,p,e,NC,1,1.9
57,e94110,0.528157,1.561,2.275,0.912901,78.61,2.892,0.223827,0.008234,F2,p,e,NC,1,1.9
58,e94110,0.517878,1.552,2.325,0.91124,75.06,2.742,0.216211,0.007898,F2,p,e,NC,1,1.9
59,e94110,0.508208,1.544,2.375,0.909581,66.91,1.929,0.195025,0.005623,F2,p,e,NC,1,1.9
60,e94110,0.498472,1.535,2.425,0.907856,60.99,1.742,0.17976,0.005134,F2,p,e,NC,1,1.9
61,e94110,0.488994,1.526,2.475,0.906098,57.8,1.67,0.172286,0.004978,F2,p,e,NC,1,1.9
62,e94110,0.479763,1.517,2.525,0.904308,58.47,1.721,0.176271,0.005188,F2,p,e,NC,1,1.9
63,e94110,0.471082,1.509,2.575,0.902522,58.72,1.779,0.179178,0.005428,F2,p,e,NC,1,1.9
64,e94110,0.462314,1.5,2.625,0.900665,62.15,1.933,0.191825,0.005966,F2,p,e,NC,1,1.9
65,e94110,0.453766,1.491,2.675,0.898775,64.77,2.111,0.202215,0.006591,F2,p,e,NC,1,1.9
66,e94110,0.445431,1.482,2.725,0.89685,75.86,2.504,0.239579,0.007908,F2,p,e,NC,1,1.9
67,e94110,0.437597,1.474,2.775,0.894934,82.39,2.722,0.263398,0.008702,F2,p,e,NC,1,1.9
68,e94110,0.429659,1.465,2.825,0.892942,89.99,2.028,0.290961,0.006557,F2,p,e,NC,1,1.9
69,e94110,0.42214,1.456,2.875,0.890988,91.14,1.861,0.297634,0.006077,F2,p,e,NC,1,1.9
70,e94110,0.414569,1.447,2.925,0.888926,85.76,1.708,0.282895,0.005634,F2,p,e,NC,1,1.9
71,e94110,0.407457,1.439,2.975,0.886877,82.95,1.641,0.276466,0.005469,F2,p,e,NC,1,1.9
72,e94110,0.396818,1.426,3.05,0.883692,76.12,1.55,0.257412,0.005242,F2,p,e,NC,1,1.9
73,e94110,0.383009,1.408,3.15,0.879284,75.01,1.574,0.258481,0.005424,F2,p,e,NC,1,1.9
74,e94110,0.370073,1.391,3.25,0.874788,74.91,1.602,0.263189,0.005628,F2,p,e,NC,1,1.9
75,e94110,0.357432,1.373,3.35,0.870087,75.59,1.634,0.27043,0.005846,F2,p,e,NC,1,1.9
76,e94110,0.345578,1.356,3.45,0.8653,76.66,1.664,0.279271,0.006062,F2,p,e,NC,1,1.9
77,e94110,0.333964,1.338,3.55,0.860298,76.82,1.659,0.284474,0.006143,F2,p,e,NC,1,1.9
78,e94110,0.323062,1.321,3.65,0.855214,77.76,1.657,0.292637,0.006236,F2,p,e,NC,1,1.9
79,e94110,0.312353,1.303,3.75,0.849902,78.42,1.649,0.299361,0.006295,F2,p,e,NC,1,1.9
80,e94110,0.302295,1.286,3.85,0.844513,78.8,1.649,0.305097,0.006385,F2,p,e,NC,1,1.9
81,e94110,0.865464,2.212,1.225,0.916068,0.4859,0.1782,0.002169,0.000795,F2,p,e,NC,1,1.9
82,e94110,0.848312,2.2,1.275,0.914835,1.638,0.3118,0.007406,0.00141,F2,p,e,NC,1,1.9
83,e94110,0.831436,2.189,1.325,0.913541,4.927,0.5539,0.022593,0.00254,F2,p,e,NC,1,1.9
84,e94110,0.815059,2.178,1.375,0.91222,10.44,0.7866,0.048538,0.003657,F2,p,e,NC,1,1.9
85,e94110,0.799157,2.167,1.425,0.910873,14.5,0.8296,0.068328,0.003909,F2,p,e,NC,1,1.9
86,e94110,0.784246,2.156,1.475,0.909556,15.98,0.748,0.076224,0.003568,F2,p,e,NC,1,1.9
87,e94110,0.769218,2.145,1.525,0.908156,15.25,0.6358,0.073665,0.003071,F2,p,e,NC,1,1.9
88,e94110,0.754609,2.134,1.575,0.90673,13.76,0.5351,0.067285,0.002617,F2,p,e,NC,1,1.9
89,e94110,0.740402,2.123,1.625,0.905277,12.8,0.4826,0.063346,0.002388,F2,p,e,NC,1,1.9
90,e94110,0.727049,2.112,1.675,0.903855,12.04,0.4593,0.060247,0.002298,F2,p,e,NC,1,1.9
91,e94110,0.713582,2.101,1.725,0.902348,12.05,0.4649,0.061018,0.002354,F2,p,e,NC,1,1.9
92,e94110,0.700471,2.09,1.775,0.900812,12.28,0.4798,0.062924,0.002459,F2,p,e,NC,1,1.9
93,e94110,0.687371,2.078,1.825,0.899224,12.87,0.4203,0.066696,0.002178,F2,p,e,NC,1,1.9
94,e94110,0.675348,2.067,1.875,0.897695,13.86,0.4568,0.072616,0.002393,F2,p,e,NC,1,1.9
95,e94110,0.663214,2.056,1.925,0.896075,15.12,0.4989,0.080151,0.002645,F2,p,e,NC,1,1.9
96,e94110,0.651386,2.045,1.975,0.894426,15.83,0.5321,0.084907,0.002854,F2,p,e,NC,1,1.9
97,e94110,0.63985,2.034,2.025,0.892749,16.73,0.5781,0.090808,0.003138,F2,p,e,NC,1,1.9
98,e94110,0.628964,2.023,2.075,0.891109,18.79,0.6588,0.103156,0.003617,F2,p,e,NC,1,1.9
99,e94110,0.617973,2.012,2.125,0.889373,22.25,0.8006,0.123686,0.00445,F2,p,e,NC,1,1.9
100,e94110,0.607244,2.001,2.175,0.887609,26.55,0.971,0.149461,0.005466,F2,p,e,NC,1,1.9
101,e94110,0.597105,1.99,2.225,0.885884,31.97,1.194,0.182005,0.006797,F2,p,e,NC,1,1.9
